"","","","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count"
70.8435546747595,0,0,70.8435546747595,1,1,70.8435546747595,1,2,70.8435546747595,1,3,70.8435546747595,1,4,70.8435546747595,1,5,70.8435546747595,1,6,70.8435546747595,1,7,70.8435546747595,1,8,70.8435546747595,1,9,70.8435546747595,1,10,70.8435546747595,1,11,70.8435546747595,1,12,70.8435546747595,1,13,70.8435546747595,1,14,70.8435546747595,1,15,70.8435546747595,1,16,70.8435546747595,1,17,70.8435546747595,1,18,70.8435546747595,1,19,70.8435546747595,1,20,70.8435546747595,1,21,70.8435546747595,1,22,70.8435546747595,1,23,70.8435546747595,1,24,70.8435546747595,1,25,70.8435546747595,1,26,70.8435546747595,1,27,70.8435546747595,1,28,70.8435546747595,1,29,70.8435546747595,1,30,70.8435546747595,1,31,70.8435546747595,1,32,70.8435546747595,1,33,70.8435546747595,1,34,70.8435546747595,1,35,70.8435546747595,1,36,70.8435546747595,1,37,70.8435546747595,1,38,70.8435546747595,1,39,70.8435546747595,1,40,70.8435546747595,1,41,70.8435546747595,1,42,70.8435546747595,1,43,70.8435546747595,1,44,70.8435546747595,1,45,70.8435546747595,1,46,70.8435546747595,1,47,70.8435546747595,1,48,70.8435546747595,1,49,70.8435546747595,1,50,70.8435546747595,1,51,70.8435546747595,1,52,70.8435546747595,1,53,70.8435546747595,1,54,70.8435546747595,1,55,70.8435546747595,1,56,70.8435546747595,1,57,70.8435546747595,1,58,70.8435546747595,1,59,70.8435546747595,1,60,70.8435546747595,1,61,70.8435546747595,1,62,70.8435546747595,1,63,70.8435546747595,1,64,70.8435546747595,1,65,70.8435546747595,1,66,70.8435546747595,1,67,70.8435546747595,1,68,70.8435546747595,1,69,70.8435546747595,1,70,70.8435546747595,1,71,70.8435546747595,1,72,70.8435546747595,1,73,70.8435546747595,1,74,70.8435546747595,1,75,70.8435546747595,1,76,70.8435546747595,1,77,70.8435546747595,1,78,70.8435546747595,1,79,70.8435546747595,1,80,70.8435546747595,1,81
70.1997633121398,0,0,70.1997633121398,1,1,70.1997633121398,1,2,70.1997633121398,1,3,70.1997633121398,1,4,70.1997633121398,1,5,70.1997633121398,1,6,70.1997633121398,1,7,70.1997633121398,1,8,70.1997633121398,1,9,70.1997633121398,1,10,70.1997633121398,1,11,70.1997633121398,1,12,70.1997633121398,1,13,70.1997633121398,1,14,70.1997633121398,1,15,70.1997633121398,1,16,70.1997633121398,1,17,70.1997633121398,1,18,70.1997633121398,1,19,70.1997633121398,1,20,70.1997633121398,1,21,70.1997633121398,1,22,70.1997633121398,1,23,70.1997633121398,1,24,70.1997633121398,1,25,70.1997633121398,1,26,70.1997633121398,1,27,70.1997633121398,1,28,70.1997633121398,1,29,70.1997633121398,1,30,70.1997633121398,1,31,70.1997633121398,1,32,70.1997633121398,1,33,70.1997633121398,1,34,70.1997633121398,1,35,70.1997633121398,1,36,70.1997633121398,1,37,70.1997633121398,1,38,70.1997633121398,1,39,70.1997633121398,1,40,70.1997633121398,1,41,70.1997633121398,1,42,70.1997633121398,1,43,70.1997633121398,1,44,70.1997633121398,1,45,70.1997633121398,1,46,70.1997633121398,1,47,70.1997633121398,1,48,70.1997633121398,1,49,70.1997633121398,1,50,70.1997633121398,1,51,70.1997633121398,1,52,70.1997633121398,1,53,70.1997633121398,1,54,70.1997633121398,1,55,70.1997633121398,1,56,70.1997633121398,1,57,70.1997633121398,1,58,70.1997633121398,1,59,70.1997633121398,1,60,70.1997633121398,1,61,70.1997633121398,1,62,70.1997633121398,1,63,70.1997633121398,1,64,70.1997633121398,1,65,70.1997633121398,1,66,70.1997633121398,1,67,70.1997633121398,1,68,70.1997633121398,1,69,70.1997633121398,1,70,70.1997633121398,1,71,70.1997633121398,1,72,70.1997633121398,1,73,70.1997633121398,1,74,70.1997633121398,1,75,70.1997633121398,1,76,70.1997633121398,1,77,70.1997633121398,1,78,70.1997633121398,1,79,70.1997633121398,1,80,70.1997633121398,1,81
69.5476286305698,0,0,69.5476286305698,1,1,69.5476286305698,1,2,69.5476286305698,1,3,69.5476286305698,1,4,69.5476286305698,1,5,69.5476286305698,1,6,69.5476286305698,1,7,69.5476286305698,1,8,69.5476286305698,1,9,69.5476286305698,1,10,69.5476286305698,1,11,69.5476286305698,1,12,69.5476286305698,1,13,69.5476286305698,1,14,69.5476286305698,1,15,69.5476286305698,1,16,69.5476286305698,1,17,69.5476286305698,1,18,69.5476286305698,1,19,69.5476286305698,1,20,69.5476286305698,1,21,69.5476286305698,1,22,69.5476286305698,1,23,69.5476286305698,1,24,69.5476286305698,1,25,69.5476286305698,1,26,69.5476286305698,1,27,69.5476286305698,1,28,69.5476286305698,1,29,69.5476286305698,1,30,69.5476286305698,1,31,69.5476286305698,1,32,69.5476286305698,1,33,69.5476286305698,1,34,69.5476286305698,1,35,69.5476286305698,1,36,69.5476286305698,1,37,69.5476286305698,1,38,69.5476286305698,1,39,69.5476286305698,1,40,69.5476286305698,1,41,69.5476286305698,1,42,69.5476286305698,1,43,69.5476286305698,1,44,69.5476286305698,1,45,69.5476286305698,1,46,69.5476286305698,1,47,69.5476286305698,1,48,69.5476286305698,1,49,69.5476286305698,1,50,69.5476286305698,1,51,69.5476286305698,1,52,69.5476286305698,1,53,69.5476286305698,1,54,69.5476286305698,1,55,69.5476286305698,1,56,69.5476286305698,1,57,69.5476286305698,1,58,69.5476286305698,1,59,69.5476286305698,1,60,69.5476286305698,1,61,69.5476286305698,1,62,69.5476286305698,1,63,69.5476286305698,1,64,69.5476286305698,1,65,69.5476286305698,1,66,69.5476286305698,1,67,69.5476286305698,1,68,69.5476286305698,1,69,69.5476286305698,1,70,69.5476286305698,1,71,69.5476286305698,1,72,69.5476286305698,1,73,69.5476286305698,1,74,69.5476286305698,1,75,69.5476286305698,1,76,69.5476286305698,1,77,69.5476286305698,1,78,69.5476286305698,1,79,69.5476286305698,1,80,69.5476286305698,1,81
68.9260194956055,0,0,68.9260194956055,1,1,68.9260194956055,1,2,68.9260194956055,1,3,68.9260194956055,1,4,68.9260194956055,1,5,68.9260194956055,1,6,68.9260194956055,1,7,68.9260194956055,1,8,68.9260194956055,1,9,68.9260194956055,1,10,68.9260194956055,1,11,68.9260194956055,1,12,68.9260194956055,1,13,68.9260194956055,1,14,68.9260194956055,1,15,68.9260194956055,1,16,68.9260194956055,1,17,68.9260194956055,1,18,68.9260194956055,1,19,68.9260194956055,1,20,68.9260194956055,1,21,68.9260194956055,1,22,68.9260194956055,1,23,68.9260194956055,1,24,68.9260194956055,1,25,68.9260194956055,1,26,68.9260194956055,1,27,68.9260194956055,1,28,68.9260194956055,1,29,68.9260194956055,1,30,68.9260194956055,1,31,68.9260194956055,1,32,68.9260194956055,1,33,68.9260194956055,1,34,68.9260194956055,1,35,68.9260194956055,1,36,68.9260194956055,1,37,68.9260194956055,1,38,68.9260194956055,1,39,68.9260194956055,1,40,68.9260194956055,1,41,68.9260194956055,1,42,68.9260194956055,1,43,68.9260194956055,1,44,68.9260194956055,1,45,68.9260194956055,1,46,68.9260194956055,1,47,68.9260194956055,1,48,68.9260194956055,1,49,68.9260194956055,1,50,68.9260194956055,1,51,68.9260194956055,1,52,68.9260194956055,1,53,68.9260194956055,1,54,68.9260194956055,1,55,68.9260194956055,1,56,68.9260194956055,1,57,68.9260194956055,1,58,68.9260194956055,1,59,68.9260194956055,1,60,68.9260194956055,1,61,68.9260194956055,1,62,68.9260194956055,1,63,68.9260194956055,1,64,68.9260194956055,1,65,68.9260194956055,1,66,68.9260194956055,1,67,68.9260194956055,1,68,68.9260194956055,1,69,68.9260194956055,1,70,68.9260194956055,1,71,68.9260194956055,1,72,68.9260194956055,1,73,68.9260194956055,1,74,68.9260194956055,1,75,68.9260194956055,1,76,68.9260194956055,1,77,68.9260194956055,1,78,68.9260194956055,1,79,68.9260194956055,1,80,68.9260194956055,1,81
68.3449092847419,0,0,68.3449092847419,1,1,68.3449092847419,1,2,68.3449092847419,1,3,68.3449092847419,1,4,68.3449092847419,1,5,68.3449092847419,1,6,68.3449092847419,1,7,68.3449092847419,1,8,68.3449092847419,1,9,68.3449092847419,1,10,68.3449092847419,1,11,68.3449092847419,1,12,68.3449092847419,1,13,68.3449092847419,1,14,68.3449092847419,1,15,68.3449092847419,1,16,68.3449092847419,1,17,68.3449092847419,1,18,68.3449092847419,1,19,68.3449092847419,1,20,68.3449092847419,1,21,68.3449092847419,1,22,68.3449092847419,1,23,68.3449092847419,1,24,68.3449092847419,1,25,68.3449092847419,1,26,68.3449092847419,1,27,68.3449092847419,1,28,68.3449092847419,1,29,68.3449092847419,1,30,68.3449092847419,1,31,68.3449092847419,1,32,68.3449092847419,1,33,68.3449092847419,1,34,68.3449092847419,1,35,68.3449092847419,1,36,68.3449092847419,1,37,68.3449092847419,1,38,68.3449092847419,1,39,68.3449092847419,1,40,68.3449092847419,1,41,68.3449092847419,1,42,68.3449092847419,1,43,68.3449092847419,1,44,68.3449092847419,1,45,68.3449092847419,1,46,68.3449092847419,1,47,68.3449092847419,1,48,68.3449092847419,1,49,68.3449092847419,1,50,68.3449092847419,1,51,68.3449092847419,1,52,68.3449092847419,1,53,68.3449092847419,1,54,68.3449092847419,1,55,68.3449092847419,1,56,68.3449092847419,1,57,68.3449092847419,1,58,68.3449092847419,1,59,68.3449092847419,1,60,68.3449092847419,1,61,68.3449092847419,1,62,68.3449092847419,1,63,68.3449092847419,1,64,68.3449092847419,1,65,68.3449092847419,1,66,68.3449092847419,1,67,68.3449092847419,1,68,68.3449092847419,1,69,68.3449092847419,1,70,68.3449092847419,1,71,68.3449092847419,1,72,68.3449092847419,1,73,68.3449092847419,1,74,68.3449092847419,1,75,68.3449092847419,1,76,68.3449092847419,1,77,68.3449092847419,1,78,68.3449092847419,1,79,68.3449092847419,1,80,68.3449092847419,1,81
67.7993125722883,0,0,67.7993125722883,1,1,67.7993125722883,1,2,67.7993125722883,1,3,67.7993125722883,1,4,67.7993125722883,1,5,67.7993125722883,1,6,67.7993125722883,1,7,67.7993125722883,1,8,67.7993125722883,1,9,67.7993125722883,1,10,67.7993125722883,1,11,67.7993125722883,1,12,67.7993125722883,1,13,67.7993125722883,1,14,67.7993125722883,1,15,67.7993125722883,1,16,67.7993125722883,1,17,67.7993125722883,1,18,67.7993125722883,1,19,67.7993125722883,1,20,67.7993125722883,1,21,67.7993125722883,1,22,67.7993125722883,1,23,67.7993125722883,1,24,67.7993125722883,1,25,67.7993125722883,1,26,67.7993125722883,1,27,67.7993125722883,1,28,67.7993125722883,1,29,67.7993125722883,1,30,67.7993125722883,1,31,67.7993125722883,1,32,67.7993125722883,1,33,67.7993125722883,1,34,67.7993125722883,1,35,67.7993125722883,1,36,67.7993125722883,1,37,67.7993125722883,1,38,67.7993125722883,1,39,67.7993125722883,1,40,67.7993125722883,1,41,67.7993125722883,1,42,67.7993125722883,1,43,67.7993125722883,1,44,67.7993125722883,1,45,67.7993125722883,1,46,67.7993125722883,1,47,67.7993125722883,1,48,67.7993125722883,1,49,67.7993125722883,1,50,67.7993125722883,1,51,67.7993125722883,1,52,67.7993125722883,1,53,67.7993125722883,1,54,67.7993125722883,1,55,67.7993125722883,1,56,67.7993125722883,1,57,67.7993125722883,1,58,67.7993125722883,1,59,67.7993125722883,1,60,67.7993125722883,1,61,67.7993125722883,1,62,67.7993125722883,1,63,67.7993125722883,1,64,67.7993125722883,1,65,67.7993125722883,1,66,67.7993125722883,1,67,67.7993125722883,1,68,67.7993125722883,1,69,67.7993125722883,1,70,67.7993125722883,1,71,67.7993125722883,1,72,67.7993125722883,1,73,67.7993125722883,1,74,67.7993125722883,1,75,67.7993125722883,1,76,67.7993125722883,1,77,67.7993125722883,1,78,67.7993125722883,1,79,67.7993125722883,1,80,67.7993125722883,1,81
67.2837213366047,0,0,67.2837213366047,1,1,67.2837213366047,1,2,67.2837213366047,1,3,67.2837213366047,1,4,67.2837213366047,1,5,67.2837213366047,1,6,67.2837213366047,1,7,67.2837213366047,1,8,67.2837213366047,1,9,67.2837213366047,1,10,67.2837213366047,1,11,67.2837213366047,1,12,67.2837213366047,1,13,67.2837213366047,1,14,67.2837213366047,1,15,67.2837213366047,1,16,67.2837213366047,1,17,67.2837213366047,1,18,67.2837213366047,1,19,67.2837213366047,1,20,67.2837213366047,1,21,67.2837213366047,1,22,67.2837213366047,1,23,67.2837213366047,1,24,67.2837213366047,1,25,67.2837213366047,1,26,67.2837213366047,1,27,67.2837213366047,1,28,67.2837213366047,1,29,67.2837213366047,1,30,67.2837213366047,1,31,67.2837213366047,1,32,67.2837213366047,1,33,67.2837213366047,1,34,67.2837213366047,1,35,67.2837213366047,1,36,67.2837213366047,1,37,67.2837213366047,1,38,67.2837213366047,1,39,67.2837213366047,1,40,67.2837213366047,1,41,67.2837213366047,1,42,67.2837213366047,1,43,67.2837213366047,1,44,67.2837213366047,1,45,67.2837213366047,1,46,67.2837213366047,1,47,67.2837213366047,1,48,67.2837213366047,1,49,67.2837213366047,1,50,67.2837213366047,1,51,67.2837213366047,1,52,67.2837213366047,1,53,67.2837213366047,1,54,67.2837213366047,1,55,67.2837213366047,1,56,67.2837213366047,1,57,67.2837213366047,1,58,67.2837213366047,1,59,67.2837213366047,1,60,67.2837213366047,1,61,67.2837213366047,1,62,67.2837213366047,1,63,67.2837213366047,1,64,67.2837213366047,1,65,67.2837213366047,1,66,67.2837213366047,1,67,67.2837213366047,1,68,67.2837213366047,1,69,67.2837213366047,1,70,67.2837213366047,1,71,67.2837213366047,1,72,67.2837213366047,1,73,67.2837213366047,1,74,67.2837213366047,1,75,67.2837213366047,1,76,67.2837213366047,1,77,67.2837213366047,1,78,67.2837213366047,1,79,67.2837213366047,1,80,67.2837213366047,1,81
66.7859320245584,0,0,66.7859320245584,1,1,66.7859320245584,1,2,66.7859320245584,1,3,66.7859320245584,1,4,66.7859320245584,1,5,66.7859320245584,1,6,66.7859320245584,1,7,66.7859320245584,1,8,66.7859320245584,1,9,66.7859320245584,1,10,66.7859320245584,1,11,66.7859320245584,1,12,66.7859320245584,1,13,66.7859320245584,1,14,66.7859320245584,1,15,66.7859320245584,1,16,66.7859320245584,1,17,66.7859320245584,1,18,66.7859320245584,1,19,66.7859320245584,1,20,66.7859320245584,1,21,66.7859320245584,1,22,66.7859320245584,1,23,66.7859320245584,1,24,66.7859320245584,1,25,66.7859320245584,1,26,66.7859320245584,1,27,66.7859320245584,1,28,66.7859320245584,1,29,66.7859320245584,1,30,66.7859320245584,1,31,66.7859320245584,1,32,66.7859320245584,1,33,66.7859320245584,1,34,66.7859320245584,1,35,66.7859320245584,1,36,66.7859320245584,1,37,66.7859320245584,1,38,66.7859320245584,1,39,66.7859320245584,1,40,66.7859320245584,1,41,66.7859320245584,1,42,66.7859320245584,1,43,66.7859320245584,1,44,66.7859320245584,1,45,66.7859320245584,1,46,66.7859320245584,1,47,66.7859320245584,1,48,66.7859320245584,1,49,66.7859320245584,1,50,66.7859320245584,1,51,66.7859320245584,1,52,66.7859320245584,1,53,66.7859320245584,1,54,66.7859320245584,1,55,66.7859320245584,1,56,66.7859320245584,1,57,66.7859320245584,1,58,66.7859320245584,1,59,66.7859320245584,1,60,66.7859320245584,1,61,66.7859320245584,1,62,66.7859320245584,1,63,66.7859320245584,1,64,66.7859320245584,1,65,66.7859320245584,1,66,66.7859320245584,1,67,66.7859320245584,1,68,66.7859320245584,1,69,66.7859320245584,1,70,66.7859320245584,1,71,66.7859320245584,1,72,66.7859320245584,1,73,66.7859320245584,1,74,66.7859320245584,1,75,66.7859320245584,1,76,66.7859320245584,1,77,66.7859320245584,1,78,66.7859320245584,1,79,66.7859320245584,1,80,66.7859320245584,1,81
66.3384128536888,0,0,66.3384128536888,1,1,66.3384128536888,1,2,66.3384128536888,1,3,66.3384128536888,1,4,66.3384128536888,1,5,66.3384128536888,1,6,66.3384128536888,1,7,66.3384128536888,1,8,66.3384128536888,1,9,66.3384128536888,1,10,66.3384128536888,1,11,66.3384128536888,1,12,66.3384128536888,1,13,66.3384128536888,1,14,66.3384128536888,1,15,66.3384128536888,1,16,66.3384128536888,1,17,66.3384128536888,1,18,66.3384128536888,1,19,66.3384128536888,1,20,66.3384128536888,1,21,66.3384128536888,1,22,66.3384128536888,1,23,66.3384128536888,1,24,66.3384128536888,1,25,66.3384128536888,1,26,66.3384128536888,1,27,66.3384128536888,1,28,66.3384128536888,1,29,66.3384128536888,1,30,66.3384128536888,1,31,66.3384128536888,1,32,66.3384128536888,1,33,66.3384128536888,1,34,66.3384128536888,1,35,66.3384128536888,1,36,66.3384128536888,1,37,66.3384128536888,1,38,66.3384128536888,1,39,66.3384128536888,1,40,66.3384128536888,1,41,66.3384128536888,1,42,66.3384128536888,1,43,66.3384128536888,1,44,66.3384128536888,1,45,66.3384128536888,1,46,66.3384128536888,1,47,66.3384128536888,1,48,66.3384128536888,1,49,66.3384128536888,1,50,66.3384128536888,1,51,66.3384128536888,1,52,66.3384128536888,1,53,66.3384128536888,1,54,66.3384128536888,1,55,66.3384128536888,1,56,66.3384128536888,1,57,66.3384128536888,1,58,66.3384128536888,1,59,66.3384128536888,1,60,66.3384128536888,1,61,66.3384128536888,1,62,66.3384128536888,1,63,66.3384128536888,1,64,66.3384128536888,1,65,66.3384128536888,1,66,66.3384128536888,1,67,66.3384128536888,1,68,66.3384128536888,1,69,66.3384128536888,1,70,66.3384128536888,1,71,66.3384128536888,1,72,66.3384128536888,1,73,66.3384128536888,1,74,66.3384128536888,1,75,66.3384128536888,1,76,66.3384128536888,1,77,66.3384128536888,1,78,66.3384128536888,1,79,66.3384128536888,1,80,66.3384128536888,1,81
65.9458815451219,0,0,65.9458815451219,1,1,65.9458815451219,1,2,65.9458815451219,1,3,65.9458815451219,1,4,65.9458815451219,1,5,65.9458815451219,1,6,65.9458815451219,1,7,65.9458815451219,1,8,65.9458815451219,1,9,65.9458815451219,1,10,65.9458815451219,1,11,65.9458815451219,1,12,65.9458815451219,1,13,65.9458815451219,1,14,65.9458815451219,1,15,65.9458815451219,1,16,65.9458815451219,1,17,65.9458815451219,1,18,65.9458815451219,1,19,65.9458815451219,1,20,65.9458815451219,1,21,65.9458815451219,1,22,65.9458815451219,1,23,65.9458815451219,1,24,65.9458815451219,1,25,65.9458815451219,1,26,65.9458815451219,1,27,65.9458815451219,1,28,65.9458815451219,1,29,65.9458815451219,1,30,65.9458815451219,1,31,65.9458815451219,1,32,65.9458815451219,1,33,65.9458815451219,1,34,65.9458815451219,1,35,65.9458815451219,1,36,65.9458815451219,1,37,65.9458815451219,1,38,65.9458815451219,1,39,65.9458815451219,1,40,65.9458815451219,1,41,65.9458815451219,1,42,65.9458815451219,1,43,65.9458815451219,1,44,65.9458815451219,1,45,65.9458815451219,1,46,65.9458815451219,1,47,65.9458815451219,1,48,65.9458815451219,1,49,65.9458815451219,1,50,65.9458815451219,1,51,65.9458815451219,1,52,65.9458815451219,1,53,65.9458815451219,1,54,65.9458815451219,1,55,65.9458815451219,1,56,65.9458815451219,1,57,65.9458815451219,1,58,65.9458815451219,1,59,65.9458815451219,1,60,65.9458815451219,1,61,65.9458815451219,1,62,65.9458815451219,1,63,65.9458815451219,1,64,65.9458815451219,1,65,65.9458815451219,1,66,65.9458815451219,1,67,65.9458815451219,1,68,65.9458815451219,1,69,65.9458815451219,1,70,65.9458815451219,1,71,65.9458815451219,1,72,65.9458815451219,1,73,65.9458815451219,1,74,65.9458815451219,1,75,65.9458815451219,1,76,65.9458815451219,1,77,65.9458815451219,1,78,65.9458815451219,1,79,65.9458815451219,1,80,65.9458815451219,1,81
65.6006531020262,0,0,65.6006531020262,1,1,65.6006531020262,1,2,65.6006531020262,1,3,65.6006531020262,1,4,65.6006531020262,1,5,65.6006531020262,1,6,65.6006531020262,1,7,65.6006531020262,1,8,65.6006531020262,1,9,65.6006531020262,1,10,65.6006531020262,1,11,65.6006531020262,1,12,65.6006531020262,1,13,65.6006531020262,1,14,65.6006531020262,1,15,65.6006531020262,1,16,65.6006531020262,1,17,65.6006531020262,1,18,65.6006531020262,1,19,65.6006531020262,1,20,65.6006531020262,1,21,65.6006531020262,1,22,65.6006531020262,1,23,65.6006531020262,1,24,65.6006531020262,1,25,65.6006531020262,1,26,65.6006531020262,1,27,65.6006531020262,1,28,65.6006531020262,1,29,65.6006531020262,1,30,65.6006531020262,1,31,65.6006531020262,1,32,65.6006531020262,1,33,65.6006531020262,1,34,65.6006531020262,1,35,65.6006531020262,1,36,65.6006531020262,1,37,65.6006531020262,1,38,65.6006531020262,1,39,65.6006531020262,1,40,65.6006531020262,1,41,65.6006531020262,1,42,65.6006531020262,1,43,65.6006531020262,1,44,65.6006531020262,1,45,65.6006531020262,1,46,65.6006531020262,1,47,65.6006531020262,1,48,65.6006531020262,1,49,65.6006531020262,1,50,65.6006531020262,1,51,65.6006531020262,1,52,65.6006531020262,1,53,65.6006531020262,1,54,65.6006531020262,1,55,65.6006531020262,1,56,65.6006531020262,1,57,65.6006531020262,1,58,65.6006531020262,1,59,65.6006531020262,1,60,65.6006531020262,1,61,65.6006531020262,1,62,65.6006531020262,1,63,65.6006531020262,1,64,65.6006531020262,1,65,65.6006531020262,1,66,65.6006531020262,1,67,65.6006531020262,1,68,65.6006531020262,1,69,65.6006531020262,1,70,65.6006531020262,1,71,65.6006531020262,1,72,65.6006531020262,1,73,65.6006531020262,1,74,65.6006531020262,1,75,65.6006531020262,1,76,65.6006531020262,1,77,65.6006531020262,1,78,65.6006531020262,1,79,65.6006531020262,1,80,65.6006531020262,1,81
65.2957269235792,0,0,65.2957269235792,1,1,65.2957269235792,1,2,65.2957269235792,1,3,65.2957269235792,1,4,65.2957269235792,1,5,65.2957269235792,1,6,65.2957269235792,1,7,65.2957269235792,1,8,65.2957269235792,1,9,65.2957269235792,1,10,65.2957269235792,1,11,65.2957269235792,1,12,65.2957269235792,1,13,65.2957269235792,1,14,65.2957269235792,1,15,65.2957269235792,1,16,65.2957269235792,1,17,65.2957269235792,1,18,65.2957269235792,1,19,65.2957269235792,1,20,65.2957269235792,1,21,65.2957269235792,1,22,65.2957269235792,1,23,65.2957269235792,1,24,65.2957269235792,1,25,65.2957269235792,1,26,65.2957269235792,1,27,65.2957269235792,1,28,65.2957269235792,1,29,65.2957269235792,1,30,65.2957269235792,1,31,65.2957269235792,1,32,65.2957269235792,1,33,65.2957269235792,1,34,65.2957269235792,1,35,65.2957269235792,1,36,65.2957269235792,1,37,65.2957269235792,1,38,65.2957269235792,1,39,65.2957269235792,1,40,65.2957269235792,1,41,65.2957269235792,1,42,65.2957269235792,1,43,65.2957269235792,1,44,65.2957269235792,1,45,65.2957269235792,1,46,65.2957269235792,1,47,65.2957269235792,1,48,65.2957269235792,1,49,65.2957269235792,1,50,65.2957269235792,1,51,65.2957269235792,1,52,65.2957269235792,1,53,65.2957269235792,1,54,65.2957269235792,1,55,65.2957269235792,1,56,65.2957269235792,1,57,65.2957269235792,1,58,65.2957269235792,1,59,65.2957269235792,1,60,65.2957269235792,1,61,65.2957269235792,1,62,65.2957269235792,1,63,65.2957269235792,1,64,65.2957269235792,1,65,65.2957269235792,1,66,65.2957269235792,1,67,65.2957269235792,1,68,65.2957269235792,1,69,65.2957269235792,1,70,65.2957269235792,1,71,65.2957269235792,1,72,65.2957269235792,1,73,65.2957269235792,1,74,65.2957269235792,1,75,65.2957269235792,1,76,65.2957269235792,1,77,65.2957269235792,1,78,65.2957269235792,1,79,65.2957269235792,1,80,65.2957269235792,1,81
64.9466179961448,0,0,64.9466179961448,1,1,64.9466179961448,1,2,64.9466179961448,1,3,64.9466179961448,1,4,64.9466179961448,1,5,64.9466179961448,1,6,64.9466179961448,1,7,64.9466179961448,1,8,64.9466179961448,1,9,64.9466179961448,1,10,64.9466179961448,1,11,64.9466179961448,1,12,64.9466179961448,1,13,64.9466179961448,1,14,64.9466179961448,1,15,64.9466179961448,1,16,64.9466179961448,1,17,64.9466179961448,1,18,64.9466179961448,1,19,64.9466179961448,1,20,64.9466179961448,1,21,64.9466179961448,1,22,64.9466179961448,1,23,64.9466179961448,1,24,64.9466179961448,1,25,64.9466179961448,1,26,64.9466179961448,1,27,64.9466179961448,1,28,64.9466179961448,1,29,64.9466179961448,1,30,64.9466179961448,1,31,64.9466179961448,1,32,64.9466179961448,1,33,64.9466179961448,1,34,64.9466179961448,1,35,64.9466179961448,1,36,64.9466179961448,1,37,64.9466179961448,1,38,64.9466179961448,1,39,64.9466179961448,1,40,64.9466179961448,1,41,64.9466179961448,1,42,64.9466179961448,1,43,64.9466179961448,1,44,64.9466179961448,1,45,64.9466179961448,1,46,64.9466179961448,1,47,64.9466179961448,1,48,64.9466179961448,1,49,64.9466179961448,1,50,64.9466179961448,1,51,64.9466179961448,1,52,64.9466179961448,1,53,64.9466179961448,1,54,64.9466179961448,1,55,64.9466179961448,1,56,64.9466179961448,1,57,64.9466179961448,1,58,64.9466179961448,1,59,64.9466179961448,1,60,64.9466179961448,1,61,64.9466179961448,1,62,64.9466179961448,1,63,64.9466179961448,1,64,64.9466179961448,1,65,64.9466179961448,1,66,64.9466179961448,1,67,64.9466179961448,1,68,64.9466179961448,1,69,64.9466179961448,1,70,64.9466179961448,1,71,64.9466179961448,1,72,64.9466179961448,1,73,64.9466179961448,1,74,64.9466179961448,1,75,64.9466179961448,1,76,64.9466179961448,1,77,64.9466179961448,1,78,64.9466179961448,1,79,64.9466179961448,1,80,64.9466179961448,1,81
