"","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count"
11652.7762665365,1,1,11652.7762665365,1,2,11652.7762665365,1,3,11652.7762665365,1,4,11652.7762665365,1,5,11652.7762665365,1,6,11652.7762665365,1,7,11652.7762665365,1,8,11652.7762665365,1,9,11652.7908982399,1,10,11652.7948182866,1,11,11652.7956920478,1,12,11652.7956920478,1,13,11652.7956920478,1,14,11652.7956920478,1,15,11652.7956920478,1,16,11652.7956920478,1,17,11652.7956920478,1,18,11652.8049604071,1,19,11652.8123279515,1,20,11652.8139384123,1,21,11652.8139384123,1,22,11652.8139384123,1,23,11652.8139384123,1,24,11652.8139384123,1,25,11652.8139384123,1,26,11652.8139384123,1,27,11652.783210488,1,28,11652.785074321,1,29,11652.7854888631,1,30,11652.7854888631,1,31,11652.7854888631,1,32,11652.7854888631,1,33,11652.7854888631,1,34,11652.7854888631,1,35,11652.7854888631,1,36,11652.7941998224,1,37,11652.7989040425,1,38,11652.7999418338,1,39,11652.7999418338,1,40,11652.7999418338,1,41,11652.7999418338,1,42,11652.7999418338,1,43,11652.7999418338,1,44,11652.7999418338,1,45,11652.8049680047,1,46,11652.8123300881,1,47,11652.8139384123,1,48,11652.8139384123,1,49,11652.8139384123,1,50,11652.8139384123,1,51,11652.8139384123,1,52,11652.8139384123,1,53,11652.8139384123,1,54,11652.789908133,1,55,11652.7934333854,1,56,11652.7942040692,1,57,11652.7942040692,1,58,11652.7942040692,1,59,11652.7942040692,1,60,11652.7942040692,1,61,11652.7942040692,1,62,11652.7942040692,1,63,11652.7974421824,1,64,11652.802884009,1,65,11652.8040728152,1,66,11652.8040728152,1,67,11652.8040728152,1,68,11652.8040728152,1,69,11652.8040728152,1,70,11652.8040728152,1,71,11652.8040728152,1,72,11652.8049756102,1,73,11652.8123322281,1,74,11652.8139384123,1,75,11652.8139384123,1,76,11652.8139384123,1,77,11652.8139384123,1,78,11652.8139384123,1,79,11652.8139384123,1,80,11652.8139384123,1,81
11653.5039014645,1,1,11653.5039014645,1,2,11653.5039014645,1,3,11653.5039014645,1,4,11653.5039014645,1,5,11653.5039014645,1,6,11653.5039014645,1,7,11653.5039014645,1,8,11653.5039014645,1,9,11653.5202398949,1,10,11653.5260815863,1,11,11653.5305053508,1,12,11653.5305053508,1,13,11653.5305053508,1,14,11653.5305053508,1,15,11653.5305053508,1,16,11653.5305053508,1,17,11653.5305053508,1,18,11653.5359294126,1,19,11653.5469136926,1,20,11653.5550149783,1,21,11653.5550149783,1,22,11653.5550149783,1,23,11653.5550149783,1,24,11653.5550149783,1,25,11653.5550149783,1,26,11653.5550149783,1,27,11653.5114262618,1,28,11653.514167109,1,29,11653.5162396727,1,30,11653.5162396727,1,31,11653.5162396727,1,32,11653.5162396727,1,33,11653.5162396727,1,34,11653.5162396727,1,35,11653.5162396727,1,36,11653.5238123113,1,37,11653.5308070885,1,38,11653.5360320728,1,39,11653.5360320728,1,40,11653.5360320728,1,41,11653.5360320728,1,42,11653.5360320728,1,43,11653.5360320728,1,44,11653.5360320728,1,45,11653.535946153,1,46,11653.5469246639,1,47,11653.5550149783,1,48,11653.5550149783,1,49,11653.5550149783,1,50,11653.5550149783,1,51,11653.5550149783,1,52,11653.5550149783,1,53,11653.5550149783,1,54,11653.5186720604,1,55,11653.5238552592,1,56,11653.5276856202,1,57,11653.5276856202,1,58,11653.5276856202,1,59,11653.5276856202,1,60,11653.5276856202,1,61,11653.5276856202,1,62,11653.5276856202,1,63,11653.5273177517,1,64,11653.5353970007,1,65,11653.5413541414,1,66,11653.5413541414,1,67,11653.5413541414,1,68,11653.5413541414,1,69,11653.5413541414,1,70,11653.5413541414,1,71,11653.5413541414,1,72,11653.5359629113,1,73,11653.5469356528,1,74,11653.5550149783,1,75,11653.5550149783,1,76,11653.5550149783,1,77,11653.5550149783,1,78,11653.5550149783,1,79,11653.5550149783,1,80,11653.5550149783,1,81
11654.4653903832,1,1,11654.4653903832,1,2,11654.4653903832,1,3,11654.4653903832,1,4,11654.4653903832,1,5,11654.4653903832,1,6,11654.4653903832,1,7,11654.4653903832,1,8,11654.4653903832,1,9,11654.4824176218,1,10,11654.489374882,1,11,11654.4981277562,1,12,11654.4988801261,1,13,11654.4988801261,1,14,11654.4988801261,1,15,11654.4988801261,1,16,11654.4988801261,1,17,11654.4988801261,1,18,11654.4987852281,1,19,11654.5118842257,1,20,11654.527850486,1,21,11654.5291849985,1,22,11654.5291849985,1,23,11654.5291849985,1,24,11654.5291849985,1,25,11654.5291849985,1,26,11654.5291849985,1,27,11654.473006344,1,28,11654.4761981578,1,29,11654.4802488833,1,30,11654.4805964721,1,31,11654.4805964721,1,32,11654.4805964721,1,33,11654.4805964721,1,34,11654.4805964721,1,35,11654.4805964721,1,36,11654.4860380295,1,37,11654.4943394536,1,38,11654.5046336128,1,39,11654.505505613,1,40,11654.505505613,1,41,11654.505505613,1,42,11654.505505613,1,43,11654.505505613,1,44,11654.505505613,1,45,11654.4988128862,1,46,11654.5119083883,1,47,11654.5278537241,1,48,11654.5291849985,1,49,11654.5291849985,1,50,11654.5291849985,1,51,11654.5291849985,1,52,11654.5291849985,1,53,11654.5291849985,1,54,11654.4803410109,1,55,11654.4863779916,1,56,11654.4938342179,1,57,11654.4944589248,1,58,11654.4944589248,1,59,11654.4944589248,1,60,11654.4944589248,1,61,11654.4944589248,1,62,11654.4944589248,1,63,11654.4895909523,1,64,11654.4991568927,1,65,11654.5108523343,1,66,11654.5118295178,1,67,11654.5118295178,1,68,11654.5118295178,1,69,11654.5118295178,1,70,11654.5118295178,1,71,11654.5118295178,1,72,11654.498840575,1,73,11654.5119325906,1,74,11654.52785697,1,75,11654.5291849985,1,76,11654.5291849985,1,77,11654.5291849985,1,78,11654.5291849985,1,79,11654.5291849985,1,80,11654.5291849985,1,81
11655.4256443299,1,1,11655.4256443299,1,2,11655.4256443299,1,3,11655.4256443299,1,4,11655.4256443299,1,5,11655.4256443299,1,6,11655.4256443299,1,7,11655.4256443299,1,8,11655.4256443299,1,9,11655.4429061426,1,10,11655.4503261455,1,11,11655.4617736837,1,12,11655.4656038651,1,13,11655.4656038651,1,14,11655.4656038651,1,15,11655.4656038651,1,16,11655.4656038651,1,17,11655.4656038651,1,18,11655.4595101224,1,19,11655.473516414,1,20,11655.4944078051,1,21,11655.5011709721,1,22,11655.5011709721,1,23,11655.5011709721,1,24,11655.5011709721,1,25,11655.5011709721,1,26,11655.5011709721,1,27,11655.4332457739,1,28,11655.4365223111,1,29,11655.4417241803,1,30,11655.4434757803,1,31,11655.4434757803,1,32,11655.4434757803,1,33,11655.4434757803,1,34,11655.4434757803,1,35,11655.4434757803,1,36,11655.4465257884,1,37,11655.4553291479,1,38,11655.4687499126,1,39,11655.4731707291,1,40,11655.4731707291,1,41,11655.4731707291,1,42,11655.4731707291,1,43,11655.4731707291,1,44,11655.4731707291,1,45,11655.4595494129,1,46,11655.473556273,1,47,11655.4944244589,1,48,11655.5011709721,1,49,11655.5011709721,1,50,11655.5011709721,1,51,11655.5011709721,1,52,11655.5011709721,1,53,11655.5011709721,1,54,11655.4405681502,1,55,11655.446769676,1,56,11655.4563371294,1,57,11655.4594722219,1,58,11655.4594722219,1,59,11655.4594722219,1,60,11655.4594722219,1,61,11655.4594722219,1,62,11655.4594722219,1,63,11655.4500784902,1,64,11655.4601844227,1,65,11655.4753974303,1,66,11655.4803345256,1,67,11655.4803345256,1,68,11655.4803345256,1,69,11655.4803345256,1,70,11655.4803345256,1,71,11655.4803345256,1,72,11655.4595887482,1,73,11655.473596199,1,74,11655.4944411534,1,75,11655.5011709721,1,76,11655.5011709721,1,77,11655.5011709721,1,78,11655.5011709721,1,79,11655.5011709721,1,80,11655.5011709721,1,81
11656.4200378398,1,1,11656.4200378398,1,2,11656.4200378398,1,3,11656.4200378398,1,4,11656.4200378398,1,5,11656.4200378398,1,6,11656.4200378398,1,7,11656.4200378398,1,8,11656.4200378398,1,9,11656.4372669854,1,10,11656.4448819356,1,11,11656.4577376489,1,12,11656.4653466338,1,13,11656.4659952049,1,14,11656.4659952049,1,15,11656.4659952049,1,16,11656.4659952049,1,17,11656.4659952049,1,18,11656.453844188,1,19,11656.4682405407,1,20,11656.4917593477,1,21,11656.5051570903,1,22,11656.5062791192,1,23,11656.5062791192,1,24,11656.5062791192,1,25,11656.5062791192,1,26,11656.5062791192,1,27,11656.4275832877,1,28,11656.4308717787,1,29,11656.4365344722,1,30,11656.4399832122,1,31,11656.4402687779,1,32,11656.4402687779,1,33,11656.4402687779,1,34,11656.4402687779,1,35,11656.4402687779,1,36,11656.4408664625,1,37,11656.4498733863,1,38,11656.4648770785,1,39,11656.4736325269,1,40,11656.4743677772,1,41,11656.4743677772,1,42,11656.4743677772,1,43,11656.4743677772,1,44,11656.4743677772,1,45,11656.4538954555,1,46,11656.4682970763,1,47,11656.4917959593,1,48,11656.5051610989,1,49,11656.5062791192,1,50,11656.5062791192,1,51,11656.5062791192,1,52,11656.5062791192,1,53,11656.5062791192,1,54,11656.4348528363,1,55,11656.4410801793,1,56,11656.4514960816,1,57,11656.4576508157,1,58,11656.4581516572,1,59,11656.4581516572,1,60,11656.4581516572,1,61,11656.4581516572,1,62,11656.4581516572,1,63,11656.4443997341,1,64,11656.4547182447,1,65,11656.4716732935,1,66,11656.4814267687,1,67,11656.4822354544,1,68,11656.4822354544,1,69,11656.4822354544,1,70,11656.4822354544,1,71,11656.4822354544,1,72,11656.4539467828,1,73,11656.4683537094,1,74,11656.4918326624,1,75,11656.5051651195,1,76,11656.5062791192,1,77,11656.5062791192,1,78,11656.5062791192,1,79,11656.5062791192,1,80,11656.5062791192,1,81
10878.3843238312,1,1,10878.3843238312,1,2,10878.3843238312,1,3,10878.3843238312,1,4,10878.3843238312,1,5,10878.3843238312,1,6,10878.3843238312,1,7,10878.3843238312,1,8,10878.3843238312,1,9,10878.4002121095,1,10,10878.4073526252,1,11,10878.4199073414,1,12,10878.4292497077,1,13,10878.4323335058,1,14,10878.4323335058,1,15,10878.4323335058,1,16,10878.4323335058,1,17,10878.4323335058,1,18,10878.4155002911,1,19,10878.4290099321,1,20,10878.4520463099,1,21,10878.4685023476,1,22,10878.4738205128,1,23,10878.4738205128,1,24,10878.4738205128,1,25,10878.4738205128,1,26,10878.4738205128,1,27,10878.3912845018,1,28,10878.3943386354,1,29,10878.3997002252,1,30,10878.403889994,1,31,10878.4052325831,1,32,10878.4052325831,1,33,10878.4052325831,1,34,10878.4052325831,1,35,10878.4052325831,1,36,10878.4035389241,1,37,10878.4119755057,1,38,10878.4265690253,1,39,10878.4373003135,1,40,10878.4407835453,1,41,10878.4407835453,1,42,10878.4407835453,1,43,10878.4407835453,1,44,10878.4407835453,1,45,10878.4155593911,1,46,10878.429078616,1,47,10878.4521025176,1,48,10878.4685215273,1,49,10878.4738205128,1,50,10878.4738205128,1,51,10878.4738205128,1,52,10878.4738205128,1,53,10878.4738205128,1,54,10878.3979913666,1,55,10878.4037768907,1,56,10878.4136457541,1,57,10878.4211184436,1,58,10878.4234656282,1,59,10878.4234656282,1,60,10878.4234656282,1,61,10878.4234656282,1,62,10878.4234656282,1,63,10878.4068047935,1,64,10878.4164631719,1,65,10878.4329106815,1,66,10878.4448501723,1,67,10878.4486701103,1,68,10878.4486701103,1,69,10878.4486701103,1,70,10878.4486701103,1,71,10878.4486701103,1,72,10878.4156185614,1,73,10878.4291474208,1,74,10878.4521588691,1,75,10878.468540766,1,76,10878.4738205128,1,77,10878.4738205128,1,78,10878.4738205128,1,79,10878.4738205128,1,80,10878.4738205128,1,81
882130.167067418,1,1,882130.167067418,1,2,882130.167067418,1,3,882130.167067418,1,4,882130.167067418,1,5,10879.0231372772,1,6,10879.0231372772,1,7,10879.0231372772,1,8,10879.0231372772,1,9,882170.015574112,1,10,882191.38724748,1,11,882238.088659431,1,12,882291.810817685,1,13,882390.153328822,1,14,10879.0755341405,1,15,10879.0755341405,1,16,10879.0755341405,1,17,10879.0755341405,1,18,882208.550252583,1,19,882249.405566819,1,20,882336.738886455,1,21,882434.959616252,1,22,882611.508659682,1,23,10879.1201738042,1,24,10879.1201738042,1,25,10879.1201738042,1,26,10879.1201738042,1,27,882145.416785677,1,28,882153.157744271,1,29,882169.218252444,1,30,882186.693078029,1,31,882216.385439192,1,32,10879.0457621091,1,33,10879.0457621091,1,34,10879.0457621091,1,35,10879.0457621091,1,36,882177.476775944,1,37,882202.219871044,1,38,882255.181024239,1,39,882314.822230659,1,40,882421.729027173,1,41,10879.0844624319,1,42,10879.0844624319,1,43,10879.0844624319,1,44,10879.0844624319,1,45,882209.015599679,1,46,882250.010992034,1,47,882337.454637965,1,48,882435.566387439,1,49,882611.508659682,1,50,10879.1201738042,1,51,10879.1201738042,1,52,10879.1201738042,1,53,10879.1201738042,1,54,882160.135977082,1,55,882174.871999963,1,56,882204.678569603,1,57,882236.259202835,1,58,882288.710952408,1,59,10879.0652311874,1,60,10879.0652311874,1,61,10879.0652311874,1,62,10879.0652311874,1,63,882184.809078621,1,64,882212.75003019,1,65,882271.466577288,1,66,882336.354177368,1,67,882450.590588885,1,68,10879.0927395371,1,69,10879.0927395371,1,70,10879.0927395371,1,71,10879.0927395371,1,72,882209.48152531,1,73,882250.617550694,1,74,882338.172407839,1,75,882436.17525108,1,76,882611.508659682,1,77,10879.1201738042,1,78,10879.1201738042,1,79,10879.1201738042,1,80,10879.1201738042,1,81
10879.873587909,1,1,10879.873587909,1,2,10879.873587909,1,3,10879.873587909,1,4,10879.873587909,1,5,10879.873587909,1,6,10879.873587909,1,7,10879.873587909,1,8,10879.873587909,1,9,10879.8880489043,1,10,10879.8950124677,1,11,10879.9077203225,1,12,10879.9188427693,1,13,10879.929068675,1,14,10879.9290556753,1,15,10879.9290556753,1,16,10879.9290556753,1,17,10879.9290556753,1,18,10879.9019252219,1,19,10879.9150880513,1,20,10879.9384292311,1,21,10879.958095949,1,22,10879.9755879931,1,23,10879.9755635823,1,24,10879.9755635823,1,25,10879.9755635823,1,26,10879.9755635823,1,27,10879.8799806084,1,28,10879.8829624339,1,29,10879.8882694455,1,30,10879.8930454901,1,31,10879.8973848007,1,32,10879.897377962,1,33,10879.897377962,1,34,10879.897377962,1,35,10879.897377962,1,36,10879.8911075407,1,37,10879.8993379047,1,38,10879.914064948,1,39,10879.9267643224,1,40,10879.9382130841,1,41,10879.9381967124,1,42,10879.9381967124,1,43,10879.9381967124,1,44,10879.9381967124,1,45,10879.902005178,1,46,10879.9151866117,1,47,10879.9385297285,1,48,10879.9581619115,1,49,10879.9755892723,1,50,10879.9755635823,1,51,10879.9755635823,1,52,10879.9755635823,1,53,10879.9755635823,1,54,10879.8861270101,1,55,10879.891771335,1,56,10879.9015354818,1,57,10879.9100481953,1,58,10879.9175633789,1,59,10879.9175520171,1,60,10879.9175520171,1,61,10879.9175520171,1,62,10879.9175520171,1,63,10879.8941069894,1,64,10879.9035306261,1,65,10879.9200929639,1,66,10879.9341629143,1,67,10879.9466258935,1,68,10879.9466066883,1,69,10879.9466066883,1,70,10879.9466066883,1,71,10879.9466066883,1,72,10879.9020852317,1,73,10879.9152853513,1,74,10879.9386304942,1,75,10879.9582280856,1,76,10879.9755905563,1,77,10879.9755635823,1,78,10879.9755635823,1,79,10879.9755635823,1,80,10879.9755635823,1,81
10880.7233458326,1,1,10880.7233458326,1,2,10880.7233458326,1,3,10880.7233458326,1,4,10880.7233458326,1,5,10880.7233458326,1,6,10880.7233458326,1,7,10880.7233458326,1,8,10880.7233458326,1,9,10880.7383442191,1,10,10880.7449072028,1,11,10880.7573904696,1,12,10880.7686267153,1,13,10880.7808660164,1,14,10880.7808054066,1,15,10880.7808054066,1,16,10880.7808054066,1,17,10880.7808054066,1,18,10880.7526548878,1,19,10880.7649955206,1,20,10880.7878019696,1,21,10880.8075746006,1,22,10880.8283186418,1,23,10880.8282012635,1,24,10880.8282012635,1,25,10880.8282012635,1,26,10880.8282012635,1,27,10880.72997899,1,28,10880.7328061488,1,29,10880.7380249517,1,30,10880.7427834439,1,31,10880.7478709548,1,32,10880.7478418349,1,33,10880.7478418349,1,34,10880.7478418349,1,35,10880.7478418349,1,36,10880.7414971622,1,37,10880.7492452228,1,38,10880.7636799758,1,39,10880.7764479256,1,40,10880.7900363328,1,41,10880.7899602608,1,42,10880.7899602608,1,43,10880.7899602608,1,44,10880.7899602608,1,45,10880.7527397307,1,46,10880.765101891,1,47,10880.7879152327,1,48,10880.8076567091,1,49,10880.8283251837,1,50,10880.8282012635,1,51,10880.8282012635,1,52,10880.8282012635,1,53,10880.8282012635,1,54,10880.7363299926,1,55,10880.7416575907,1,56,10880.7512120463,1,57,10880.7596435234,1,58,10880.7683565955,1,59,10880.7683086133,1,60,10880.7683086133,1,61,10880.7683086133,1,62,10880.7683086133,1,63,10880.7445826535,1,64,10880.7534412047,1,65,10880.7696381139,1,66,10880.7837247446,1,67,10880.7984063341,1,68,10880.7983173497,1,69,10880.7983173497,1,70,10880.7983173497,1,71,10880.7983173497,1,72,10880.7528246783,1,73,10880.7652084568,1,74,10880.7880288022,1,75,10880.8077390852,1,76,10880.8283317502,1,77,10880.8282012635,1,78,10880.8282012635,1,79,10880.8282012635,1,80,10880.8282012635,1,81
10881.6001122057,1,1,10881.6001122057,1,2,10881.6001122057,1,3,10881.6001122057,1,4,10881.6001122057,1,5,10881.6001122057,1,6,10881.6001122057,1,7,10881.6001122057,1,8,10881.6001122057,1,9,10881.6164645285,1,10,10881.6225757534,1,11,10881.6345163991,1,12,10881.645575667,1,13,10881.6588195734,1,14,10881.6586978691,1,15,10881.6586978691,1,16,10881.6586978691,1,17,10881.6586978691,1,18,10881.6319218484,1,19,10881.6433085822,1,20,10881.6649499572,1,21,10881.6842722203,1,22,10881.7064866604,1,23,10881.7062449334,1,24,10881.7062449334,1,25,10881.7062449334,1,26,10881.7062449334,1,27,10881.607299362,1,28,10881.6099547516,1,29,10881.6149661445,1,30,10881.6195880598,1,31,10881.6250045938,1,32,10881.6249504081,1,33,10881.6249504081,1,34,10881.6249504081,1,35,10881.6249504081,1,36,10881.6198369397,1,37,10881.6270336514,1,38,10881.6407994688,1,39,10881.6532928869,1,40,10881.6678773032,1,41,10881.6677247733,1,42,10881.6677247733,1,43,10881.6677247733,1,44,10881.6677247733,1,45,10881.6320098857,1,46,10881.6434185317,1,47,10881.6650708745,1,48,10881.6843656778,1,49,10881.706500919,1,50,10881.7062449334,1,51,10881.7062449334,1,52,10881.7062449334,1,53,10881.7062449334,1,54,10881.6141299283,1,55,10881.6190980813,1,56,10881.6282069213,1,57,10881.63632859,1,58,10881.6454932675,1,59,10881.6454045135,1,60,10881.6454045135,1,61,10881.6454045135,1,62,10881.6454045135,1,63,10881.623124942,1,64,10881.631330274,1,65,10881.6467284189,1,66,10881.6604395769,1,67,10881.6760801741,1,68,10881.6759020361,1,69,10881.6759020361,1,70,10881.6759020361,1,71,10881.6759020361,1,72,10881.6320980322,1,73,10881.6435286843,1,74,10881.6651921219,1,75,10881.6844594431,1,76,10881.7065152313,1,77,10881.7062449334,1,78,10881.7062449334,1,79,10881.7062449334,1,80,10881.7062449334,1,81
10725.2576832582,1,1,10725.2576832582,1,2,10725.2576832582,1,3,10725.2576832582,1,4,10725.2576832582,1,5,10725.2576832582,1,6,10725.2576832582,1,7,10725.2576832582,1,8,10725.2576832582,1,9,10725.2742421816,1,10,10725.2810684529,1,11,10725.2920063867,1,12,10725.3025755965,1,13,10725.3160158695,1,14,10725.3158451112,1,15,10725.3158451112,1,16,10725.3158451112,1,17,10725.3158451112,1,18,10725.2898133582,1,19,10725.3024158065,1,20,10725.3220419638,1,21,10725.3403672052,1,22,10725.3626687485,1,23,10725.3623105956,1,24,10725.3623105956,1,25,10725.3623105956,1,26,10725.3623105956,1,27,10725.2648931796,1,28,10725.2678513086,1,29,10725.2724516736,1,30,10725.2768124992,1,31,10725.2822742343,1,32,10725.2822131514,1,33,10725.2822131514,1,34,10725.2822131514,1,35,10725.2822131514,1,36,10725.2776032843,1,37,10725.2856017522,1,38,10725.2981579681,1,39,10725.3100259776,1,40,10725.3247299666,1,41,10725.3245168355,1,42,10725.3245168355,1,43,10725.3245168355,1,44,10725.3245168355,1,45,10725.2899075951,1,46,10725.3025269291,1,47,10725.3221660554,1,48,10725.3404679572,1,49,10725.3626918049,1,50,10725.3623105956,1,51,10725.3623105956,1,52,10725.3623105956,1,53,10725.3623105956,1,54,10725.2717155085,1,55,10725.277213517,1,56,10725.2855023083,1,57,10725.2930967457,1,58,10725.3022346303,1,59,10725.3021354331,1,60,10725.3021354331,1,61,10725.3021354331,1,62,10725.3021354331,1,63,10725.2808730216,1,64,10725.2899515913,1,65,10725.3039378063,1,66,10725.3168915949,1,67,10725.3325632207,1,68,10725.3323148951,1,69,10725.3323148951,1,70,10725.3323148951,1,71,10725.3323148951,1,72,10725.2900019489,1,73,10725.3026382571,1,74,10725.3222904868,1,75,10725.340569042,1,76,10725.3627149484,1,77,10725.3623105956,1,78,10725.3623105956,1,79,10725.3623105956,1,80,10725.3623105956,1,81
10725.8660395778,1,1,10725.8660395778,1,2,10725.8660395778,1,3,10725.8660395778,1,4,10725.8660395778,1,5,847583.934801979,1,6,10725.8660395778,1,7,10725.8660395778,1,8,10725.8660395778,1,9,10725.8823639039,1,10,10725.8895523771,1,11,10725.9007453315,1,12,10725.9107502945,1,13,10725.9242854779,1,14,847855.912860982,1,15,10725.924087213,1,16,10725.924087213,1,17,10725.924087213,1,18,10725.8976766876,1,19,10725.9108900893,1,20,10725.9307932019,1,21,10725.9480065072,1,22,10725.970214584,1,23,848076.578013516,1,24,10725.9697594644,1,25,10725.9697594644,1,26,10725.9697594644,1,27,10725.8730306267,1,28,10725.8761292147,1,29,10725.8808044372,1,30,10725.8848911735,1,31,10725.8904481294,1,32,847671.17475601,1,33,10725.8904084907,1,34,10725.8904084907,1,35,10725.8904084907,1,36,10725.8856150729,1,37,10725.894013329,1,38,10725.9067914417,1,39,10725.9179638413,1,40,10725.9327171675,1,41,847884.404832322,1,42,10725.932471404,1,43,10725.932471404,1,44,10725.932471404,1,45,10725.8977813377,1,46,10725.9110110044,1,47,10725.930920755,1,48,10725.9481150897,1,49,10725.9702472956,1,50,848076.578013516,1,51,10725.9697594644,1,52,10725.9697594644,1,53,10725.9697594644,1,54,10725.8796292915,1,55,10725.8853700714,1,56,10725.8937337055,1,57,10725.9007882884,1,58,10725.91000499,1,59,847741.029083913,1,60,10725.9099418411,1,61,10725.9099418411,1,62,10725.9099418411,1,63,10725.8887739122,1,64,10725.898282242,1,65,10725.9124465578,1,66,10725.9245795154,1,67,10725.940244327,1,68,847909.865308985,1,69,10725.9399588279,1,70,10725.9399588279,1,71,10725.9399588279,1,72,10725.8978861176,1,73,10725.911132141,1,74,10725.931048656,1,75,10725.9482240291,1,76,10725.9702801309,1,77,848076.578013516,1,78,10725.9697594644,1,79,10725.9697594644,1,80,10725.9697594644,1,81
10726.6803426848,1,1,10726.6803426848,1,2,10726.6803426848,1,3,10726.6803426848,1,4,10726.6803426848,1,5,10726.6803426848,1,6,10726.6803426848,1,7,10726.6803426848,1,8,10726.6803426848,1,9,10726.6960683379,1,10,10726.7032970227,1,11,10726.7154166207,1,12,10726.7247186475,1,13,10726.7380957214,1,14,10726.7379071245,1,15,10726.7378938792,1,16,10726.7378938792,1,17,10726.7378938792,1,18,10726.7108084322,1,19,10726.7240704518,1,20,10726.7454931947,1,21,10726.7613122177,1,22,10726.7830352431,1,23,10726.7825315577,1,24,10726.7825080764,1,25,10726.7825080764,1,26,10726.7825080764,1,27,10726.6869637253,1,28,10726.6900455023,1,29,10726.6950343641,1,30,10726.6988608855,1,31,10726.7044058704,1,32,10726.7044238531,1,33,10726.7044155941,1,34,10726.7044155941,1,35,10726.7044155941,1,36,10726.6991492011,1,37,10726.7075721772,1,38,10726.7213322012,1,39,10726.7316751863,1,40,10726.7462075076,1,41,10726.7459763786,1,42,10726.7459593742,1,43,10726.7459593742,1,44,10726.7459593742,1,45,10726.7109249616,1,46,10726.7242053845,1,47,10726.7456250579,1,48,10726.7614274976,1,49,10726.7830779254,1,50,10726.7825330187,1,51,10726.7825080764,1,52,10726.7825080764,1,53,10726.7825080764,1,54,10726.6932060569,1,55,10726.6989056791,1,56,10726.7077872794,1,57,10726.7143302484,1,58,10726.7234558712,1,59,10726.7234869748,1,60,10726.7234734716,1,61,10726.7234734716,1,62,10726.7234734716,1,63,10726.7021409424,1,64,10726.7116571885,1,65,10726.7268408767,1,66,10726.7380250996,1,67,10726.7534031051,1,68,10726.7531356447,1,69,10726.7531155131,1,70,10726.7531155131,1,71,10726.7531155131,1,72,10726.7110416363,1,73,10726.7243405623,1,74,10726.7457572762,1,75,10726.7615431538,1,76,10726.7831207693,1,77,10726.7825344862,1,78,10726.7825080764,1,79,10726.7825080764,1,80,10726.7825080764,1,81
10727.4942103934,1,1,10727.4942103934,1,2,10727.4942103934,1,3,10727.4942103934,1,4,10727.4942103934,1,5,10727.4942103934,1,6,10727.4942103934,1,7,10727.4942103934,1,8,10727.4942103934,1,9,10727.5092259725,1,10,10727.516243651,1,11,10727.5286818564,1,12,10727.5382558099,1,13,10727.5511558367,1,14,10727.5510318678,1,15,10727.5509697228,1,16,10727.5509697228,1,17,10727.5509697228,1,18,10727.523289466,1,19,10727.536161552,1,20,10727.5580779607,1,21,10727.5741894896,1,22,10727.5949206146,1,23,10727.5944555847,1,24,10727.5943418877,1,25,10727.5943418877,1,26,10727.5943418877,1,27,10727.5004741859,1,28,10727.5034043175,1,29,10727.5084635539,1,30,10727.5124196382,1,31,10727.5178074177,1,32,10727.5179238697,1,33,10727.5178877556,1,34,10727.5178877556,1,35,10727.5178877556,1,36,10727.5121447708,1,37,10727.5202936803,1,38,10727.534366156,1,39,10727.5449663573,1,40,10727.5589279731,1,41,10727.5587809279,1,42,10727.5587012056,1,43,10727.5587012056,1,44,10727.5587012056,1,45,10727.5234180347,1,46,10727.5363125031,1,47,10727.5582233527,1,48,10727.5743096494,1,49,10727.5949733131,1,50,10727.5944631062,1,51,10727.5943418877,1,52,10727.5943418877,1,53,10727.5943418877,1,54,10727.5063742791,1,55,10727.5117870565,1,56,10727.5207678075,1,57,10727.5274885237,1,58,10727.5362839908,1,59,10727.5364737906,1,60,10727.5364151687,1,61,10727.5364151687,1,62,10727.5364151687,1,63,10727.5149779069,1,64,10727.5241607122,1,65,10727.5396446441,1,66,10727.5510631041,1,67,10727.5657825154,1,68,10727.5656140179,1,69,10727.5655197638,1,70,10727.5655197638,1,71,10727.5655197638,1,72,10727.5235467655,1,73,10727.5364637278,1,74,10727.5583691288,1,75,10727.5744301987,1,76,10727.595026211,1,77,10727.5944706608,1,78,10727.5943418877,1,79,10727.5943418877,1,80,10727.5943418877,1,81
