"","","","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count"
2145.09104952956,0,0,2145.09104952956,1,1,2145.09104952956,1,2,2145.09104952956,1,3,2145.09104952956,1,4,2145.09104952956,1,5,2145.09104952956,1,6,2145.09104952956,1,7,2145.09104952956,1,8,2145.09104952956,1,9,2145.09104952956,1,10,2145.09104952956,1,11,2145.09104952956,1,12,2145.09104952956,1,13,2145.09104952956,1,14,2145.09104952956,1,15,2145.09104952956,1,16,2145.09104952956,1,17,2145.09104952956,1,18,2145.09104952956,1,19,2145.09104952956,1,20,2145.09104952956,1,21,2145.09104952956,1,22,2145.09104952956,1,23,2145.09104952956,1,24,2145.09104952956,1,25,2145.09104952956,1,26,2145.09104952956,1,27,2145.09104952956,1,28,2145.09104952956,1,29,2145.09104952956,1,30,2145.09104952956,1,31,2145.09104952956,1,32,2145.09104952956,1,33,2145.09104952956,1,34,2145.09104952956,1,35,2145.09104952956,1,36,2145.09104952956,1,37,2145.09104952956,1,38,2145.09104952956,1,39,2145.09104952956,1,40,2145.09104952956,1,41,2145.09104952956,1,42,2145.09104952956,1,43,2145.09104952956,1,44,2145.09104952956,1,45,2145.09104952956,1,46,2145.09104952956,1,47,2145.09104952956,1,48,2145.09104952956,1,49,2145.09104952956,1,50,2145.09104952956,1,51,2145.09104952956,1,52,2145.09104952956,1,53,2145.09104952956,1,54,2145.09104952956,1,55,2145.09104952956,1,56,2145.09104952956,1,57,2145.09104952956,1,58,2145.09104952956,1,59,2145.09104952956,1,60,2145.09104952956,1,61,2145.09104952956,1,62,2145.09104952956,1,63,2145.09104952956,1,64,2145.09104952956,1,65,2145.09104952956,1,66,2145.09104952956,1,67,2145.09104952956,1,68,2145.09104952956,1,69,2145.09104952956,1,70,2145.09104952956,1,71,2145.09104952956,1,72,2145.09104952956,1,73,2145.09104952956,1,74,2145.09104952956,1,75,2145.09104952956,1,76,2145.09104952956,1,77,2145.09104952956,1,78,2145.09104952956,1,79,2145.09104952956,1,80,2145.09104952956,1,81
2136.38310730523,0,0,2136.38310730523,1,1,2136.38310730523,1,2,2136.38310730523,1,3,2136.38310730523,1,4,2136.38310730523,1,5,2136.38310730523,1,6,2136.38310730523,1,7,2136.38310730523,1,8,2136.38310730523,1,9,2136.38310730523,1,10,2136.38310730523,1,11,2136.38310730523,1,12,2136.38310730523,1,13,2136.38310730523,1,14,2136.38310730523,1,15,2136.38310730523,1,16,2136.38310730523,1,17,2136.38310730523,1,18,2136.38310730523,1,19,2136.38310730523,1,20,2136.38310730523,1,21,2136.38310730523,1,22,2136.38310730523,1,23,2136.38310730523,1,24,2136.38310730523,1,25,2136.38310730523,1,26,2136.38310730523,1,27,2136.38310730523,1,28,2136.38310730523,1,29,2136.38310730523,1,30,2136.38310730523,1,31,2136.38310730523,1,32,2136.38310730523,1,33,2136.38310730523,1,34,2136.38310730523,1,35,2136.38310730523,1,36,2136.38310730523,1,37,2136.38310730523,1,38,2136.38310730523,1,39,2136.38310730523,1,40,2136.38310730523,1,41,2136.38310730523,1,42,2136.38310730523,1,43,2136.38310730523,1,44,2136.38310730523,1,45,2136.38310730523,1,46,2136.38310730523,1,47,2136.38310730523,1,48,2136.38310730523,1,49,2136.38310730523,1,50,2136.38310730523,1,51,2136.38310730523,1,52,2136.38310730523,1,53,2136.38310730523,1,54,2136.38310730523,1,55,2136.38310730523,1,56,2136.38310730523,1,57,2136.38310730523,1,58,2136.38310730523,1,59,2136.38310730523,1,60,2136.38310730523,1,61,2136.38310730523,1,62,2136.38310730523,1,63,2136.38310730523,1,64,2136.38310730523,1,65,2136.38310730523,1,66,2136.38310730523,1,67,2136.38310730523,1,68,2136.38310730523,1,69,2136.38310730523,1,70,2136.38310730523,1,71,2136.38310730523,1,72,2136.38310730523,1,73,2136.38310730523,1,74,2136.38310730523,1,75,2136.38310730523,1,76,2136.38310730523,1,77,2136.38310730523,1,78,2136.38310730523,1,79,2136.38310730523,1,80,2136.38310730523,1,81
2127.62615495584,0,0,2127.62615495584,1,1,2127.62615495584,1,2,2127.62615495584,1,3,2127.62615495584,1,4,2127.62615495584,1,5,2127.62615495584,1,6,2127.62615495584,1,7,2127.62615495584,1,8,2127.62615495584,1,9,2127.62615495584,1,10,2127.62615495584,1,11,2127.62615495584,1,12,2127.62615495584,1,13,2127.62615495584,1,14,2127.62615495584,1,15,2127.62615495584,1,16,2127.62615495584,1,17,2127.62615495584,1,18,2127.62615495584,1,19,2127.62615495584,1,20,2127.62615495584,1,21,2127.62615495584,1,22,2127.62615495584,1,23,2127.62615495584,1,24,2127.62615495584,1,25,2127.62615495584,1,26,2127.62615495584,1,27,2127.62615495584,1,28,2127.62615495584,1,29,2127.62615495584,1,30,2127.62615495584,1,31,2127.62615495584,1,32,2127.62615495584,1,33,2127.62615495584,1,34,2127.62615495584,1,35,2127.62615495584,1,36,2127.62615495584,1,37,2127.62615495584,1,38,2127.62615495584,1,39,2127.62615495584,1,40,2127.62615495584,1,41,2127.62615495584,1,42,2127.62615495584,1,43,2127.62615495584,1,44,2127.62615495584,1,45,2127.62615495584,1,46,2127.62615495584,1,47,2127.62615495584,1,48,2127.62615495584,1,49,2127.62615495584,1,50,2127.62615495584,1,51,2127.62615495584,1,52,2127.62615495584,1,53,2127.62615495584,1,54,2127.62615495584,1,55,2127.62615495584,1,56,2127.62615495584,1,57,2127.62615495584,1,58,2127.62615495584,1,59,2127.62615495584,1,60,2127.62615495584,1,61,2127.62615495584,1,62,2127.62615495584,1,63,2127.62615495584,1,64,2127.62615495584,1,65,2127.62615495584,1,66,2127.62615495584,1,67,2127.62615495584,1,68,2127.62615495584,1,69,2127.62615495584,1,70,2127.62615495584,1,71,2127.62615495584,1,72,2127.62615495584,1,73,2127.62615495584,1,74,2127.62615495584,1,75,2127.62615495584,1,76,2127.62615495584,1,77,2127.62615495584,1,78,2127.62615495584,1,79,2127.62615495584,1,80,2127.62615495584,1,81
2118.78470882318,0,0,2118.78470882318,1,1,2118.78470882318,1,2,2118.78470882318,1,3,2118.78470882318,1,4,2118.78470882318,1,5,2118.78470882318,1,6,2118.78470882318,1,7,2118.78470882318,1,8,2118.78470882318,1,9,2118.78470882318,1,10,2118.78470882318,1,11,2118.78470882318,1,12,2118.78470882318,1,13,2118.78470882318,1,14,2118.78470882318,1,15,2118.78470882318,1,16,2118.78470882318,1,17,2118.78470882318,1,18,2118.78470882318,1,19,2118.78470882318,1,20,2118.78470882318,1,21,2118.78470882318,1,22,2118.78470882318,1,23,2118.78470882318,1,24,2118.78470882318,1,25,2118.78470882318,1,26,2118.78470882318,1,27,2118.78470882318,1,28,2118.78470882318,1,29,2118.78470882318,1,30,2118.78470882318,1,31,2118.78470882318,1,32,2118.78470882318,1,33,2118.78470882318,1,34,2118.78470882318,1,35,2118.78470882318,1,36,2118.78470882318,1,37,2118.78470882318,1,38,2118.78470882318,1,39,2118.78470882318,1,40,2118.78470882318,1,41,2118.78470882318,1,42,2118.78470882318,1,43,2118.78470882318,1,44,2118.78470882318,1,45,2118.78470882318,1,46,2118.78470882318,1,47,2118.78470882318,1,48,2118.78470882318,1,49,2118.78470882318,1,50,2118.78470882318,1,51,2118.78470882318,1,52,2118.78470882318,1,53,2118.78470882318,1,54,2118.78470882318,1,55,2118.78470882318,1,56,2118.78470882318,1,57,2118.78470882318,1,58,2118.78470882318,1,59,2118.78470882318,1,60,2118.78470882318,1,61,2118.78470882318,1,62,2118.78470882318,1,63,2118.78470882318,1,64,2118.78470882318,1,65,2118.78470882318,1,66,2118.78470882318,1,67,2118.78470882318,1,68,2118.78470882318,1,69,2118.78470882318,1,70,2118.78470882318,1,71,2118.78470882318,1,72,2118.78470882318,1,73,2118.78470882318,1,74,2118.78470882318,1,75,2118.78470882318,1,76,2118.78470882318,1,77,2118.78470882318,1,78,2118.78470882318,1,79,2118.78470882318,1,80,2118.78470882318,1,81
2109.72082652816,0,0,2109.72082652816,1,1,2109.72082652816,1,2,2109.72082652816,1,3,2109.72082652816,1,4,2109.72082652816,1,5,2109.72082652816,1,6,2109.72082652816,1,7,2109.72082652816,1,8,2109.72082652816,1,9,2109.72082652816,1,10,2109.72082652816,1,11,2109.72082652816,1,12,2109.72082652816,1,13,2109.72082652816,1,14,2109.72082652816,1,15,2109.72082652816,1,16,2109.72082652816,1,17,2109.72082652816,1,18,2109.72082652816,1,19,2109.72082652816,1,20,2109.72082652816,1,21,2109.72082652816,1,22,2109.72082652816,1,23,2109.72082652816,1,24,2109.72082652816,1,25,2109.72082652816,1,26,2109.72082652816,1,27,2109.72082652816,1,28,2109.72082652816,1,29,2109.72082652816,1,30,2109.72082652816,1,31,2109.72082652816,1,32,2109.72082652816,1,33,2109.72082652816,1,34,2109.72082652816,1,35,2109.72082652816,1,36,2109.72082652816,1,37,2109.72082652816,1,38,2109.72082652816,1,39,2109.72082652816,1,40,2109.72082652816,1,41,2109.72082652816,1,42,2109.72082652816,1,43,2109.72082652816,1,44,2109.72082652816,1,45,2109.72082652816,1,46,2109.72082652816,1,47,2109.72082652816,1,48,2109.72082652816,1,49,2109.72082652816,1,50,2109.72082652816,1,51,2109.72082652816,1,52,2109.72082652816,1,53,2109.72082652816,1,54,2109.72082652816,1,55,2109.72082652816,1,56,2109.72082652816,1,57,2109.72082652816,1,58,2109.72082652816,1,59,2109.72082652816,1,60,2109.72082652816,1,61,2109.72082652816,1,62,2109.72082652816,1,63,2109.72082652816,1,64,2109.72082652816,1,65,2109.72082652816,1,66,2109.72082652816,1,67,2109.72082652816,1,68,2109.72082652816,1,69,2109.72082652816,1,70,2109.72082652816,1,71,2109.72082652816,1,72,2109.72082652816,1,73,2109.72082652816,1,74,2109.72082652816,1,75,2109.72082652816,1,76,2109.72082652816,1,77,2109.72082652816,1,78,2109.72082652816,1,79,2109.72082652816,1,80,2109.72082652816,1,81
2100.93425214055,0,0,2100.93425214055,1,1,2100.93425214055,1,2,2100.93425214055,1,3,2100.93425214055,1,4,2100.93425214055,1,5,2100.93425214055,1,6,2100.93425214055,1,7,2100.93425214055,1,8,2100.93425214055,1,9,2100.93425214055,1,10,2100.93425214055,1,11,2100.93425214055,1,12,2100.93425214055,1,13,2100.93425214055,1,14,2100.93425214055,1,15,2100.93425214055,1,16,2100.93425214055,1,17,2100.93425214055,1,18,2100.93425214055,1,19,2100.93425214055,1,20,2100.93425214055,1,21,2100.93425214055,1,22,2100.93425214055,1,23,2100.93425214055,1,24,2100.93425214055,1,25,2100.93425214055,1,26,2100.93425214055,1,27,2100.93425214055,1,28,2100.93425214055,1,29,2100.93425214055,1,30,2100.93425214055,1,31,2100.93425214055,1,32,2100.93425214055,1,33,2100.93425214055,1,34,2100.93425214055,1,35,2100.93425214055,1,36,2100.93425214055,1,37,2100.93425214055,1,38,2100.93425214055,1,39,2100.93425214055,1,40,2100.93425214055,1,41,2100.93425214055,1,42,2100.93425214055,1,43,2100.93425214055,1,44,2100.93425214055,1,45,2100.93425214055,1,46,2100.93425214055,1,47,2100.93425214055,1,48,2100.93425214055,1,49,2100.93425214055,1,50,2100.93425214055,1,51,2100.93425214055,1,52,2100.93425214055,1,53,2100.93425214055,1,54,2100.93425214055,1,55,2100.93425214055,1,56,2100.93425214055,1,57,2100.93425214055,1,58,2100.93425214055,1,59,2100.93425214055,1,60,2100.93425214055,1,61,2100.93425214055,1,62,2100.93425214055,1,63,2100.93425214055,1,64,2100.93425214055,1,65,2100.93425214055,1,66,2100.93425214055,1,67,2100.93425214055,1,68,2100.93425214055,1,69,2100.93425214055,1,70,2100.93425214055,1,71,2100.93425214055,1,72,2100.93425214055,1,73,2100.93425214055,1,74,2100.93425214055,1,75,2100.93425214055,1,76,2100.93425214055,1,77,2100.93425214055,1,78,2100.93425214055,1,79,2100.93425214055,1,80,2100.93425214055,1,81
2092.57182730925,0,0,2092.57182730925,1,1,2092.57182730925,1,2,2092.57182730925,1,3,2092.57182730925,1,4,2092.57182730925,1,5,2092.57182730925,1,6,2092.57182730925,1,7,2092.57182730925,1,8,2092.57182730925,1,9,2092.57182730925,1,10,2092.57182730925,1,11,2092.57182730925,1,12,2092.57182730925,1,13,2092.57182730925,1,14,2092.57182730925,1,15,2092.57182730925,1,16,2092.57182730925,1,17,2092.57182730925,1,18,2092.57182730925,1,19,2092.57182730925,1,20,2092.57182730925,1,21,2092.57182730925,1,22,2092.57182730925,1,23,2092.57182730925,1,24,2092.57182730925,1,25,2092.57182730925,1,26,2092.57182730925,1,27,2092.57182730925,1,28,2092.57182730925,1,29,2092.57182730925,1,30,2092.57182730925,1,31,2092.57182730925,1,32,2092.57182730925,1,33,2092.57182730925,1,34,2092.57182730925,1,35,2092.57182730925,1,36,2092.57182730925,1,37,2092.57182730925,1,38,2092.57182730925,1,39,2092.57182730925,1,40,2092.57182730925,1,41,2092.57182730925,1,42,2092.57182730925,1,43,2092.57182730925,1,44,2092.57182730925,1,45,2092.57182730925,1,46,2092.57182730925,1,47,2092.57182730925,1,48,2092.57182730925,1,49,2092.57182730925,1,50,2092.57182730925,1,51,2092.57182730925,1,52,2092.57182730925,1,53,2092.57182730925,1,54,2092.57182730925,1,55,2092.57182730925,1,56,2092.57182730925,1,57,2092.57182730925,1,58,2092.57182730925,1,59,2092.57182730925,1,60,2092.57182730925,1,61,2092.57182730925,1,62,2092.57182730925,1,63,2092.57182730925,1,64,2092.57182730925,1,65,2092.57182730925,1,66,2092.57182730925,1,67,2092.57182730925,1,68,2092.57182730925,1,69,2092.57182730925,1,70,2092.57182730925,1,71,2092.57182730925,1,72,2092.57182730925,1,73,2092.57182730925,1,74,2092.57182730925,1,75,2092.57182730925,1,76,2092.57182730925,1,77,2092.57182730925,1,78,2092.57182730925,1,79,2092.57182730925,1,80,2092.57182730925,1,81
2084.59125542582,0,0,2084.59125542582,1,1,2084.59125542582,1,2,2084.59125542582,1,3,2084.59125542582,1,4,2084.59125542582,1,5,2084.59125542582,1,6,2084.59125542582,1,7,2084.59125542582,1,8,2084.59125542582,1,9,2084.59125542582,1,10,2084.59125542582,1,11,2084.59125542582,1,12,2084.59125542582,1,13,2084.59125542582,1,14,2084.59125542582,1,15,2084.59125542582,1,16,2084.59125542582,1,17,2084.59125542582,1,18,2084.59125542582,1,19,2084.59125542582,1,20,2084.59125542582,1,21,2084.59125542582,1,22,2084.59125542582,1,23,2084.59125542582,1,24,2084.59125542582,1,25,2084.59125542582,1,26,2084.59125542582,1,27,2084.59125542582,1,28,2084.59125542582,1,29,2084.59125542582,1,30,2084.59125542582,1,31,2084.59125542582,1,32,2084.59125542582,1,33,2084.59125542582,1,34,2084.59125542582,1,35,2084.59125542582,1,36,2084.59125542582,1,37,2084.59125542582,1,38,2084.59125542582,1,39,2084.59125542582,1,40,2084.59125542582,1,41,2084.59125542582,1,42,2084.59125542582,1,43,2084.59125542582,1,44,2084.59125542582,1,45,2084.59125542582,1,46,2084.59125542582,1,47,2084.59125542582,1,48,2084.59125542582,1,49,2084.59125542582,1,50,2084.59125542582,1,51,2084.59125542582,1,52,2084.59125542582,1,53,2084.59125542582,1,54,2084.59125542582,1,55,2084.59125542582,1,56,2084.59125542582,1,57,2084.59125542582,1,58,2084.59125542582,1,59,2084.59125542582,1,60,2084.59125542582,1,61,2084.59125542582,1,62,2084.59125542582,1,63,2084.59125542582,1,64,2084.59125542582,1,65,2084.59125542582,1,66,2084.59125542582,1,67,2084.59125542582,1,68,2084.59125542582,1,69,2084.59125542582,1,70,2084.59125542582,1,71,2084.59125542582,1,72,2084.59125542582,1,73,2084.59125542582,1,74,2084.59125542582,1,75,2084.59125542582,1,76,2084.59125542582,1,77,2084.59125542582,1,78,2084.59125542582,1,79,2084.59125542582,1,80,2084.59125542582,1,81
2076.94199666887,0,0,2076.94199666887,1,1,2076.94199666887,1,2,2076.94199666887,1,3,2076.94199666887,1,4,2076.94199666887,1,5,2076.94199666887,1,6,2076.94199666887,1,7,2076.94199666887,1,8,2076.94199666887,1,9,2076.94199666887,1,10,2076.94199666887,1,11,2076.94199666887,1,12,2076.94199666887,1,13,2076.94199666887,1,14,2076.94199666887,1,15,2076.94199666887,1,16,2076.94199666887,1,17,2076.94199666887,1,18,2076.94199666887,1,19,2076.94199666887,1,20,2076.94199666887,1,21,2076.94199666887,1,22,2076.94199666887,1,23,2076.94199666887,1,24,2076.94199666887,1,25,2076.94199666887,1,26,2076.94199666887,1,27,2076.94199666887,1,28,2076.94199666887,1,29,2076.94199666887,1,30,2076.94199666887,1,31,2076.94199666887,1,32,2076.94199666887,1,33,2076.94199666887,1,34,2076.94199666887,1,35,2076.94199666887,1,36,2076.94199666887,1,37,2076.94199666887,1,38,2076.94199666887,1,39,2076.94199666887,1,40,2076.94199666887,1,41,2076.94199666887,1,42,2076.94199666887,1,43,2076.94199666887,1,44,2076.94199666887,1,45,2076.94199666887,1,46,2076.94199666887,1,47,2076.94199666887,1,48,2076.94199666887,1,49,2076.94199666887,1,50,2076.94199666887,1,51,2076.94199666887,1,52,2076.94199666887,1,53,2076.94199666887,1,54,2076.94199666887,1,55,2076.94199666887,1,56,2076.94199666887,1,57,2076.94199666887,1,58,2076.94199666887,1,59,2076.94199666887,1,60,2076.94199666887,1,61,2076.94199666887,1,62,2076.94199666887,1,63,2076.94199666887,1,64,2076.94199666887,1,65,2076.94199666887,1,66,2076.94199666887,1,67,2076.94199666887,1,68,2076.94199666887,1,69,2076.94199666887,1,70,2076.94199666887,1,71,2076.94199666887,1,72,2076.94199666887,1,73,2076.94199666887,1,74,2076.94199666887,1,75,2076.94199666887,1,76,2076.94199666887,1,77,2076.94199666887,1,78,2076.94199666887,1,79,2076.94199666887,1,80,2076.94199666887,1,81
2069.48926883064,0,0,2069.48926883064,1,1,2069.48926883064,1,2,2069.48926883064,1,3,2069.48926883064,1,4,2069.48926883064,1,5,2069.48926883064,1,6,2069.48926883064,1,7,2069.48926883064,1,8,2069.48926883064,1,9,2069.48926883064,1,10,2069.48926883064,1,11,2069.48926883064,1,12,2069.48926883064,1,13,2069.48926883064,1,14,2069.48926883064,1,15,2069.48926883064,1,16,2069.48926883064,1,17,2069.48926883064,1,18,2069.48926883064,1,19,2069.48926883064,1,20,2069.48926883064,1,21,2069.48926883064,1,22,2069.48926883064,1,23,2069.48926883064,1,24,2069.48926883064,1,25,2069.48926883064,1,26,2069.48926883064,1,27,2069.48926883064,1,28,2069.48926883064,1,29,2069.48926883064,1,30,2069.48926883064,1,31,2069.48926883064,1,32,2069.48926883064,1,33,2069.48926883064,1,34,2069.48926883064,1,35,2069.48926883064,1,36,2069.48926883064,1,37,2069.48926883064,1,38,2069.48926883064,1,39,2069.48926883064,1,40,2069.48926883064,1,41,2069.48926883064,1,42,2069.48926883064,1,43,2069.48926883064,1,44,2069.48926883064,1,45,2069.48926883064,1,46,2069.48926883064,1,47,2069.48926883064,1,48,2069.48926883064,1,49,2069.48926883064,1,50,2069.48926883064,1,51,2069.48926883064,1,52,2069.48926883064,1,53,2069.48926883064,1,54,2069.48926883064,1,55,2069.48926883064,1,56,2069.48926883064,1,57,2069.48926883064,1,58,2069.48926883064,1,59,2069.48926883064,1,60,2069.48926883064,1,61,2069.48926883064,1,62,2069.48926883064,1,63,2069.48926883064,1,64,2069.48926883064,1,65,2069.48926883064,1,66,2069.48926883064,1,67,2069.48926883064,1,68,2069.48926883064,1,69,2069.48926883064,1,70,2069.48926883064,1,71,2069.48926883064,1,72,2069.48926883064,1,73,2069.48926883064,1,74,2069.48926883064,1,75,2069.48926883064,1,76,2069.48926883064,1,77,2069.48926883064,1,78,2069.48926883064,1,79,2069.48926883064,1,80,2069.48926883064,1,81
2062.67638614895,0,0,2062.67638614895,1,1,2062.67638614895,1,2,2062.67638614895,1,3,2062.67638614895,1,4,2062.67638614895,1,5,2062.67638614895,1,6,2062.67638614895,1,7,2062.67638614895,1,8,2062.67638614895,1,9,2062.67638614895,1,10,2062.67638614895,1,11,2062.67638614895,1,12,2062.67638614895,1,13,2062.67638614895,1,14,2062.67638614895,1,15,2062.67638614895,1,16,2062.67638614895,1,17,2062.67638614895,1,18,2062.67638614895,1,19,2062.67638614895,1,20,2062.67638614895,1,21,2062.67638614895,1,22,2062.67638614895,1,23,2062.67638614895,1,24,2062.67638614895,1,25,2062.67638614895,1,26,2062.67638614895,1,27,2062.67638614895,1,28,2062.67638614895,1,29,2062.67638614895,1,30,2062.67638614895,1,31,2062.67638614895,1,32,2062.67638614895,1,33,2062.67638614895,1,34,2062.67638614895,1,35,2062.67638614895,1,36,2062.67638614895,1,37,2062.67638614895,1,38,2062.67638614895,1,39,2062.67638614895,1,40,2062.67638614895,1,41,2062.67638614895,1,42,2062.67638614895,1,43,2062.67638614895,1,44,2062.67638614895,1,45,2062.67638614895,1,46,2062.67638614895,1,47,2062.67638614895,1,48,2062.67638614895,1,49,2062.67638614895,1,50,2062.67638614895,1,51,2062.67638614895,1,52,2062.67638614895,1,53,2062.67638614895,1,54,2062.67638614895,1,55,2062.67638614895,1,56,2062.67638614895,1,57,2062.67638614895,1,58,2062.67638614895,1,59,2062.67638614895,1,60,2062.67638614895,1,61,2062.67638614895,1,62,2062.67638614895,1,63,2062.67638614895,1,64,2062.67638614895,1,65,2062.67638614895,1,66,2062.67638614895,1,67,2062.67638614895,1,68,2062.67638614895,1,69,2062.67638614895,1,70,2062.67638614895,1,71,2062.67638614895,1,72,2062.67638614895,1,73,2062.67638614895,1,74,2062.67638614895,1,75,2062.67638614895,1,76,2062.67638614895,1,77,2062.67638614895,1,78,2062.67638614895,1,79,2062.67638614895,1,80,2062.67638614895,1,81
2056.59040806268,0,0,2056.59040806268,1,1,2056.59040806268,1,2,2056.59040806268,1,3,2056.59040806268,1,4,2056.59040806268,1,5,2056.59040806268,1,6,2056.59040806268,1,7,2056.59040806268,1,8,2056.59040806268,1,9,2056.59040806268,1,10,2056.59040806268,1,11,2056.59040806268,1,12,2056.59040806268,1,13,2056.59040806268,1,14,2056.59040806268,1,15,2056.59040806268,1,16,2056.59040806268,1,17,2056.59040806268,1,18,2056.59040806268,1,19,2056.59040806268,1,20,2056.59040806268,1,21,2056.59040806268,1,22,2056.59040806268,1,23,2056.59040806268,1,24,2056.59040806268,1,25,2056.59040806268,1,26,2056.59040806268,1,27,2056.59040806268,1,28,2056.59040806268,1,29,2056.59040806268,1,30,2056.59040806268,1,31,2056.59040806268,1,32,2056.59040806268,1,33,2056.59040806268,1,34,2056.59040806268,1,35,2056.59040806268,1,36,2056.59040806268,1,37,2056.59040806268,1,38,2056.59040806268,1,39,2056.59040806268,1,40,2056.59040806268,1,41,2056.59040806268,1,42,2056.59040806268,1,43,2056.59040806268,1,44,2056.59040806268,1,45,2056.59040806268,1,46,2056.59040806268,1,47,2056.59040806268,1,48,2056.59040806268,1,49,2056.59040806268,1,50,2056.59040806268,1,51,2056.59040806268,1,52,2056.59040806268,1,53,2056.59040806268,1,54,2056.59040806268,1,55,2056.59040806268,1,56,2056.59040806268,1,57,2056.59040806268,1,58,2056.59040806268,1,59,2056.59040806268,1,60,2056.59040806268,1,61,2056.59040806268,1,62,2056.59040806268,1,63,2056.59040806268,1,64,2056.59040806268,1,65,2056.59040806268,1,66,2056.59040806268,1,67,2056.59040806268,1,68,2056.59040806268,1,69,2056.59040806268,1,70,2056.59040806268,1,71,2056.59040806268,1,72,2056.59040806268,1,73,2056.59040806268,1,74,2056.59040806268,1,75,2056.59040806268,1,76,2056.59040806268,1,77,2056.59040806268,1,78,2056.59040806268,1,79,2056.59040806268,1,80,2056.59040806268,1,81
2051.15284390374,0,0,2051.15284390374,1,1,2051.15284390374,1,2,2051.15284390374,1,3,2051.15284390374,1,4,2051.15284390374,1,5,2051.15284390374,1,6,2051.15284390374,1,7,2051.15284390374,1,8,2051.15284390374,1,9,2051.15284390374,1,10,2051.15284390374,1,11,2051.15284390374,1,12,2051.15284390374,1,13,2051.15284390374,1,14,2051.15284390374,1,15,2051.15284390374,1,16,2051.15284390374,1,17,2051.15284390374,1,18,2051.15284390374,1,19,2051.15284390374,1,20,2051.15284390374,1,21,2051.15284390374,1,22,2051.15284390374,1,23,2051.15284390374,1,24,2051.15284390374,1,25,2051.15284390374,1,26,2051.15284390374,1,27,2051.15284390374,1,28,2051.15284390374,1,29,2051.15284390374,1,30,2051.15284390374,1,31,2051.15284390374,1,32,2051.15284390374,1,33,2051.15284390374,1,34,2051.15284390374,1,35,2051.15284390374,1,36,2051.15284390374,1,37,2051.15284390374,1,38,2051.15284390374,1,39,2051.15284390374,1,40,2051.15284390374,1,41,2051.15284390374,1,42,2051.15284390374,1,43,2051.15284390374,1,44,2051.15284390374,1,45,2051.15284390374,1,46,2051.15284390374,1,47,2051.15284390374,1,48,2051.15284390374,1,49,2051.15284390374,1,50,2051.15284390374,1,51,2051.15284390374,1,52,2051.15284390374,1,53,2051.15284390374,1,54,2051.15284390374,1,55,2051.15284390374,1,56,2051.15284390374,1,57,2051.15284390374,1,58,2051.15284390374,1,59,2051.15284390374,1,60,2051.15284390374,1,61,2051.15284390374,1,62,2051.15284390374,1,63,2051.15284390374,1,64,2051.15284390374,1,65,2051.15284390374,1,66,2051.15284390374,1,67,2051.15284390374,1,68,2051.15284390374,1,69,2051.15284390374,1,70,2051.15284390374,1,71,2051.15284390374,1,72,2051.15284390374,1,73,2051.15284390374,1,74,2051.15284390374,1,75,2051.15284390374,1,76,2051.15284390374,1,77,2051.15284390374,1,78,2051.15284390374,1,79,2051.15284390374,1,80,2051.15284390374,1,81
