"","","","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count"
64.023965441238,0,0,74.2880535007353,1,1,74.2880535007353,1,2,74.2880535007353,1,3,74.2880535007353,1,4,74.2880535007353,1,5,74.2880535007353,1,6,74.2880535007353,1,7,74.2880535007353,1,8,74.2880535007353,1,9,74.2880535007353,1,10,74.2880535007353,1,11,74.2880535007353,1,12,74.2880535007353,1,13,74.2880535007353,1,14,74.2880535007353,1,15,74.2880535007353,1,16,74.2880535007353,1,17,74.2880535007353,1,18,74.2880535007353,1,19,74.2880535007353,1,20,74.2880535007353,1,21,74.2880535007353,1,22,74.2880535007353,1,23,74.2880535007353,1,24,74.2880535007353,1,25,74.2880535007353,1,26,74.2880535007353,1,27
64.4216535444841,0,0,74.5523091802953,1,1,74.5523091802953,1,2,74.5523091802953,1,3,74.5523091802953,1,4,74.5523091802953,1,5,74.5523091802953,1,6,74.5523091802953,1,7,74.5523091802953,1,8,74.5523091802953,1,9,74.5523091802953,1,10,74.5523091802953,1,11,74.5523091802953,1,12,74.5523091802953,1,13,74.5523091802953,1,14,74.5523091802953,1,15,74.5523091802953,1,16,74.5523091802953,1,17,74.5523091802953,1,18,74.5523091802953,1,19,74.5523091802953,1,20,74.5523091802953,1,21,74.5523091802953,1,22,74.5523091802953,1,23,74.5523091802953,1,24,74.5523091802953,1,25,74.5523091802953,1,26,74.5523091802953,1,27
64.8534627840494,0,0,74.8482419983325,1,1,74.8482419983325,1,2,74.8482419983325,1,3,74.8482419983325,1,4,74.8482419983325,1,5,74.8482419983325,1,6,74.8482419983325,1,7,74.8482419983325,1,8,74.8482419983325,1,9,74.8482419983325,1,10,74.8482419983325,1,11,74.8482419983325,1,12,74.8482419983325,1,13,74.8482419983325,1,14,74.8482419983325,1,15,74.8482419983325,1,16,74.8482419983325,1,17,74.8482419983325,1,18,74.8482419983325,1,19,74.8482419983325,1,20,74.8482419983325,1,21,74.8482419983325,1,22,74.8482419983325,1,23,74.8482419983325,1,24,74.8482419983325,1,25,74.8482419983325,1,26,74.8482419983325,1,27
65.3164552781392,0,0,75.1698189650048,1,1,75.1698189650048,1,2,75.1698189650048,1,3,75.1698189650048,1,4,75.1698189650048,1,5,75.1698189650048,1,6,75.1698189650048,1,7,75.1698189650048,1,8,75.1698189650048,1,9,75.1698189650048,1,10,75.1698189650048,1,11,75.1698189650048,1,12,75.1698189650048,1,13,75.1698189650048,1,14,75.1698189650048,1,15,75.1698189650048,1,16,75.1698189650048,1,17,75.1698189650048,1,18,75.1698189650048,1,19,75.1698189650048,1,20,75.1698189650048,1,21,75.1698189650048,1,22,75.1698189650048,1,23,75.1698189650048,1,24,75.1698189650048,1,25,75.1698189650048,1,26,75.1698189650048,1,27
65.8087245328188,0,0,75.5123505549527,1,1,75.5123505549527,1,2,75.5123505549527,1,3,75.5123505549527,1,4,75.5123505549527,1,5,75.5123505549527,1,6,75.5123505549527,1,7,75.5123505549527,1,8,75.5123505549527,1,9,75.5123505549527,1,10,75.5123505549527,1,11,75.5123505549527,1,12,75.5123505549527,1,13,75.5123505549527,1,14,75.5123505549527,1,15,75.5123505549527,1,16,75.5123505549527,1,17,75.5123505549527,1,18,75.5123505549527,1,19,75.5123505549527,1,20,75.5123505549527,1,21,75.5123505549527,1,22,75.5123505549527,1,23,75.5123505549527,1,24,75.5123505549527,1,25,75.5123505549527,1,26,75.5123505549527,1,27
66.3262543363045,0,0,75.8720626654525,1,1,75.8720626654525,1,2,75.8720626654525,1,3,75.8720626654525,1,4,75.8720626654525,1,5,75.8720626654525,1,6,75.8720626654525,1,7,75.8720626654525,1,8,75.8720626654525,1,9,75.8720626654525,1,10,75.8720626654525,1,11,75.8720626654525,1,12,75.8720626654525,1,13,75.8720626654525,1,14,75.8720626654525,1,15,75.8720626654525,1,16,75.8720626654525,1,17,75.8720626654525,1,18,75.8720626654525,1,19,75.8720626654525,1,20,75.8720626654525,1,21,75.8720626654525,1,22,75.8720626654525,1,23,75.8720626654525,1,24,75.8720626654525,1,25,75.8720626654525,1,26,75.8720626654525,1,27
66.8587694749941,0,0,76.2419229144716,1,1,76.2419229144716,1,2,76.2419229144716,1,3,76.2419229144716,1,4,76.2419229144716,1,5,76.2419229144716,1,6,76.2419229144716,1,7,76.2419229144716,1,8,76.2419229144716,1,9,76.2419229144716,1,10,76.2419229144716,1,11,76.2419229144716,1,12,76.2419229144716,1,13,76.2419229144716,1,14,76.2419229144716,1,15,76.2419229144716,1,16,76.2419229144716,1,17,76.2419229144716,1,18,76.2419229144716,1,19,76.2419229144716,1,20,76.2419229144716,1,21,76.2419229144716,1,22,76.2419229144716,1,23,76.2419229144716,1,24,76.2419229144716,1,25,76.2419229144716,1,26,76.2419229144716,1,27
67.3961075613636,0,0,76.6156295588644,1,1,76.6156295588644,1,2,76.6156295588644,1,3,76.6156295588644,1,4,76.6156295588644,1,5,76.6156295588644,1,6,76.6156295588644,1,7,76.6156295588644,1,8,76.6156295588644,1,9,76.6156295588644,1,10,76.6156295588644,1,11,76.6156295588644,1,12,76.6156295588644,1,13,76.6156295588644,1,14,76.6156295588644,1,15,76.6156295588644,1,16,76.6156295588644,1,17,76.6156295588644,1,18,76.6156295588644,1,19,76.6156295588644,1,20,76.6156295588644,1,21,76.6156295588644,1,22,76.6156295588644,1,23,76.6156295588644,1,24,76.6156295588644,1,25,76.6156295588644,1,26,76.6156295588644,1,27
67.9356587571724,0,0,76.9923989733337,1,1,76.9923989733337,1,2,76.9923989733337,1,3,76.9923989733337,1,4,76.9923989733337,1,5,76.9923989733337,1,6,76.9923989733337,1,7,76.9923989733337,1,8,76.9923989733337,1,9,76.9923989733337,1,10,76.9923989733337,1,11,76.9923989733337,1,12,76.9923989733337,1,13,76.9923989733337,1,14,76.9923989733337,1,15,76.9923989733337,1,16,76.9923989733337,1,17,76.9923989733337,1,18,76.9923989733337,1,19,76.9923989733337,1,20,76.9923989733337,1,21,76.9923989733337,1,22,76.9923989733337,1,23,76.9923989733337,1,24,76.9923989733337,1,25,76.9923989733337,1,26,76.9923989733337,1,27
68.4731209154544,0,0,77.3718782779465,1,1,77.3718782779465,1,2,77.3718782779465,1,3,77.3718782779465,1,4,77.3718782779465,1,5,77.3718782779465,1,6,77.3718782779465,1,7,77.3718782779465,1,8,77.3718782779465,1,9,77.3718782779465,1,10,77.3718782779465,1,11,77.3718782779465,1,12,77.3718782779465,1,13,77.3718782779465,1,14,77.3718782779465,1,15,77.3718782779465,1,16,77.3718782779465,1,17,77.3718782779465,1,18,77.3718782779465,1,19,77.3718782779465,1,20,77.3718782779465,1,21,77.3718782779465,1,22,77.3718782779465,1,23,77.3718782779465,1,24,77.3718782779465,1,25,77.3718782779465,1,26,77.3718782779465,1,27
69.00259393663,0,0,77.7533883672119,1,1,77.7533883672119,1,2,77.7533883672119,1,3,77.7533883672119,1,4,77.7533883672119,1,5,77.7533883672119,1,6,77.7533883672119,1,7,77.7533883672119,1,8,77.7533883672119,1,9,77.7533883672119,1,10,77.7533883672119,1,11,77.7533883672119,1,12,77.7533883672119,1,13,77.7533883672119,1,14,77.7533883672119,1,15,77.7533883672119,1,16,77.7533883672119,1,17,77.7533883672119,1,18,77.7533883672119,1,19,77.7533883672119,1,20,77.7533883672119,1,21,77.7533883672119,1,22,77.7533883672119,1,23,77.7533883672119,1,24,77.7533883672119,1,25,77.7533883672119,1,26,77.7533883672119,1,27
69.5237483706596,0,0,78.1392927148243,1,1,78.1392927148243,1,2,78.1392927148243,1,3,78.1392927148243,1,4,78.1392927148243,1,5,78.1392927148243,1,6,78.1392927148243,1,7,78.1392927148243,1,8,78.1392927148243,1,9,78.1392927148243,1,10,78.1392927148243,1,11,78.1392927148243,1,12,78.1392927148243,1,13,78.1392927148243,1,14,78.1392927148243,1,15,78.1392927148243,1,16,78.1392927148243,1,17,78.1392927148243,1,18,78.1392927148243,1,19,78.1392927148243,1,20,78.1392927148243,1,21,78.1392927148243,1,22,78.1392927148243,1,23,78.1392927148243,1,24,78.1392927148243,1,25,78.1392927148243,1,26,78.1392927148243,1,27
70.0392446106121,0,0,78.5352037447785,1,1,78.5352037447785,1,2,78.5352037447785,1,3,78.5352037447785,1,4,78.5352037447785,1,5,78.5352037447785,1,6,78.5352037447785,1,7,78.5352037447785,1,8,78.5352037447785,1,9,78.5352037447785,1,10,78.5352037447785,1,11,78.5352037447785,1,12,78.5352037447785,1,13,78.5352037447785,1,14,78.5352037447785,1,15,78.5352037447785,1,16,78.5352037447785,1,17,78.5352037447785,1,18,78.5352037447785,1,19,78.5352037447785,1,20,78.5352037447785,1,21,78.5352037447785,1,22,78.5352037447785,1,23,78.5352037447785,1,24,78.5352037447785,1,25,78.5352037447785,1,26,78.5352037447785,1,27
70.5620781905281,0,0,78.9545227338146,1,1,78.9545227338146,1,2,78.9545227338146,1,3,78.9545227338146,1,4,78.9545227338146,1,5,78.9545227338146,1,6,78.9545227338146,1,7,78.9545227338146,1,8,78.9545227338146,1,9,78.9545227338146,1,10,78.9545227338146,1,11,78.9545227338146,1,12,78.9545227338146,1,13,78.9545227338146,1,14,78.9545227338146,1,15,78.9545227338146,1,16,78.9545227338146,1,17,78.9545227338146,1,18,78.9545227338146,1,19,78.9545227338146,1,20,78.9545227338146,1,21,78.9545227338146,1,22,78.9545227338146,1,23,78.9545227338146,1,24,78.9545227338146,1,25,78.9545227338146,1,26,78.9545227338146,1,27
71.1281816683825,0,0,79.4359689885399,1,1,79.4359689885399,1,2,79.4359689885399,1,3,79.4359689885399,1,4,79.4359689885399,1,5,79.4359689885399,1,6,79.4359689885399,1,7,79.4359689885399,1,8,79.4359689885399,1,9,79.4359689885399,1,10,79.4359689885399,1,11,79.4359689885399,1,12,79.4359689885399,1,13,79.4359689885399,1,14,79.4359689885399,1,15,79.4359689885399,1,16,79.4359689885399,1,17,79.4359689885399,1,18,79.4359689885399,1,19,79.4359689885399,1,20,79.4359689885399,1,21,79.4359689885399,1,22,79.4359689885399,1,23,79.4359689885399,1,24,79.4359689885399,1,25,79.4359689885399,1,26,79.4359689885399,1,27
71.6680099977105,0,0,79.8742858138509,1,1,79.8742858138509,1,2,79.8742858138509,1,3,79.8742858138509,1,4,79.8742858138509,1,5,79.8742858138509,1,6,79.8742858138509,1,7,79.8742858138509,1,8,79.8742858138509,1,9,79.8742858138509,1,10,79.8742858138509,1,11,79.8742858138509,1,12,79.8742858138509,1,13,79.8742858138509,1,14,79.8742858138509,1,15,79.8742858138509,1,16,79.8742858138509,1,17,79.8742858138509,1,18,79.8742858138509,1,19,79.8742858138509,1,20,79.8742858138509,1,21,79.8742858138509,1,22,79.8742858138509,1,23,79.8742858138509,1,24,79.8742858138509,1,25,79.8742858138509,1,26,79.8742858138509,1,27
72.1648723378766,0,0,80.2402315168977,1,1,80.2402315168977,1,2,80.2402315168977,1,3,80.2402315168977,1,4,80.2402315168977,1,5,80.2402315168977,1,6,80.2402315168977,1,7,80.2402315168977,1,8,80.2402315168977,1,9,80.2402315168977,1,10,80.2402315168977,1,11,80.2402315168977,1,12,80.2402315168977,1,13,80.2402315168977,1,14,80.2402315168977,1,15,80.2402315168977,1,16,80.2402315168977,1,17,80.2402315168977,1,18,80.2402315168977,1,19,80.2402315168977,1,20,80.2402315168977,1,21,80.2402315168977,1,22,80.2402315168977,1,23,80.2402315168977,1,24,80.2402315168977,1,25,80.2402315168977,1,26,80.2402315168977,1,27
72.6346970534867,0,0,80.5468093558227,1,1,80.5468093558227,1,2,80.5468093558227,1,3,80.5468093558227,1,4,80.5468093558227,1,5,80.5468093558227,1,6,80.5468093558227,1,7,80.5468093558227,1,8,80.5468093558227,1,9,80.5468093558227,1,10,80.5468093558227,1,11,80.5468093558227,1,12,80.5468093558227,1,13,80.5468093558227,1,14,80.5468093558227,1,15,80.5468093558227,1,16,80.5468093558227,1,17,80.5468093558227,1,18,80.5468093558227,1,19,80.5468093558227,1,20,80.5468093558227,1,21,80.5468093558227,1,22,80.5468093558227,1,23,80.5468093558227,1,24,80.5468093558227,1,25,80.5468093558227,1,26,80.5468093558227,1,27
73.0964113071366,0,0,80.8085555644509,1,1,80.8085555644509,1,2,80.8085555644509,1,3,80.8085555644509,1,4,80.8085555644509,1,5,80.8085555644509,1,6,80.8085555644509,1,7,80.8085555644509,1,8,80.8085555644509,1,9,80.8085555644509,1,10,80.8085555644509,1,11,80.8085555644509,1,12,80.8085555644509,1,13,80.8085555644509,1,14,80.8085555644509,1,15,80.8085555644509,1,16,80.8085555644509,1,17,80.8085555644509,1,18,80.8085555644509,1,19,80.8085555644509,1,20,80.8085555644509,1,21,80.8085555644509,1,22,80.8085555644509,1,23,80.8085555644509,1,24,80.8085555644509,1,25,80.8085555644509,1,26,80.8085555644509,1,27
73.5700345789458,0,0,81.0397034101003,1,1,81.0397034101003,1,2,81.0397034101003,1,3,81.0397034101003,1,4,81.0397034101003,1,5,81.0397034101003,1,6,81.0397034101003,1,7,81.0397034101003,1,8,81.0397034101003,1,9,81.0397034101003,1,10,81.0397034101003,1,11,81.0397034101003,1,12,81.0397034101003,1,13,81.0397034101003,1,14,81.0397034101003,1,15,81.0397034101003,1,16,81.0397034101003,1,17,81.0397034101003,1,18,81.0397034101003,1,19,81.0397034101003,1,20,81.0397034101003,1,21,81.0397034101003,1,22,81.0397034101003,1,23,81.0397034101003,1,24,81.0397034101003,1,25,81.0397034101003,1,26,81.0397034101003,1,27
74.0810469585478,0,0,81.2608589690411,1,1,81.2608589690411,1,2,81.2608589690411,1,3,81.2608589690411,1,4,81.2608589690411,1,5,81.2608589690411,1,6,81.2608589690411,1,7,81.2608589690411,1,8,81.2608589690411,1,9,81.2608589690411,1,10,81.2608589690411,1,11,81.2608589690411,1,12,81.2608589690411,1,13,81.2608589690411,1,14,81.2608589690411,1,15,81.2608589690411,1,16,81.2608589690411,1,17,81.2608589690411,1,18,81.2608589690411,1,19,81.2608589690411,1,20,81.2608589690411,1,21,81.2608589690411,1,22,81.2608589690411,1,23,81.2608589690411,1,24,81.2608589690411,1,25,81.2608589690411,1,26,81.2608589690411,1,27
74.6557729858838,0,0,81.4910849212466,1,1,81.4910849212466,1,2,81.4910849212466,1,3,81.4910849212466,1,4,81.4910849212466,1,5,81.4910849212466,1,6,81.4910849212466,1,7,81.4910849212466,1,8,81.4910849212466,1,9,81.4910849212466,1,10,81.4910849212466,1,11,81.4910849212466,1,12,81.4910849212466,1,13,81.4910849212466,1,14,81.4910849212466,1,15,81.4910849212466,1,16,81.4910849212466,1,17,81.4910849212466,1,18,81.4910849212466,1,19,81.4910849212466,1,20,81.4910849212466,1,21,81.4910849212466,1,22,81.4910849212466,1,23,81.4910849212466,1,24,81.4910849212466,1,25,81.4910849212466,1,26,81.4910849212466,1,27
75.3211692602758,0,0,81.7481354236058,1,1,81.7481354236058,1,2,81.7481354236058,1,3,81.7481354236058,1,4,81.7481354236058,1,5,81.7481354236058,1,6,81.7481354236058,1,7,81.7481354236058,1,8,81.7481354236058,1,9,81.7481354236058,1,10,81.7481354236058,1,11,81.7481354236058,1,12,81.7481354236058,1,13,81.7481354236058,1,14,81.7481354236058,1,15,81.7481354236058,1,16,81.7481354236058,1,17,81.7481354236058,1,18,81.7481354236058,1,19,81.7481354236058,1,20,81.7481354236058,1,21,81.7481354236058,1,22,81.7481354236058,1,23,81.7481354236058,1,24,81.7481354236058,1,25,81.7481354236058,1,26,81.7481354236058,1,27
76.1995116031236,0,0,82.1040251123161,1,1,82.1040251123161,1,2,82.1040251123161,1,3,82.1040251123161,1,4,82.1040251123161,1,5,82.1040251123161,1,6,82.1040251123161,1,7,82.1040251123161,1,8,82.1040251123161,1,9,82.1040251123161,1,10,82.1040251123161,1,11,82.1040251123161,1,12,82.1040251123161,1,13,82.1040251123161,1,14,82.1040251123161,1,15,82.1040251123161,1,16,82.1040251123161,1,17,82.1040251123161,1,18,82.1040251123161,1,19,82.1040251123161,1,20,82.1040251123161,1,21,82.1040251123161,1,22,82.1040251123161,1,23,82.1040251123161,1,24,82.1040251123161,1,25,82.1040251123161,1,26,82.1040251123161,1,27
76.7870751322957,0,0,82.2470890196557,1,1,82.2470890196557,1,2,82.2470890196557,1,3,82.2470890196557,1,4,82.2470890196557,1,5,82.2470890196557,1,6,82.2470890196557,1,7,82.2470890196557,1,8,82.2470890196557,1,9,82.2470890196557,1,10,82.2470890196557,1,11,82.2470890196557,1,12,82.2470890196557,1,13,82.2470890196557,1,14,82.2470890196557,1,15,82.2470890196557,1,16,82.2470890196557,1,17,82.2470890196557,1,18,82.2470890196557,1,19,82.2470890196557,1,20,82.2470890196557,1,21,82.2470890196557,1,22,82.2470890196557,1,23,82.2470890196557,1,24,82.2470890196557,1,25,82.2470890196557,1,26,82.2470890196557,1,27
76.7984680994782,0,0,82.0265417306076,1,1,82.0265417306076,1,2,82.0265417306076,1,3,82.0265417306076,1,4,82.0265417306076,1,5,82.0265417306076,1,6,82.0265417306076,1,7,82.0265417306076,1,8,82.0265417306076,1,9,82.0265417306076,1,10,82.0265417306076,1,11,82.0265417306076,1,12,82.0265417306076,1,13,82.0265417306076,1,14,82.0265417306076,1,15,82.0265417306076,1,16,82.0265417306076,1,17,82.0265417306076,1,18,82.0265417306076,1,19,82.0265417306076,1,20,82.0265417306076,1,21,82.0265417306076,1,22,82.0265417306076,1,23,82.0265417306076,1,24,82.0265417306076,1,25,82.0265417306076,1,26,82.0265417306076,1,27
76.6766708028297,0,0,81.7284376352709,1,1,81.7284376352709,1,2,81.7284376352709,1,3,81.7284376352709,1,4,81.7284376352709,1,5,81.7284376352709,1,6,81.7284376352709,1,7,81.7284376352709,1,8,81.7284376352709,1,9,81.7284376352709,1,10,81.7284376352709,1,11,81.7284376352709,1,12,81.7284376352709,1,13,81.7284376352709,1,14,81.7284376352709,1,15,81.7284376352709,1,16,81.7284376352709,1,17,81.7284376352709,1,18,81.7284376352709,1,19,81.7284376352709,1,20,81.7284376352709,1,21,81.7284376352709,1,22,81.7284376352709,1,23,81.7284376352709,1,24,81.7284376352709,1,25,81.7284376352709,1,26,81.7284376352709,1,27
76.440493885888,0,0,81.3675089170387,1,1,81.3675089170387,1,2,81.3675089170387,1,3,81.3675089170387,1,4,81.3675089170387,1,5,81.3675089170387,1,6,81.3675089170387,1,7,81.3675089170387,1,8,81.3675089170387,1,9,81.3675089170387,1,10,81.3675089170387,1,11,81.3675089170387,1,12,81.3675089170387,1,13,81.3675089170387,1,14,81.3675089170387,1,15,81.3675089170387,1,16,81.3675089170387,1,17,81.3675089170387,1,18,81.3675089170387,1,19,81.3675089170387,1,20,81.3675089170387,1,21,81.3675089170387,1,22,81.3675089170387,1,23,81.3675089170387,1,24,81.3675089170387,1,25,81.3675089170387,1,26,81.3675089170387,1,27
76.104865364569,0,0,80.9546625820482,1,1,80.9546625820482,1,2,80.9546625820482,1,3,80.9546625820482,1,4,80.9546625820482,1,5,80.9546625820482,1,6,80.9546625820482,1,7,80.9546625820482,1,8,80.9546625820482,1,9,80.9546625820482,1,10,80.9546625820482,1,11,80.9546625820482,1,12,80.9546625820482,1,13,80.9546625820482,1,14,80.9546625820482,1,15,80.9546625820482,1,16,80.9546625820482,1,17,80.9546625820482,1,18,80.9546625820482,1,19,80.9546625820482,1,20,80.9546625820482,1,21,80.9546625820482,1,22,80.9546625820482,1,23,80.9546625820482,1,24,80.9546625820482,1,25,80.9546625820482,1,26,80.9546625820482,1,27
75.6762780752405,0,0,80.4931421653539,1,1,80.4931421653539,1,2,80.4931421653539,1,3,80.4931421653539,1,4,80.4931421653539,1,5,80.4931421653539,1,6,80.4931421653539,1,7,80.4931421653539,1,8,80.4931421653539,1,9,80.4931421653539,1,10,80.4931421653539,1,11,80.4931421653539,1,12,80.4931421653539,1,13,80.4931421653539,1,14,80.4931421653539,1,15,80.4931421653539,1,16,80.4931421653539,1,17,80.4931421653539,1,18,80.4931421653539,1,19,80.4931421653539,1,20,80.4931421653539,1,21,80.4931421653539,1,22,80.4931421653539,1,23,80.4931421653539,1,24,80.4931421653539,1,25,80.4931421653539,1,26,80.4931421653539,1,27
75.1852879524546,0,0,80.0073472659307,1,1,80.0073472659307,1,2,80.0073472659307,1,3,80.0073472659307,1,4,80.0073472659307,1,5,80.0073472659307,1,6,80.0073472659307,1,7,80.0073472659307,1,8,80.0073472659307,1,9,80.0073472659307,1,10,80.0073472659307,1,11,80.0073472659307,1,12,80.0073472659307,1,13,80.0073472659307,1,14,80.0073472659307,1,15,80.0073472659307,1,16,80.0073472659307,1,17,80.0073472659307,1,18,80.0073472659307,1,19,80.0073472659307,1,20,80.0073472659307,1,21,80.0073472659307,1,22,80.0073472659307,1,23,80.0073472659307,1,24,80.0073472659307,1,25,80.0073472659307,1,26,80.0073472659307,1,27
74.6482992295777,0,0,79.5088291458668,1,1,79.5088291458668,1,2,79.5088291458668,1,3,79.5088291458668,1,4,79.5088291458668,1,5,79.5088291458668,1,6,79.5088291458668,1,7,79.5088291458668,1,8,79.5088291458668,1,9,79.5088291458668,1,10,79.5088291458668,1,11,79.5088291458668,1,12,79.5088291458668,1,13,79.5088291458668,1,14,79.5088291458668,1,15,79.5088291458668,1,16,79.5088291458668,1,17,79.5088291458668,1,18,79.5088291458668,1,19,79.5088291458668,1,20,79.5088291458668,1,21,79.5088291458668,1,22,79.5088291458668,1,23,79.5088291458668,1,24,79.5088291458668,1,25,79.5088291458668,1,26,79.5088291458668,1,27
74.0716968106279,0,0,79.0004916267521,1,1,79.0004916267521,1,2,79.0004916267521,1,3,79.0004916267521,1,4,79.0004916267521,1,5,79.0004916267521,1,6,79.0004916267521,1,7,79.0004916267521,1,8,79.0004916267521,1,9,79.0004916267521,1,10,79.0004916267521,1,11,79.0004916267521,1,12,79.0004916267521,1,13,79.0004916267521,1,14,79.0004916267521,1,15,79.0004916267521,1,16,79.0004916267521,1,17,79.0004916267521,1,18,79.0004916267521,1,19,79.0004916267521,1,20,79.0004916267521,1,21,79.0004916267521,1,22,79.0004916267521,1,23,79.0004916267521,1,24,79.0004916267521,1,25,79.0004916267521,1,26,79.0004916267521,1,27
73.4589987743715,0,0,78.4829631179152,1,1,78.4829631179152,1,2,78.4829631179152,1,3,78.4829631179152,1,4,78.4829631179152,1,5,78.4829631179152,1,6,78.4829631179152,1,7,78.4829631179152,1,8,78.4829631179152,1,9,78.4829631179152,1,10,78.4829631179152,1,11,78.4829631179152,1,12,78.4829631179152,1,13,78.4829631179152,1,14,78.4829631179152,1,15,78.4829631179152,1,16,78.4829631179152,1,17,78.4829631179152,1,18,78.4829631179152,1,19,78.4829631179152,1,20,78.4829631179152,1,21,78.4829631179152,1,22,78.4829631179152,1,23,78.4829631179152,1,24,78.4829631179152,1,25,78.4829631179152,1,26,78.4829631179152,1,27
72.8043156061285,0,0,77.9489005274362,1,1,77.9489005274362,1,2,77.9489005274362,1,3,77.9489005274362,1,4,77.9489005274362,1,5,77.9489005274362,1,6,77.9489005274362,1,7,77.9489005274362,1,8,77.9489005274362,1,9,77.9489005274362,1,10,77.9489005274362,1,11,77.9489005274362,1,12,77.9489005274362,1,13,77.9489005274362,1,14,77.9489005274362,1,15,77.9489005274362,1,16,77.9489005274362,1,17,77.9489005274362,1,18,77.9489005274362,1,19,77.9489005274362,1,20,77.9489005274362,1,21,77.9489005274362,1,22,77.9489005274362,1,23,77.9489005274362,1,24,77.9489005274362,1,25,77.9489005274362,1,26,77.9489005274362,1,27
72.1439544020235,0,0,77.427017876834,1,1,77.427017876834,1,2,77.427017876834,1,3,77.427017876834,1,4,77.427017876834,1,5,77.427017876834,1,6,77.427017876834,1,7,77.427017876834,1,8,77.427017876834,1,9,77.427017876834,1,10,77.427017876834,1,11,77.427017876834,1,12,77.427017876834,1,13,77.427017876834,1,14,77.427017876834,1,15,77.427017876834,1,16,77.427017876834,1,17,77.427017876834,1,18,77.427017876834,1,19,77.427017876834,1,20,77.427017876834,1,21,77.427017876834,1,22,77.427017876834,1,23,77.427017876834,1,24,77.427017876834,1,25,77.427017876834,1,26,77.427017876834,1,27
71.4907147628313,0,0,76.9258781120792,1,1,76.9258781120792,1,2,76.9258781120792,1,3,76.9258781120792,1,4,76.9258781120792,1,5,76.9258781120792,1,6,76.9258781120792,1,7,76.9258781120792,1,8,76.9258781120792,1,9,76.9258781120792,1,10,76.9258781120792,1,11,76.9258781120792,1,12,76.9258781120792,1,13,76.9258781120792,1,14,76.9258781120792,1,15,76.9258781120792,1,16,76.9258781120792,1,17,76.9258781120792,1,18,76.9258781120792,1,19,76.9258781120792,1,20,76.9258781120792,1,21,76.9258781120792,1,22,76.9258781120792,1,23,76.9258781120792,1,24,76.9258781120792,1,25,76.9258781120792,1,26,76.9258781120792,1,27
70.8435546747595,0,0,76.4424642690832,1,1,76.4424642690832,1,2,76.4424642690832,1,3,76.4424642690832,1,4,76.4424642690832,1,5,76.4424642690832,1,6,76.4424642690832,1,7,76.4424642690832,1,8,76.4424642690832,1,9,76.4424642690832,1,10,76.4424642690832,1,11,76.4424642690832,1,12,76.4424642690832,1,13,76.4424642690832,1,14,76.4424642690832,1,15,76.4424642690832,1,16,76.4424642690832,1,17,76.4424642690832,1,18,76.4424642690832,1,19,76.4424642690832,1,20,76.4424642690832,1,21,76.4424642690832,1,22,76.4424642690832,1,23,76.4424642690832,1,24,76.4424642690832,1,25,76.4424642690832,1,26,76.4424642690832,1,27
70.1997633121398,0,0,75.972543298289,1,1,75.972543298289,1,2,75.972543298289,1,3,75.972543298289,1,4,75.972543298289,1,5,75.972543298289,1,6,75.972543298289,1,7,75.972543298289,1,8,75.972543298289,1,9,75.972543298289,1,10,75.972543298289,1,11,75.972543298289,1,12,75.972543298289,1,13,75.972543298289,1,14,75.972543298289,1,15,75.972543298289,1,16,75.972543298289,1,17,75.972543298289,1,18,75.972543298289,1,19,75.972543298289,1,20,75.972543298289,1,21,75.972543298289,1,22,75.972543298289,1,23,75.972543298289,1,24,75.972543298289,1,25,75.972543298289,1,26,75.972543298289,1,27
69.5476286305698,0,0,75.5043727002957,1,1,75.5043727002957,1,2,75.5043727002957,1,3,75.5043727002957,1,4,75.5043727002957,1,5,75.5043727002957,1,6,75.5043727002957,1,7,75.5043727002957,1,8,75.5043727002957,1,9,75.5043727002957,1,10,75.5043727002957,1,11,75.5043727002957,1,12,75.5043727002957,1,13,75.5043727002957,1,14,75.5043727002957,1,15,75.5043727002957,1,16,75.5043727002957,1,17,75.5043727002957,1,18,75.5043727002957,1,19,75.5043727002957,1,20,75.5043727002957,1,21,75.5043727002957,1,22,75.5043727002957,1,23,75.5043727002957,1,24,75.5043727002957,1,25,75.5043727002957,1,26,75.5043727002957,1,27
68.9260194956055,0,0,75.0685587728086,1,1,75.0685587728086,1,2,75.0685587728086,1,3,75.0685587728086,1,4,75.0685587728086,1,5,75.0685587728086,1,6,75.0685587728086,1,7,75.0685587728086,1,8,75.0685587728086,1,9,75.0685587728086,1,10,75.0685587728086,1,11,75.0685587728086,1,12,75.0685587728086,1,13,75.0685587728086,1,14,75.0685587728086,1,15,75.0685587728086,1,16,75.0685587728086,1,17,75.0685587728086,1,18,75.0685587728086,1,19,75.0685587728086,1,20,75.0685587728086,1,21,75.0685587728086,1,22,75.0685587728086,1,23,75.0685587728086,1,24,75.0685587728086,1,25,75.0685587728086,1,26,75.0685587728086,1,27
