PSIZE,S,Births,I,NI,L,R,new_I,new_NI,new_I_react,new_NI_react,Sv,Lv,Rv,TBItot,TBI0-14,TBI15-54,TBI55-64,TBI65+,TBI55+,TBI<55,TBNtot,TBN0-14,TBN15-54,TBN55-64,TBN65+,TBN55+,TBN<55,TBMtot,TBM0-14,TBM15-54,TBM55-64,TBM65+,TBM15-59,TBM60+,TBM55+,TBM<55,TBPtot,TBP0-14,TBP15-29,TBP30-44,TBP45-59,TBP60+,TBP55+,TBPbtot,TBPb0-14,TBPb15-29,TBPb30-44,TBPb45-59,TBPb60+,TBPb55+,TBPItot,TBPI0-14,TBPI15-54,TBPI55-64,TBPI65+,TBPI55+,TBPI5-9,TBPI10-19,TBPI20-29,TBPI30-39,TBPI40-49,TBPI50-59,TBPI60-69,TBPI70+,YearPsizetot,YearPsize0-14,YearPsize15-54,YearPsize55-64,YearPsize65+,YearPsize15-59,YearPsize15-29,YearPsize30-44,YearPsize45-59,YearPsize60+,YearPsize55+,YearPsize5-9,YearPsize10-19,YearPsize20-29,YearPsize30-39,YearPsize40-49,YearPsize50-59,YearPsize60-69,YearPsize70+,YearPsize55-74,YearPsize75+,YearPsize15-24,YearPsize25-54,TBI15-24,TBI25-54,TBM15-24,TBM25-54,TBPb15+,YearPsize15plus,TBRatot,TBRa0-14,TBRa15-54,TBRa55-64,TBRa65+,TBRitot,TBRi0-14,TBRi15-54,TBRi55-64,TBRi65+,TBPb30-59,Iv,NIv
1498565.605,1024121.989,31522.84173,2962.176968,1565.524834,410461.1992,59454.71443,744.7003427,280.4243856,278.2424437,103.9886496,0,0,0,116.788241,7.43065012,132.4615143,190.0467806,256.1940782,223.6677883,95.32756473,70.6795997,3.807009129,87.94811762,105.7297229,112.426126,109.1333361,62.95835451,3.670487699,0.61140376,1.961291036,4.065320298,23.96409817,2.06683163,18.09705265,14.1793686,1.560376859,256.0136552,12.50359933,149.9196686,279.1543031,314.963819,861.399032,733.6856488,164.1231554,1.061426471,91.22544648,177.3172631,202.3318155,579.0785192,491.3331701,14.604804,2.651688905,14.72391711,29.42100358,34.23613598,31.86843773,2.42833014,5.049322303,9.80119103,16.05319342,21.88287766,27.08823879,31.41283048,35.25437949,1589450.392,393126.8457,930540.3068,130692.3036,135090.9355,1001622.579,418737.8782,337182.8814,245701.8194,194700.967,265783.2391,128880.1665,304921.6308,270520.9593,234430.4958,195326.8012,153127.4037,107447.9398,87253.02721,214778.999,51004.24009,287851.1808,642689.126,98.10474728,147.8494142,0.916472197,2.42925031,217.7072743,1196323.546,23.50034959,11.01073346,11.10129994,39.83639836,56.98976768,76.49965041,88.98926654,88.89870006,60.16360164,43.01023232,187.86158,0,0
1516656.337,1046987.239,31809,2971.588023,1570.767945,406228.7865,58897.955,744.4309735,280.5879239,272.7533496,101.9890388,0,0,0,113.7898644,7.124874788,127.2480215,184.8809644,252.2677503,219.1354948,92.41213578,69.76268533,3.690569228,85.42305177,104.8042006,113.831595,109.3930699,61.72051401,3.566943662,0.58414515,1.866265398,3.906743917,23.32944393,1.968430371,17.60306213,13.77982896,1.494448678,248.2728646,11.94447157,141.9280946,266.9067302,302.0214509,837.7345487,712.2689519,158.3982759,0.991098602,85.56973423,168.4421089,192.8273001,561.1280277,475.1389317,14.60355589,2.604497605,14.60644033,29.31749849,34.08616243,31.7415474,2.350163462,4.977795217,9.683939527,15.91300828,21.7535594,26.97532911,31.32881083,35.06111926,1580376.18,380996.0578,932776.921,131081.5652,135521.6356,1004066.309,419681.2021,338000.5618,246384.5453,195313.8126,266603.2008,116974.3374,305620.8563,271129.9397,234986.1989,195835.9991,153562.9091,107784.2355,87529.57714,215446.9133,51156.28752,288498.4379,644278.4831,93.95185803,142.1575543,0.860027597,2.316843899,208.4003669,1199380.122,24.23556689,11.32560415,11.4835317,40.8489006,57.75692501,75.76443311,88.67439585,88.5164683,59.1510994,42.24307499,178.7232303,0,0
1502598.981,1037843.796,31608.14338,2983.436202,1576.838611,401873.5553,58321.35436,750.2142019,282.4874674,276.1247131,103.2980395,0,0,0,110.6924031,6.812175645,121.9689786,179.6188378,248.2506333,214.5111818,89.39729633,68.72589805,3.566442722,82.76872427,103.697161,115.0703102,109.47926,60.36664742,3.458833917,0.555317331,1.770789003,3.743109566,22.66803991,1.869375578,17.08859496,13.36452738,1.426997268,240.2070771,11.35022613,133.9935769,254.3923437,288.8296356,813.1193624,690.0689231,152.528586,0.922403129,80.07275498,159.5161591,183.278169,542.5591779,458.4654197,14.58744092,2.538254271,14.47113009,29.19454953,33.94525387,31.6097971,2.217076625,4.895362026,9.550386782,15.75248692,21.60259424,26.84367895,31.22706883,34.88990063,1571206.8,368768.9483,935009.3695,131468.0789,135960.4034,1006504.568,420627.3444,338813.8691,247063.3546,195933.2837,267428.4823,104972.5053,306326.4457,271739.954,235539.3358,196341.744,153996.144,108118.2827,87815.001,216110.2302,51318.25216,289148.3784,645860.9911,89.75946386,136.3889994,0.806070457,2.202688137,199.0238394,1202437.852,25.01994119,11.58542117,11.88570392,41.91103397,58.58027299,74.98005881,88.41457883,88.11429608,58.08896603,41.41972701,169.5365552,0,0
1520719.217,1060606.755,31895,2993.045239,1582.184545,397754.4179,57782.81446,750.0453221,282.6878325,270.6543651,101.3041356,0,0,0,107.4539373,6.50171734,116.6778112,173.5084656,240.5405522,207.8403206,86.35370273,67.5201467,3.439286375,80.01826707,101.9557891,114.411669,108.3353229,58.94119641,3.353698155,0.525748924,1.67628794,3.560897586,21.67949567,1.770774494,16.38810486,12.84070841,1.359621514,234.6145556,10.78342247,127.1951977,243.0950773,276.9894258,792.6733875,672.3345998,148.5240267,0.86678685,75.57519298,151.7102568,174.951107,527.0559368,445.0853299,14.60924614,2.453081703,14.32630684,29.05310714,33.83622969,31.50289866,2.147226505,4.863969354,9.401981238,15.57194769,21.430215,26.69367835,31.10736006,34.76243287,1569887.095,357038.8342,940184.6001,133013.3866,139650.2744,1012433.149,422438.9808,340759.4265,249234.7415,200415.1123,272663.661,104587.7693,296006.6464,272942.1548,236804.1307,197724.059,155465.9783,109703.5296,90711.58266,219187.3766,53476.2844,290359.1014,649825.4987,85.67150654,130.5322425,0.756261029,2.08738013,191.9914335,1212848.261,25.85833011,11.75038481,12.2812808,42.96186527,59.42041213,74.14166989,88.24961519,87.7187192,57.03813473,40.57958787,161.5280272,0,0
1506595.243,1051275.822,31693.42712,3005.23273,1588.412683,393502.7166,57223.05888,756.0277824,284.6566466,274.2747145,102.6986867,0,0,0,105.2461232,6.222099459,112.1676515,168.9227906,237.331414,204.2878941,83.83274372,66.84896805,3.324386697,77.71962809,100.9766423,115.7173778,108.5971383,57.82278238,3.305303596,0.497930134,1.594535746,3.411500038,21.13599333,1.685995757,16.01965919,12.57450476,1.301250957,228.5842781,10.16471146,119.8122766,230.8444456,264.1838988,771.4476259,654.0256243,144.1382606,0.801841333,70.6058159,143.1702116,165.878883,510.881099,431.1847481,14.63245137,2.350102127,14.16921274,28.8959773,33.73100408,31.39554427,2.072406984,4.813594331,9.242860913,15.3742268,21.23930862,26.52753151,30.97120024,34.64592401,1571025.771,345474.0307,946269.61,134902.0664,144380.0644,1019434.15,424528.611,343046.4731,251859.0663,206117.5903,279282.1308,104260.5901,285730.0526,274332.1665,238283.7197,199373.5885,157248.2313,111666.0439,94451.54639,223000.142,56281.98871,291751.5942,654518.0157,82.10428326,125.5684065,0.714976737,1.986599428,184.543744,1225551.741,26.79959693,11.77930082,12.64134373,43.91928987,60.21273225,73.20040307,88.22069918,87.35865627,56.08071013,39.78726775,152.7841493,0,0
1524733.945,1073935.904,31979,3015.183752,1593.924395,389487.5417,56701.39128,755.9891987,284.9053311,268.8175423,100.7086194,0,0,0,102.7398754,5.92000967,107.3524423,164.0094699,233.928948,200.4761167,81.0222256,65.9387381,3.193741638,75.13150497,99.67439509,116.8008169,108.6067154,56.45762675,3.244697381,0.467891031,1.507514769,3.255128787,20.55336999,1.595843493,15.615554,12.27706185,1.237645285,223.4812806,9.591117664,113.7355295,220.1331104,253.0494266,751.7912974,637.2668504,140.567596,0.751363355,66.73224412,135.9590961,158.2407925,496.0735844,418.6399126,14.63994507,2.228445315,13.99609687,28.7218374,33.63578485,31.28472301,1.993112386,4.74254423,9.072385321,15.1578838,21.02861807,26.34370606,30.81726857,34.55467584,1571902.996,333855.6,952263.1619,136732.8824,149051.3512,1026316.09,426604.876,345288.2469,254422.967,211731.3056,285784.2336,103935.0914,275317.1549,275709.9373,239735.7703,200988.6193,158986.8243,113572.6046,98158.70109,226713.1945,59071.0391,293137.626,659125.536,78.31517582,120.266394,0.670198194,1.879900573,178.2708635,1238047.396,27.84463949,11.74919318,13.05286019,44.991501,61.09674924,72.15536051,88.25080682,86.94713981,55.008499,38.90325076,145.411938,0,0
1510563.061,1064405.614,31776.69861,3027.927188,1600.409823,385366.6665,56162.44344,762.2993589,286.9839901,272.7277255,102.1978601,0,0,0,100.7682811,5.65761128,103.3425401,159.840253,230.9105742,197.2154957,78.76166197,65.34815689,3.080680827,73.029213,98.7043394,117.950508,108.8257264,55.42776347,3.19625848,0.441294804,1.436514638,3.119652307,20.01762567,1.522018421,15.24465791,12.00614451,1.186083197,218.0901658,9.008398972,107.7268681,209.4472437,241.9413548,731.5959987,620.0337927,136.7801217,0.69846598,62.878066,128.7593639,150.6186448,480.9105954,405.7793403,14.63239418,2.089981757,13.81018015,28.53310691,33.53084339,31.16137391,1.912998512,4.652146062,8.894675723,14.92629079,20.80121109,26.1445821,30.64730102,34.45804255,1572484.549,322178.6701,958166.169,138506.0639,153633.6458,1033080.707,428670.2108,347483.2144,256927.2816,217225.1719,292139.7097,103610.1576,264765.3094,277077.8463,241159.4239,202569.6008,160681.4713,115422.7828,101802.3891,230326.9163,61812.79348,294518.9177,663647.2513,75.17881204,115.8412745,0.637587222,1.791069317,171.8456266,1250305.879,28.74914464,11.51585964,13.3727456,45.87363386,61.86642329,71.25085536,88.48414036,86.6272544,54.12636614,38.13357671,138.0514686,0,0
1528740.466,1086952.051,32064,3038.428347,1606.184624,381482.2556,55661.54656,762.4372323,287.2982732,267.2909791,100.2144037,0,0,0,98.41303221,5.365451044,98.92183916,155.2554935,227.5761224,193.5863392,76.13223422,64.45834107,2.947977371,70.56581846,97.35930202,118.8078351,108.7272951,54.09464085,3.133594746,0.412360067,1.358515587,2.975547769,19.43714704,1.441038533,14.83419723,11.70040306,1.128039497,211.8304935,8.387922799,101.2483944,198.0696404,230.0653557,709.887824,601.3702059,132.3210034,0.638477474,58.6284715,121.0032492,142.3793481,464.6126088,391.8369894,14.60928311,1.93375275,13.61082964,28.32886112,33.4149878,31.02457042,1.832613604,4.540898045,8.709156485,14.67870219,20.55644345,25.92899272,30.46079778,34.35420638,1572769.13,310438.2927,963979.824,140221.2123,158129.8012,1039729.029,430724.6954,349633.2979,259371.0355,222601.8087,298351.0135,103295.464,254073.5898,278435.0952,242555.3999,204117.0227,162331.9108,117215.8542,105385.9544,233840.6934,64510.32007,295895.5293,668084.2947,71.70735232,110.9751759,0.599501626,1.694684001,164.7049849,1262330.837,29.77994513,11.21060976,13.76376131,46.90262233,62.72137601,70.22005487,88.78939024,86.23623869,53.09737767,37.27862399,130.1071925,0,0
1514519.39,1077222.824,31860.92424,3051.976426,1613.041788,377488.5525,55142.99568,769.2413851,289.5471216,271.5689174,101.8253288,0,0,0,95.665035,5.101357358,95.069382,150.424737,224.023265,189.7185565,73.09170187,63.24680763,2.828263565,68.44491335,95.73404254,119.4104865,108.3747562,52.41586585,3.062190116,0.378719652,1.291556907,2.82660152,18.82635871,1.370729741,14.39532088,11.36877741,1.068566069,205.2610192,7.930158299,96.95739535,186.7334574,218.2076639,687.714535,582.2624396,127.6629461,0.591823323,55.82386654,113.312802,134.1862654,448.0371302,377.6262123,14.56991334,1.856235252,13.50188155,28.10835144,33.28734667,30.87337985,1.752564638,4.407371966,8.514932332,14.41427634,20.2937279,25.69580746,30.25778552,34.24173491,1572757.047,309835.9454,958511.2053,141887.2503,162522.6463,1035073.903,421569.0709,351743.8748,261760.9572,227847.199,304409.8966,102959.9256,243249.2268,279783.8983,243928.1725,205631.6524,163945.0071,118954.768,108892.431,237259.6086,67150.28796,286067.6907,672443.5146,69.70419536,105.8601179,0.579574645,1.594444982,158.837658,1262921.102,30.95717562,11.34118801,14.237693,48.04399237,63.63820312,69.04282438,88.65881199,85.762307,51.95600763,36.36179688,122.2187755,0,0
1532731.527,1099654.639,32148,3063.271411,1619.193733,373731.855,54662.56858,769.6071082,289.9466216,266.148269,99.84722631,0,0,0,92.77429742,4.836435406,91.0059889,145.6567365,220.441913,185.855137,69.88948398,61.88008912,2.70486798,66.09904554,94.02234482,119.8542421,107.9074622,50.56381984,2.98883849,0.356827939,1.224490105,2.6813143,18.21306711,1.300440114,13.95029191,11.02991557,1.011862888,198.5461259,7.481862961,92.44341296,175.7048543,206.6511873,665.5179704,563.1192508,122.9402521,0.5478382,52.89864294,105.8955516,126.2617766,431.5305487,363.4688385,14.51483161,1.777127863,13.37613,27.87189837,33.14768969,30.7077216,1.672544087,4.251717822,8.312470626,14.13373795,20.01403225,25.44492514,30.03927379,34.1198862,1572454.889,309298.1374,952846.4501,143512.8379,166797.464,1030206.373,412282.742,353820.2447,264103.3862,232950.379,310310.3019,102705.9992,232303.1432,281126.3888,245282.8391,207113.5261,165527.2657,120641.9566,112308.4224,240588.8901,69721.41176,276114.3362,676732.1139,66.88901319,100.845987,0.555933641,1.497268684,152.9094112,1263156.752,32.21544475,11.47496671,14.76207767,49.20666316,64.56081767,67.78455525,88.52503329,85.23792233,50.79333684,35.43918233,114.6001693,0,0
1518456.441,1089725.605,31944.09501,3077.940283,1626.572242,369862.2781,54164.04505,777.1045218,292.437331,270.8560284,101.6000141,0,0,0,89.90807771,4.571451988,86.99895509,140.9625847,216.8402835,182.0060065,66.72888916,60.48067578,2.578277248,63.72648542,92.23542384,120.1436332,107.3314063,48.68929317,2.912271427,0.335506325,1.157975728,2.540364547,17.59979903,1.230836592,13.50178967,10.68624577,0.955719098,191.7582588,7.042963748,87.80051484,165.0305209,195.4376323,643.408658,544.0427838,118.2006032,0.506213578,49.91352319,98.77654558,118.628837,415.1724904,349.4373367,14.44457114,1.697000357,13.23397017,27.61953083,32.99562892,30.52752986,1.593177636,4.072509153,8.10211077,13.83855973,19.71776338,25.17637445,29.80547294,33.98767965,1571865.612,308819.8341,946985.0519,145098.5868,170962.1391,1025127.393,402864.9698,355863.7748,266398.648,237918.3852,316060.7259,102529.7216,221233.4913,282462.6322,246620.1384,208563.2152,167079.0693,122277.3124,115641.0728,243829.5011,72231.2248,266034.6929,680950.359,64.09283852,95.94795058,0.529480195,1.403517292,146.9773606,1263045.778,33.50576384,11.61494954,15.30053293,50.38625309,65.48476703,66.49423616,88.38505046,84.69946707,49.61374691,34.51523297,107.2755701,0,0
1536698.937,1112040.427,32231,3090.339961,1633.25056,366231.0466,53703.87252,777.7639247,292.9472007,265.4467102,99.6259269,0,0,0,87.08271802,4.309166542,83.06919382,136.3543123,213.2290447,178.1826401,63.62704979,59.06081045,2.450117113,61.34539863,90.38545954,120.2846426,106.6539107,46.80692543,2.83339249,0.31476173,1.09259668,2.404119368,16.98965333,1.162500462,13.05256703,10.34025751,0.900585838,184.9589976,6.614592223,83.10925001,154.7462445,184.603381,621.4783695,525.1232227,113.484123,0.466821322,46.92023446,91.97351279,111.3075595,399.0280619,335.5950052,14.35967402,1.616461301,13.07591376,27.35129176,32.83083098,30.33274492,1.514662749,3.868216998,7.88411747,13.53040298,19.4053447,24.89026349,29.55647633,33.8443062,1570993.004,308399.9276,940926.6213,146644.4486,175022.007,1019835.626,393314.8826,357874.4215,268646.3219,242757.4507,321666.4556,102430.0431,210036.6162,283794.3285,247940.0311,209980.1339,168600.5784,123861.4291,118896.0216,246981.549,74684.90651,255826.2575,685100.3638,61.34726698,91.18047144,0.501201604,1.313432045,141.0896345,1262593.077,34.82400325,11.7592024,15.85066414,51.57825073,66.40605407,65.17599675,88.2407976,84.14933586,48.42174927,33.59394593,100.2637739,0,0
1522365.1,1101909.593,32026.19498,3106.51192,1641.331976,362482.6638,53224.99937,786.1340039,295.7449814,270.6700084,101.5510519,0,0,0,84.24785755,4.047089485,79.14958665,131.765039,209.5685989,174.3331988,60.53362746,57.58568841,2.319101605,58.90934601,88.43288794,120.2558069,105.8439563,44.88209366,2.750935891,0.294317298,1.027333208,2.270623431,16.3773777,1.094355,12.59868768,9.988760877,0.845637595,177.7729113,6.180857196,78.06908586,144.4019709,173.6257138,598.9824064,505.6548542,108.4797051,0.425770737,43.66367557,85.11084177,103.8639483,382.4874441,321.3620045,14.26061905,1.536048127,12.90239225,27.06705216,32.6530354,30.12325039,1.437001967,3.636928477,7.658534032,13.21081448,19.07708326,24.58671857,29.29229887,33.68907502,1569837.049,308034.3273,934670.7604,148150.3621,178981.5996,1014330.642,383630.8248,359852.9203,270846.8972,247472.0797,327131.9616,102394.4866,198720.1997,285121.5308,249243.2579,211365.4337,170091.1261,125394.2766,122077.8031,250044.8303,77087.13136,245488.1672,689182.5933,58.60313925,86.46827078,0.470785804,1.225576465,134.8580925,1261802.722,36.19436487,11.92141407,16.42839115,52.80985052,67.33818795,63.80563513,88.07858593,83.57160885,47.19014948,32.66181205,93.16415109,0,0
1540633.565,1124104.829,32314,3120.389021,1648.716221,358974.7719,52784.8586,787.163956,296.3945835,265.2656672,99.57908995,0,0,0,81.39368655,3.814996737,75.01247774,127.0954948,205.5557852,170.2572856,57.40996349,56.04133823,2.202474514,56.25044379,86.31120822,119.8786695,104.7770045,42.88789029,2.664231441,0.275779857,0.958322307,2.132427865,15.72555471,1.022339227,12.11201629,9.610142952,0.789573876,170.5651652,5.793842774,72.64579821,133.9795505,162.4789487,575.841605,485.6131185,103.4125383,0.386999178,40.13619861,78.17677801,96.27923949,365.4862759,306.71153,14.17709858,1.469143423,12.71393569,26.76669626,32.46124254,29.89930055,1.360535573,3.476533795,7.5106212,12.88097894,18.73302484,24.26589921,29.01318024,33.52006907,1566568.187,304994.5086,928627.031,149789.3653,183157.2821,1009101.708,373928.1563,361959.6951,273213.8568,252471.9702,332946.6474,102465.925,198130.5642,275704.4216,250631.5346,212841.4576,171700.5597,127067.254,125404.7162,253388.7143,79557.93305,235090.0442,693536.9868,55.05294513,81.77821265,0.435753814,1.135458714,128.3197032,1261573.678,37.69016715,12.12290053,17.08792969,54.09139552,68.30536898,62.30983285,87.87709947,82.91207031,45.90860448,31.69463102,85.96337949,0,0
1526228.221,1113769.232,32108.21352,3139.25836,1658.023247,355337.6372,52324.07034,797.3977381,299.8512208,271.9929657,102.0282696,0,0,0,78.62269729,3.588625683,70.9312978,122.7277487,201.8195871,166.4626955,54.32107211,54.50345708,2.086552556,53.57288996,84.28594171,119.5204006,103.7693324,40.87366587,2.577558155,0.257440571,0.890337033,1.999580528,15.09413022,0.951530019,11.63829287,9.24039634,0.734231658,163.8784511,5.432700136,67.52029198,124.5349734,152.3817339,553.9481617,466.7517363,98.79455661,0.354804388,36.92454223,72.01734637,89.53444805,349.5391812,293.0538207,14.08053729,1.401529865,12.51000927,26.45079041,32.25667743,29.66121095,1.286101555,3.314541625,7.340631531,12.54307511,18.37429856,23.92901086,28.71984259,33.33847191,1563369.28,302045.4109,922534.2821,151451.1098,187338.4771,1003834.393,364139.7404,364092.9777,275601.6747,257489.4761,338789.5869,102524.671,197636.4047,266191.8272,252039.6031,214328.4268,173326.6225,128760.5376,128728.9384,256771.2392,82018.34762,224593.2694,697941.0126,50.89563561,77.3786548,0.397554824,1.048911419,122.3676263,1261323.869,39.25114247,12.32400779,17.78875557,55.33983304,69.25933936,60.74885753,87.67599221,82.21124443,44.66016696,30.74066064,79.56429481,0,0
1544509.221,1135839.125,32396,3155.770063,1666.631541,351944.9631,51902.73204,799.0223914,300.7253402,266.5691789,100.0500822,0,0,0,76.14757293,3.386233459,67.27645202,118.7162425,198.2822793,162.9274936,51.55037133,53.13815709,1.982167642,51.16059318,82.40686871,119.1468452,102.8216133,39.05570599,2.498291099,0.2409581,0.830148856,1.88101958,14.50432039,0.888891983,11.19541263,8.89521739,0.685124132,157.5359558,5.093383091,62.60573354,115.8444178,143.0661059,533.0063142,448.7662131,94.46126341,0.326312855,33.91311499,66.42455068,83.38825833,334.3833312,280.1203558,13.97094902,1.334395143,12.29222205,26.12019789,32.04001821,29.40954431,1.214398907,3.153199202,7.149362491,12.19956056,18.00231083,23.57730732,28.41299428,33.14494298,1559927.434,299167.0631,916256.5014,153078.6373,191425.232,998364.7085,354226.6794,366200.6007,277937.4284,262395.6622,344503.8693,102564.0722,197217.4714,256554.0278,253433.9234,215786.874,174917.2317,130411.6187,131984.0435,260068.6994,84435.16986,213973.8404,702282.661,47.11058152,73.42065719,0.361557242,0.972920924,116.798638,1260760.371,40.71667908,12.4576532,18.42424194,56.46582164,70.13427647,59.28332092,87.5423468,81.57575806,43.53417836,29.86572353,73.74417639,0,0
1530058.904,1125276.791,32189.11861,3172.751611,1675.193763,348467.2083,51466.95896,803.4237813,302.1385492,266.9395335,100.260303,0,0,0,73.77061309,3.193835817,63.78749353,114.8214343,194.7865341,159.4579902,48.89914544,51.80551036,1.881557331,48.82421575,80.51728129,118.6703927,101.8143658,37.29002776,2.420395711,0.225332341,0.773236385,1.769520876,13.93269651,0.829702488,10.76483707,8.559011173,0.638611963,151.4108083,4.771098463,57.83315295,107.7203148,134.3146352,512.747586,431.3958978,90.30040861,0.299950253,31.0253147,61.2399597,77.65835722,319.7927041,267.6916079,13.84924302,1.268277544,12.06177648,25.77523925,31.81124533,29.14450682,1.145739865,2.993981993,6.936831265,11.85180394,17.61788423,23.21150834,28.09291666,32.93933184,1556248.054,296361.3219,909791.059,154672.1054,195423.5674,992691.0389,344185.4067,368284.0703,280221.5619,267195.6929,350095.6728,102585.1127,196871.7284,246788.5016,254816.7225,217216.0617,176472.8479,132020.4575,135175.2354,263281.8741,86813.79867,203228.124,706562.935,43.46826965,69.63189542,0.324830434,0.902211025,111.4710854,1259886.732,42.17899986,12.57475049,19.05534484,57.57264952,70.98634476,57.82100014,87.42524951,80.94465516,42.42735048,29.01365524,68.33440695,0,0
1548377.334,1147205.992,32477,3187.445669,1683.061266,345230.787,51070.0478,804.7889533,302.9160614,261.6179366,98.31894069,0,0,0,71.49210824,3.011232075,60.46312959,111.0438498,191.333477,156.0555864,46.36763737,50.50834226,1.784815912,46.56748897,78.6234907,118.0966345,100.7528095,35.58031801,2.344170693,0.210567043,0.719602371,1.664734961,13.37990839,0.77393769,10.34732172,8.232461322,0.594713485,145.514645,4.465899204,53.23255168,100.1364574,126.0941986,493.1871123,414.6478427,86.31641982,0.275592125,28.27345565,56.44132171,72.31716312,305.7741533,255.7684372,13.7161657,1.203441003,11.81963407,25.41622399,31.57031704,28.86627633,1.080159845,2.838178184,6.702734533,11.50087986,17.22174778,22.83228856,27.75972009,32.72153826,1552335.82,293619.8887,903147.0978,156230.8711,199337.9625,986821.9225,334024.0968,370343.3109,282454.5148,271894.0088,355568.8335,102587.6185,196596.2129,236894.3055,256187.2507,218616.6465,177993.9287,133586.9966,138307.0122,266410.1489,89158.68465,192363.4838,710783.614,39.95490542,66.01338901,0.28779132,0.836465896,106.3871106,1258715.931,43.63287832,12.67490442,19.67876207,58.65571555,71.81359361,56.36712168,87.32509558,80.32123793,41.34428445,28.18640639,63.31052823,0,0
1533877.954,1136426.515,32269.11732,3202.605123,1690.845547,341900.6758,50657.31255,808.7374161,304.1599911,262.0498069,98.55294107,0,0,0,69.36372792,2.845507826,57.30057301,107.3685491,187.8491545,152.6791363,43.99991481,49.28575562,1.696445578,44.39280058,76.72057545,117.384176,99.6141858,33.96420919,2.271772685,0.197506528,0.66919646,1.566091316,12.84191695,0.72151488,9.940681787,7.91438204,0.55398612,140.0098211,4.195177632,48.83009548,93.06650173,118.3757799,474.4079152,398.5985887,82.60442323,0.254182779,25.66893884,52.00603053,67.33987758,292.377616,244.3956356,13.58539203,1.1451669,11.56739336,25.04394048,31.31812919,28.57627055,1.027125329,2.686910721,6.446415023,11.14793592,16.81491997,22.44076336,27.41395031,32.49240777,1547172.377,289702.5795,896387.0577,157793.1286,203289.6109,980837.1416,323737.928,372414.15,284685.0637,276632.6555,361082.7394,99864.82635,196392.6565,226891.4861,257567.3509,220017.9015,179513.9613,135158.5404,141474.1151,269543.9798,91538.75967,191816.9158,704570.1419,37.60782447,62.66185936,0.251268066,0.782976097,101.5767096,1257469.797,45.07518314,12.78244091,20.29113981,59.71105841,72.61420853,54.92481686,87.21755909,79.70886019,40.28894159,27.38579147,58.64934578,0,0
1552230.877,1158225.544,32559,3215.550637,1697.949047,338808.9703,50282.86257,809.8421677,304.8404536,256.8231271,96.64567523,0,0,0,67.34827291,2.682533874,54.3016722,103.8310194,184.5049949,149.4344667,41.75055705,48.11379996,1.608200962,42.30584146,74.83970255,116.6451695,98.47152922,32.41027193,2.20244908,0.185058591,0.62197407,1.47384786,12.3312965,0.672394134,9.553850933,7.611354824,0.515738734,134.7479322,3.934553838,44.62806422,86.48463468,111.1345709,456.3800907,383.2084579,79.07276946,0.23411544,23.20934816,47.91217524,62.70552792,279.5792107,233.5431867,13.44495713,1.087332603,11.30505069,24.6592605,31.0545663,28.274362,0.972683036,2.540945629,6.16710554,10.79394074,16.39855995,22.03828145,27.05591864,32.25224148,1541882.07,285786.7076,889572.088,159334.7142,207188.5597,974785.8466,313421.9396,374479.3954,286884.5117,281309.5153,366523.2739,97154.0667,196248.9988,216781.3978,258945.6559,221407.4402,181010.8109,136711.258,144598.2573,272633.163,93890.11087,191350.7451,698221.3429,35.39077567,59.48428969,0.231643501,0.728945943,97.01013318,1256095.362,46.50282375,12.89294461,20.88791965,60.73364591,73.38589099,53.49717625,87.10705539,79.11208035,39.26635409,26.61410901,54.32919273,0,0
1537677.881,1147239.445,32350.20834,3228.961539,1704.937783,335613.5545,49890.98196,813.2725479,305.893666,257.3667689,96.92528663,0,0,0,65.42482954,2.52770848,51.45821358,100.4073826,181.208149,146.2573952,39.61478799,46.98117101,1.523363056,40.30436511,72.96975064,115.8281255,97.28953265,30.9175846,2.135132272,0.173139151,0.57782262,1.387413439,11.84077505,0.626439014,9.181395234,7.319124024,0.479870667,129.7182815,3.684885627,40.6371957,80.36458425,104.3453794,439.0750046,368.4481609,75.71242536,0.215380769,20.89796574,44.13795705,58.39385852,267.3554731,223.1879442,13.29499682,1.03007753,11.03362726,24.26263464,30.77952647,27.96056904,0.916892261,2.400885084,5.863842132,10.43943103,15.97425331,21.62535091,26.68574829,32.00090189,1536387.032,281873.2604,882671.6519,160842.0682,211000.0515,968631.5526,303064.6102,376528.5016,289038.4408,285882.219,371842.1198,94458.79217,196158.6831,206557.716,260315.5737,222777.446,182473.9228,138231.2253,147650.9937,275649.098,96193.0218,190957.1506,691714.5012,33.30518179,56.46960371,0.213623259,0.678364783,92.67564935,1254513.772,47.90459148,12.9787081,21.46532791,61.72064936,74.12796637,52.09540852,87.0212919,78.53467209,38.27935064,25.87203363,50.32892488,0,0
