"PSIZE","S","Births","I","NI","L","R","new_I","new_NI","new_I_react","new_NI_react","Sv","Lv","Rv","TBItot","TBI0-14","TBI15-54","TBI55-64","TBI65+","TBI55+","TBI<55","TBNtot","TBN0-14","TBN15-54","TBN55-64","TBN65+","TBN55+","TBN<55","TBMtot","TBM0-14","TBM15-54","TBM55-64","TBM65+","TBM15-59","TBM60+","TBM55+","TBM<55","TBPtot","TBP0-14","TBP15-29","TBP30-44","TBP45-59","TBP60+","TBP55+","TBPbtot","TBPb0-14","TBPb15-29","TBPb30-44","TBPb45-59","TBPb60+","TBPb55+","TBPItot","TBPI0-14","TBPI15-54","TBPI55-64","TBPI65+","TBPI55+","TBPI5-9","TBPI10-19","TBPI20-29","TBPI30-39","TBPI40-49","TBPI50-59","TBPI60-69","TBPI70+","YearPsizetot","YearPsize0-14","YearPsize15-54","YearPsize55-64","YearPsize65+","YearPsize15-59","YearPsize15-29","YearPsize30-44","YearPsize45-59","YearPsize60+","YearPsize55+","YearPsize5-9","YearPsize10-19","YearPsize20-29","YearPsize30-39","YearPsize40-49","YearPsize50-59","YearPsize60-69","YearPsize70+","YearPsize55-74","YearPsize75+","YearPsize15-24","YearPsize25-54","TBI15-24","TBI25-54","TBM15-24","TBM25-54","TBPb15+","YearPsize15plus","TBRatot","TBRa0-14","TBRa15-54","TBRa55-64","TBRa65+","TBRitot","TBRi0-14","TBRi15-54","TBRi55-64","TBRi65+","TBPb30-59","Iv","NIv","new_Iv","new_NIv","new_Iv_noconv","new_notifv","type","VE_I","VE_D","dur","count"
1478080.79860931,951053.017415287,31089.3453624025,2858.49257014096,1510.65537725966,456967.146260822,65691.4869858045,717.893839467376,270.376273235663,291.205808822935,108.275004680758,0,0,0,124.916688547643,8.37357061382263,152.705250029788,209.986625710065,279.742640077695,245.621042092288,102.470154597863,68.294849624717,3.95510127235484,93.6070060787657,101.434767388748,98.5786583086328,99.9757422263084,62.4033783524903,4.01748665609187,0.653120309224458,2.3139182032454,4.66215848262466,27.4176891999513,2.43253604996892,20.7471086824326,16.2866766540063,1.73587226740595,281.861048013779,13.6700938606186,183.543116701312,329.1663531545,368.335523684185,987.30295633812,843.74754262009,183.791930476074,1.27179112349222,115.39960094774,213.76550409554,241.730091210256,672.067308022771,572.789988299284,14.4950523466393,2.54935835120294,15.3011966522181,29.7962548713553,38.0774119765482,34.0268109120529,2.54848283355307,5.43495857083858,10.4086286726935,16.7641430870033,22.4673830739789,27.546504565197,31.7849366472871,40.9203355120917,1651241.64763801,484601.874878943,907719.605711964,126652.446106435,132267.720940673,976657.471546885,409305.210580061,328704.576598161,238647.684368664,189982.301212187,258920.167047109,161423.07864292,298138.69007446,264374.126433356,228662.122862263,190067.79548019,148622.342624371,103932.540138416,86049.7610737709,207785.929832684,51134.237214425,281435.39555597,626284.210155994,114.481020834405,169.882197634366,1.13424590294831,2.84403142512887,259.60762251634,1166639.77275907,21.6865916366565,9.18815833972811,9.97758265349286,36.3730459844942,56.3655411560608,78.3134083633435,90.8118416602719,90.0224173465071,63.6269540155058,43.6344588439392,225.528361879662,0,0,0,0,0,0,1,50,0.5,5,4
1496008.39271906,974443.371679765,31374,2867.49535045163,1515.58022122058,452141.674807694,65040.2706599294,717.267495057099,270.411276519313,285.600024323232,106.238593113563,0,0,0,124.250860921299,8.32423822061632,151.961911951652,209.260489248652,277.502106347687,244.077860059915,101.977888263645,67.95068059095,3.9317677564746,93.1513412297241,101.082273559701,97.7945580414835,99.4048571210843,62.1041016157534,3.984183007016,0.649067009877599,2.30265119330506,4.64543079917336,27.1480911715196,2.42104232988769,20.5416278609792,16.1264522598294,1.72722561833146,280.04004391104,13.5858919044883,182.562058705052,327.555753327339,366.751437652539,978.976775727936,836.999253252015,182.596849068294,1.26396302412183,114.783558123823,212.719957538245,240.693340503584,666.416720436656,568.214021954792,14.4110195936328,2.53368547951168,15.2651070081215,29.7802809379642,37.3670425718199,33.651270938344,2.53236466966751,5.40476942470221,10.3640900370004,16.7217327110342,22.4339576466632,27.5303794050911,31.7524376239365,39.8653154677999,1655192.07900324,485704.292481055,910050.38162487,127070.548532926,132366.856364389,979209.49334375,410257.948737988,329577.767544407,239373.777061354,190278.293178434,259437.404897314,161786.994806775,298808.8690921,264999.640920044,229257.292267273,190607.686992971,149086.565345517,104299.97152295,85978.321655484,208517.831512124,50919.5733851907,282079.292467992,627971.089156878,113.874973158087,169.070242148166,1.12791494327631,2.83033276331096,257.906879779728,1169487.78652218,21.6234576288286,9.18558070682653,9.99805239119484,36.4886810636213,55.9999759785959,78.3765423711715,90.8144192931735,90.0019476088052,63.5113189363787,44.0000240214041,224.489139643615,0,0,0,0,0,0,1,50,0.5,5,4
1482229.93781955,966261.894820595,31176.6165939455,2878.97411516805,1521.39936073648,447198.034621026,64369.6349020251,723.451226224718,272.452258806961,288.40830796612,107.337231686109,0,0,0,123.62389660109,8.27681936985522,151.242259426287,208.549066983662,275.509336382157,242.677433464315,101.500633093293,67.6225635812741,3.90932865681278,92.7100957096267,100.736890419026,97.0963746364077,98.8813892700032,61.8138555338135,3.95378061666743,0.645099367017573,2.29145088627084,4.62856302611704,26.9039636106007,2.40960405219923,20.3560984779335,15.9819079496024,1.7186397086105,278.330161091999,13.5037482114099,181.597521758139,325.957540719297,365.170063118463,971.365611981631,830.809715909469,181.47685104319,1.25633078827437,114.178300267908,211.682206604816,239.658161756619,661.251150445932,564.017522577284,14.3340168351328,2.51813586606884,15.2263165092744,29.7632502233698,36.7536517643468,33.3262844908985,2.51653997707385,5.37406665214048,10.318476778918,16.6750059058792,22.3976312150519,27.5101837214674,31.723084916881,38.9515455232119,1659187.98897142,486814.468883118,912368.668069283,127485.360144746,132519.491874276,981747.677591196,411207.529086931,330445.413262447,240094.735241818,190625.842497109,260004.852019023,162152.818400146,299479.997797432,265621.977038906,229848.192162308,191144.5627953,149547.393546657,104662.946192142,85962.8963049669,209241.465517727,50763.3865012958,282721.579285543,629647.088783739,113.289782502641,168.283526518267,1.12170371664121,2.81668601092029,256.311326017623,1172373.52008831,21.5757266538089,9.1810759227562,10.0152567579543,36.5977483626051,55.6966164354771,78.4242733461911,90.8189240772438,89.9847432420457,63.4022516373949,44.3033835645229,223.455049520285,0,0,0,0,0,0,1,50,0.5,5,4
1500188.87676298,989548.372765558,31462,2888.12300428678,1526.43470845008,442489.081106112,63736.8651785748,722.911957969048,272.518999547679,282.825543195342,105.308287399675,0,0,0,123.93829297882,8.35396051523336,150.547372967691,207.853580801695,273.735080533878,241.402702047584,101.916783842807,67.8077058277466,3.94682491329693,92.2839515708704,100.399146189749,96.4740906686537,98.4003731789739,62.0723796220389,3.95564609063595,0.658123716410145,2.28038749949933,4.61169069118266,26.6827885878269,2.39829497294235,20.1881180320241,15.8510513975191,1.72556824221505,278.80681335669,13.7501915814462,180.654590784156,324.381141536753,363.600215489491,964.363354470372,825.095272228896,181.788784372934,1.27917811196834,113.586993656898,210.65838113598,238.630307968594,656.498701956848,560.143663291347,14.3701391180908,2.566543781443,15.1850533598427,29.7446292019757,36.221667374297,33.0431166089639,2.501108345328,5.3431024276326,10.2720215231695,16.6242087428459,22.3585582105543,27.4856714455757,31.6958326973049,38.1574946693283,1650696.8881304,475415.480424425,914675.627060894,127896.371056904,132709.409588172,984272.25677945,412153.983019886,331307.593948979,240810.679810585,191009.150926521,260605.780645076,162521.49173753,300152.066718389,266241.167185353,230434.881546381,191678.473887333,150004.918325851,105022.203840046,85986.9470864751,209956.441446084,50649.3391989921,283362.27306216,631313.353998734,112.726293469522,167.523201196864,1.11564927708155,2.8031752215334,254.807093536258,1175281.40770597,21.5446044736305,9.27836883032894,10.0292807573378,36.6997040257116,55.445379892092,78.4553955263695,90.7216311696711,89.9707192426622,63.3002959742884,44.554620107908,222.432063301225,0,0,0,0,0,0,1,50,0.5,5,4
1486344.03244203,981177.255679563,31263.9015462785,2899.63474506151,1532.29999864865,437651.57642522,63083.2655935398,728.873378225712,274.482857733147,285.673102709948,106.426852864043,0,0,0,124.159264720254,8.33096514026569,149.731357372418,207.038601546863,272.009629425522,240.099617130272,102.225877548948,68.9669631404966,3.98282522768738,92.8364481045925,102.106103160094,99.1242750549917,100.588776612114,62.9848053885603,3.95499454769253,0.667582146813954,2.26712745535045,4.59013831803476,26.4579620017831,2.38463294503321,20.0175369533789,15.7177513971117,1.72973738038764,278.664807106773,13.8843245926291,179.119386899731,322.02948201911,361.079548595318,955.976896299311,818.026582207358,181.608875512833,1.2873136928345,112.512195183279,208.999807525011,236.825040180354,650.55208381509,555.11405961586,14.40946440431,2.60904998812138,15.141275449251,29.7236086420986,35.764191373736,32.797537128241,2.48596754050033,5.31192978266151,10.2246162202186,16.5694255319874,22.3165241030471,27.4565033282095,31.6695498923913,37.474415341604,1642141.78333158,463934.647156367,916970.067873702,128304.543327295,132932.524974215,986783.434368052,413097.220396437,332163.640921316,241522.573050299,191423.701807159,261237.06830151,162893.912854986,300824.989401049,266857.161427944,231017.983895038,192208.702790211,150459.527286366,105377.621834578,86046.0799725812,210664.251972386,50572.8163291244,284002.112285475,632967.955588226,112.059014388575,166.634306230566,1.10809726521419,2.7871648747731,252.612876073567,1178207.13617521,21.5451499872896,9.47574168419263,10.0508946418174,36.8198149692986,55.2586560701522,78.4548500127104,90.5242583158074,89.9491053581826,63.1801850307014,44.7413439298478,220.714263307583,0,0,0,0,0,0,1,50,0.5,5,4
1504326.67890045,1004363.01879046,31550,2908.8423467013,1537.39503488099,433049.721380683,62467.7013477279,728.401090662061,274.573812729315,280.110421852624,104.404222930691,0,0,0,124.027904435649,8.27702996772356,148.385992368608,205.712630024788,270.082019754618,238.450949734446,102.17766391108,69.9351130459526,4.00397662201446,93.064845749587,103.575045469483,101.710444909628,102.62670823162,63.6923215167343,3.94256029186741,0.67120102762448,2.24463713974218,4.55031021744131,26.1806374327734,2.36116688528808,19.8068207856986,15.5515108000823,1.72571350038467,277.715860124405,13.9114851767519,176.808879579836,318.622090186261,357.330024395281,945.825760001194,809.258105496147,180.801064019092,1.28163802770532,110.836704198921,206.513656683253,234.048445536636,643.110065986147,548.660233061233,14.4516829190148,2.6442190649637,15.0933624609316,29.6980042776675,35.3886207932618,32.592364867272,2.46983807290215,5.27943762929251,10.174292241577,16.5089431499182,22.2697195737712,27.4210026433551,31.6422686440018,36.914897981088,1633541.59689597,452363.248339442,919254.108721797,128709.375760223,133214.864074512,989282.397004894,414038.939323795,333014.127578383,242229.330102716,191895.951551637,261924.239834735,163270.092702728,301498.844498719,267471.613494725,231596.152808111,192735.990278901,150911.314594087,105729.67013795,86166.2814136878,211364.939871136,50559.299963599,284642.0009818,634612.107739997,110.960492806586,165.172418207559,1.09395853739346,2.76074998389496,249.552739649396,1181178.34855653,21.6295952639475,9.68925905085115,10.1096055087615,37.0322433790628,55.2122090898618,78.3704047360525,90.3107409491489,89.8903944912385,62.9677566209372,44.7877909101382,218.108283913542,0,0,0,0,0,0,1,50,0.5,5,4
1490432.51455177,995794.262490274,31351.2044594929,2920.38020503808,1543.29422951519,428340.258869563,61834.3187573779,734.158016348298,276.466660124152,283.044412256217,105.559554026965,0,0,0,123.55926808245,8.19377769534288,146.545304968992,203.903891832336,267.979510265921,236.482011307466,101.786560068806,70.7093287383742,4.01042942192722,92.9744712302476,104.795927692539,104.22231682495,104.504285351297,64.1933010396782,3.9190420113665,0.669748558922301,2.21331036323489,4.49365212056971,25.8573195362865,2.32840169494806,19.5601730243099,15.3556324886182,1.71394551776956,275.963660188489,13.8440776340305,173.765029990244,314.168015139122,352.418208777785,933.924795133577,798.837019338092,179.389105222593,1.26477140722018,108.620501335781,203.23911251444,230.384714938666,634.22979661128,540.863156306874,14.4937911549205,2.67052771391384,15.0395704083379,29.6655947210836,35.0777247764596,32.4173872905629,2.45139827570144,5.24440062961048,10.1190103438683,16.440970407271,22.2161421125243,27.3775059922338,31.6119509300718,36.4542899330915,1624881.29708408,440701.036818971,921527.990177982,129111.350085211,133540.920001913,991769.869369523,414979.184168523,333858.562180382,242932.123020617,192410.390895583,262652.270087124,163650.08003619,302176.313822609,268083.722714047,232170.135177399,193260.301410173,151360.248613427,106078.657379482,86331.7335161007,212059.093708429,50593.1763786945,285281.951498579,636246.038679403,109.460851661776,163.173345957191,1.07399543991795,2.72415988517445,245.679332503995,1184180.26026511,21.7924024880719,9.91222670397531,10.2027915054595,37.3316674629109,55.2950624472057,78.2075975119281,90.0877732960247,89.7972084945405,62.6683325370891,44.7049375527943,214.672270151673,0,0,0,0,0,0,1,50,0.5,5,4
1508453.58683349,1018869.67989464,31636,2929.63910733081,1548.43731533066,423866.779629457,61239.0508867361,733.749193266135,276.580192463274,277.509083470174,103.545646699539,0,0,0,122.766557597218,8.08289241948422,144.2448146007,201.642654129235,265.684100717874,234.196807372558,101.068577244814,71.2866477476799,4.00238497821677,92.5725721755499,105.760670622278,106.633063851244,106.204133791475,64.4874264620674,3.88480277687684,0.663873876471427,2.17369062819376,4.42166659447696,25.489158497722,2.28697781264579,19.278213599779,15.1308931407801,1.69493558866444,273.427516841265,13.6929742488601,170.044532402742,308.702347012231,346.425299957921,920.315024114149,786.832589322043,177.403583999196,1.2387691808753,105.925956866305,199.227127334917,225.9214540255,623.98123403833,531.813050306316,14.5331983275086,2.68657680519978,14.9783046765093,29.6243949097955,34.8172613228218,32.2641565662064,2.42950050383716,5.20566308506464,10.0569383258514,16.3639490483141,22.1538256067881,27.3246051584262,31.5766019773927,36.072171212554,1616149.1900898,428946.880199888,923793.314371287,129510.446023582,133898.549495046,994247.016197143,415918.877216438,334697.670504822,243630.468475884,192955.293692772,263408.995518628,164034.806138471,302856.530576083,268694.377271823,232740.666095063,193781.600165964,151805.872719678,106425.015138906,86530.2785538656,212746.994576102,50662.0009425263,285922.854061184,637870.460310104,107.590890098482,160.674788017439,1.04899461238532,2.67783106861305,241.053517197453,1187202.30988992,22.0274840475235,10.1382654718136,10.3283581485834,37.7136464066468,55.4927288275985,77.9725159524765,89.8617345281864,89.6716418514166,62.2863535933532,44.5072711724015,210.472562026609,0,0,0,0,0,0,1,50,0.5,5,4
1494507.75417335,1010106.76024573,31436.5291409207,2941.20890994364,1554.36460216039,419280.175551593,60625.2448639169,739.392118152605,278.432847106264,280.561091570542,104.74590881198,0,0,0,121.500612070408,7.93278238060266,141.289124101524,198.74299501203,263.0704930915,231.438906848812,99.876821601235,71.564097840066,3.97347087360138,91.7181941617247,106.348852472552,108.871674878825,107.631134256206,64.4700635012702,3.83572611264382,0.652990973927708,2.12183450439056,4.33044607748175,25.0633695718692,2.23297927133943,18.9504529903837,14.8684253076671,1.6657017714125,269.068994698182,13.4076007898358,164.54770722159,300.751577239211,337.887208298434,903.434676991861,771.712926884773,174.021108156222,1.19192245808432,101.870993796788,193.29375931927,219.480972001077,611.132951302906,520.297279295083,14.5672728620713,2.69079458986386,14.9076882861231,29.5722687100081,34.5950686504368,32.1252821072216,2.45925488575575,5.16184866144231,9.98595062922527,16.2760903068746,22.0803837526482,27.2607830383814,31.5340101603648,35.7512021604006,1607335.10261864,417100.184431867,926050.313576971,129906.779436405,134277.825173401,996714.968745798,416858.054163571,335531.572967028,244325.3416152,193519.949440978,264184.604609806,152409.277645796,303540.398278785,269303.619006836,233307.818714748,194299.96759937,152249.12826811,106768.319535213,86751.6299057652,213429.390456596,50755.2141532096,286564.709092026,639485.604484944,105.182750599394,157.469022986565,1.01652222969653,2.61714431000949,234.586534466956,1190234.91818678,22.3622502913941,10.3798405753828,10.5035650095877,38.2182840397622,55.8198816239678,77.6377497086059,89.6201594246172,89.4964349904123,61.7817159602378,44.1801183760322,204.32786018714,0,0,0,0,0,0,1,50,0.5,5,4
1512565.64738352,1033076.26200516,31723,2950.5205472413,1559.54881515761,414929.733348312,60049.5826676472,739.046665651253,278.568933229673,275.050314379346,102.739649712566,0,0,0,119.40176977425,7.70703232539114,137.205895127443,194.730531718159,259.825360932408,227.815089107152,97.8587447731758,71.302586561112,3.90460021817325,90.083493617951,106.270824799225,110.778183366051,108.561697438065,63.8987549832293,3.76138099164666,0.634761828257673,2.04790142481908,4.20832897924504,24.546188435358,2.15645564030697,18.5494965960061,14.545080553328,1.61853073403191,263.161610539617,13.0057543226358,157.702797124409,290.748543309266,327.243333958644,883.631755843411,753.834980122002,169.506379342,1.13126714138326,96.8562320943431,185.857527696314,211.482560898921,596.024195790133,506.664160173076,14.5919422061151,2.68001795485999,14.8237351757492,29.505333965568,34.402482395512,31.9943591070346,2.4619122007607,5.11021359624778,9.90145689797431,16.1734953717838,21.9910756257668,27.1827947988233,31.4804156071479,35.4798321014235,1598433.84686963,405160.55072099,928298.927239175,130300.69635179,134673.672557674,999172.804678024,417797.417266936,336360.131479875,245015.255931213,194100.491470615,264974.368909464,140691.125322864,304228.747529558,269912.188280158,233870.842868758,194814.854990366,152689.689551964,107109.438044801,86991.0534258143,214106.555290588,50867.8136188759,287207.456044823,641091.471194353,101.892778431013,153.026087513564,0.969711849605512,2.53092779304425,226.675976120115,1193273.29614864,22.8702489425892,10.6838429212067,10.7715447690214,38.9507907724148,56.3360143276086,77.1297510574108,89.3161570787933,89.2284552309786,61.0492092275852,43.6639856723914,196.656959877888,0,0,0,0,0,0,1,50,0.5,5,4
1498565.60484204,1024121.98938085,31522.8417334385,2962.17696840624,1565.52483378918,410461.199232065,59454.7144269231,744.700342708262,280.424385569938,278.242443703241,103.988649557639,0,0,0,116.788241007524,7.43065012010777,132.461514252341,190.046780625762,256.194078203902,223.66778825496,95.3275647250771,70.6795996998237,3.80700912910712,87.9481176237113,105.729722889524,112.426125954272,109.13333614012,62.9583545144826,3.67048769861145,0.611403759917307,1.96129103638018,4.06532029820601,23.9640981749817,2.06683163014255,18.0970526537417,14.1793686010333,1.56037685939222,256.013655249739,12.5035993330965,149.919668598996,279.154303121735,314.963818968126,861.399032016338,733.685648827459,164.123155409467,1.06142647091926,91.2254464808501,177.317263054592,202.331815528631,579.078519215065,491.333170149167,14.6048039977956,2.65168890540844,14.723917112779,29.4210035829453,34.2361359752827,31.8684377340085,2.42833014014558,5.04932230311077,9.80119102957197,16.0531934195376,21.8828776618094,27.0882387934875,31.4128304814798,35.2543794866526,1589450.3916389,393126.845702158,930540.30679482,130692.30363775,135090.935504168,1001622.5789784,418737.878230249,337182.881398056,245701.819350094,194700.966958339,265783.239141918,128880.166461608,304921.630752792,270520.959259514,234430.495813855,195326.801235321,153127.403698973,107447.939751901,87253.0272064381,214778.999049049,51004.2400928689,287851.180754488,642689.126040331,98.1047472835838,147.849414153176,0.916472197061612,2.42925030998007,217.707274329535,1196323.54593674,23.5003495900217,11.010733463017,11.1012999368213,39.8363983555962,56.9897676827855,76.4996504099783,88.989266536983,88.8987000631787,60.1636016444038,43.0102323172145,187.861580044232,0,0,0,0,0,0,1,50,0.5,5,4
1516656.33695698,1046987.23948632,31809,2971.58802297837,1570.76794469925,406228.786498008,58897.9550049801,744.430973535921,280.587923939063,272.753349568053,101.989038776748,0,0,0,113.789864427066,7.12487478788921,127.248021494777,184.880964437081,252.267750288345,219.135494793639,92.4121357779156,69.7626853314181,3.69056922793696,85.4230517725816,104.804200558585,113.831594967368,109.393069903071,61.7205140074985,3.56694366182164,0.584145150491903,1.86626539766148,3.90674391741712,23.3294439295077,1.9684303714225,17.6030621347712,13.779828955765,1.49444867765282,248.272864586811,11.9444715656921,141.928094645646,266.906730205514,302.021450852524,837.734548748716,712.268951919211,158.398275911895,0.991098601731303,85.5697342312917,168.442108876474,192.827300109819,561.128027713798,475.138931706721,14.6035558911693,2.60449760482414,14.6064403298467,29.3174984893353,34.0861624258115,31.7415474007373,2.3501634620708,4.97779521713962,9.68393952687355,15.9130082814918,21.7535593974959,26.9753291117138,31.3288108280418,35.0611192633021,1580376.17962672,380996.057816022,932776.920995527,131081.565228697,135521.635586472,1004066.30916372,419681.20209222,338000.561813893,246384.545257611,195313.812646971,266603.200815169,116974.337378265,305620.856300993,271129.939747504,234986.198905702,195835.999113899,153562.909051903,107784.235504762,87529.577142209,215446.913298195,51156.2875169737,288498.437909471,644278.483086056,93.9518580260967,142.15755425316,0.860027597280209,2.31684389934439,208.400366939202,1199380.1218107,24.2355668889133,11.3256041477325,11.4835316984062,40.8489005978747,57.7569250131889,75.7644331110867,88.6743958522675,88.5164683015938,59.1510994021253,42.2430749868111,178.723230315649,0,0,0,0,0,0,1,50,0.5,5,4
1502598.9807193,1037843.79627945,31608.1433818287,2983.43620167519,1576.83861145605,401873.555266574,58321.3543601442,750.214201919521,282.487467353349,276.124713133634,103.298039541282,0,0,0,110.692403060066,6.81217564524425,121.968978600301,179.61883778892,248.250633257256,214.511181783303,89.3972963313524,68.7258980519481,3.56644272219724,82.7687242715813,103.697161024404,115.070310157664,109.479259964832,60.3666474215562,3.45883391746505,0.555317331157574,1.77078900279979,3.74310956628646,22.6680399100246,1.86937557768688,17.088594962536,13.3645273817083,1.42699726770716,240.207077133622,11.3502261339609,133.993576929882,254.392343682112,288.829635636506,813.119362391558,690.06892309003,152.52858600957,0.922403128502089,80.0727549780112,159.51615907205,183.278169004787,542.559177907389,458.46541973271,14.5874409214538,2.53825427068962,14.4711300916654,29.1945495318752,33.945253867368,31.6097970952183,2.21707662522405,4.89536202563443,9.55038678198586,15.7524869234359,21.6025942388597,26.8436789462374,31.2270688303084,34.8899006346245,1571206.80014532,368768.948321195,935009.369516905,131468.078898219,135960.403409004,1006504.56811175,420627.344374401,338813.869139979,247063.35459737,195933.283712378,267428.482307222,104972.505290624,306326.445661815,271739.95401022,235539.335803134,196341.7439822,153996.143952015,108118.28271049,87815.001001888,216110.230150662,51318.2521565605,289148.378408942,645860.991107963,89.7594638642313,136.388999446113,0.806070457126421,2.20268813735498,199.023839411007,1202437.85182413,25.0199411915473,11.5854211705587,11.8857039169104,41.9110339667327,58.5802729925854,74.9800588084527,88.4145788294413,88.1142960830896,58.0889660332673,41.4197270074146,169.536555237151,0,0,0,0,0,0,1,50,0.5,5,4
1520719.21669357,1060606.7545646,31895,2993.04523908997,1582.1845447985,397754.417889825,57782.8144552632,750.045322117619,282.6878324666,270.654365091648,101.3041356268,0,0,0,107.453937326742,6.50171733960477,116.677811182925,173.50846555178,240.540552215166,207.840320627691,86.3537027337569,67.5201467043,3.43928637493612,80.0182670707918,101.955789081057,114.411669018004,108.33532291514,58.9411964056233,3.35369815493295,0.525748924020464,1.67628794031387,3.56089758627219,21.6794956671348,1.77077449380977,16.3881048600756,12.8407084120125,1.35962151397735,234.614555628046,10.7834224669448,127.195197667774,243.095077268425,276.989425753255,792.673387524942,672.334599846893,148.524026679189,0.866786849801978,75.5751929775152,151.710256750855,174.951107049443,527.055936753071,445.085329940958,14.6092461423894,2.4530817032315,14.3263068391661,29.0531071436577,33.8362296868467,31.5028986629188,2.14722650523276,4.86396935363227,9.40198123750523,15.5719476907094,21.4302150046208,26.6936783457412,31.1073600561245,34.7624328693659,1569887.09529252,357038.834221176,940184.600090238,133013.386624006,139650.274357096,1012433.14880129,422438.980802875,340759.426461956,249234.741536459,200415.112270051,272663.660981102,104587.769323245,296006.646429581,272942.154837795,236804.130720974,197724.059021637,155465.978255804,109703.529611903,90711.582658148,219187.376580786,53476.2844003166,290359.101401598,649825.49868864,85.6715065380201,130.532242522796,0.756261028755596,2.0873801302086,191.991433497608,1212848.26107134,25.8583301086704,11.7503848081219,12.2812807976526,42.9618652727474,59.4204121253078,74.1416698913296,88.2496151918781,87.7187192023474,57.0381347272526,40.5795878746922,161.528027216124,0,0,0,0,0,0,1,50,0.5,5,4
1506595.24291306,1051275.82197756,31693.4271182634,3005.23273031145,1588.41268309898,393502.716643838,57223.0588782526,756.027782375192,284.656646579247,274.274714486107,102.698686672983,0,0,0,105.246123217001,6.22209945906651,112.167651459743,168.922790566601,237.331414002125,204.287894056607,83.8327437168666,66.8489680479349,3.32438669716364,77.7196280897775,100.976642308574,115.717377840191,108.59713825505,57.8227823840202,3.3053035959447,0.497930134392401,1.59453574617885,3.41150003796528,21.135993328543,1.68599575694397,16.0196591864451,12.5745047594385,1.30125095740271,228.584278132626,10.1647114554771,119.812276564516,230.844445635038,264.183898822349,771.447625888355,654.02562428154,144.138260640678,0.801841332722402,70.6058158965632,143.170211594794,165.878883018172,510.881099034676,431.184748097011,14.6324513678502,2.35010212705147,14.1692127440142,28.8959773046557,33.7310040774496,31.3955442683284,2.072406984052,4.81359433142216,9.24286091258527,15.37422679616,21.2393086187063,26.5275315124878,30.9712002353785,34.6459240126489,1571025.77143041,345474.030713016,946269.609955469,134902.066359464,144380.064402464,1019434.15041294,424528.610955588,343046.473124477,251859.066332875,206117.590304458,279282.130761929,104260.590063245,285730.05264455,274332.166539747,238283.719662618,199373.588513741,157248.231280994,111666.04391438,94451.5463900772,223000.142047,56281.9887149286,291751.594220508,654518.015734961,82.1042832609379,125.568406502048,0.714976737277437,1.98659942798575,184.543744049565,1225551.7407174,26.7995969322978,11.77930082219,12.6413437317871,43.9192898676077,60.2127322458622,73.2004030677022,88.22069917781,87.3586562682129,56.0807101323923,39.7872677541378,152.784149275672,0,0,0,0,0,0,1,50,0.5,5,4
1524733.94472994,1073935.90360462,31979,3015.18375217389,1593.9243949043,389487.541694849,56701.3912833971,755.989198706785,284.905331055981,268.817542347676,100.708619428723,0,0,0,102.739875357447,5.92000966974384,107.352442253,164.009469919206,233.928948046713,200.476116662689,81.0222256012634,65.9387381031416,3.19374163800636,75.1315049744009,99.674395087982,116.800816943134,108.606715415556,56.4576267497618,3.24469738050127,0.46789103094187,1.50751476882597,3.25512878666159,20.553369990389,1.59584349292287,15.6155540029154,12.27706184671,1.23764528470107,223.481280617924,9.59111766374498,113.735529476745,220.133110371827,253.049426637684,751.791297407463,637.266850393571,140.567595967067,0.75136335467226,66.7322441240127,135.959096090322,158.240792452791,496.073584435771,418.63991258631,14.6399450741347,2.22844531482371,13.996096867627,28.7218373964066,33.6357848519922,31.2847230106193,1.99311238586137,4.74254422959936,9.0723853206081,15.1578838043338,21.0286180703638,26.343706056273,30.8172685720439,34.5546758406608,1571902.99554946,333855.600023047,952263.161922134,136732.88238139,149051.351222893,1026316.08987754,426604.875985918,345288.246862361,254422.967029262,211731.305648877,285784.233604283,103935.09136633,275317.154872412,275709.937292763,239735.770305535,200988.619253804,158986.824332284,113572.604555371,98158.7010935054,226713.194508351,59071.0390959318,293137.625957338,659125.535964796,78.315175820299,120.266393969214,0.670198194054471,1.87990057321447,178.270863548293,1238047.39552642,27.8446394872715,11.7491931789543,13.0528601923591,44.991500999758,61.0967492353755,72.1553605127285,88.2508068210457,86.9471398076409,55.008499000242,38.9032507646245,145.411938004345,0,0,0,0,0,0,1,50,0.5,5,4
