rmort,rmortTB,CDRscaleO,fchild,vchild,rchild,w,pchild,pelderly,padult,n,uiscaleC,relderly,radult,x,fadult,felderly,vadult,CDRscale,e,nelderly,velderly,uiscaleA,uiscaleE,neta,CDRscaleE,p0
-0.6,-0.865840085,-0.413874565,0.124506273,0.000109386,0.006323611,0.014740459,0.02743037,0.267731239,0.182815461,0.198257605,1.657276584,0.019414623,0.005900847,0.334738781,0.74124002,0.727863899,0.000231333,0.420284122,0.669118447,0.106097709,0.00053726,0.354118565,0.419099243,2.076177742,-0.120661497,1267142
-0.6,-0.860187462,0.606907558,0.138328103,0.000117975,0.005736603,0.013098239,0.01961783,0.318812872,0.154736346,0.187952858,1.256068028,0.017892214,0.005346593,0.26777477,0.718849494,0.683931775,0.00021867,0.431933007,0.783630397,0.105091544,0.00086847,0.303391534,0.351251601,2.544467512,-0.02207674,1267142
-0.6,-0.924881171,0.607384008,0.114303554,0.00015851,0.00744505,0.018022309,0.020903802,0.273880666,0.152472358,0.205836807,1.952209151,0.009534081,0.006388709,0.284498784,0.731838359,0.721113961,0.000229072,0.400145861,0.629832242,0.105746819,0.001677184,0.409054426,0.725561335,2.553379032,-0.045274088,1267142
-0.6,-0.937154172,1.041694494,0.13279423,0.000138755,0.009547623,0.011715862,0.019076859,0.284579451,0.148461506,0.18763756,1.468975306,0.013755291,0.005926589,0.338231002,0.74287631,0.685664077,0.000264381,0.444277,0.597439334,0.100908537,0.001446869,0.518731942,0.969246749,2.448500456,-0.041162578,1267142
-0.6,-0.909357272,0.684789314,0.126288788,0.000138103,0.006460356,0.017456476,0.018478598,0.221277746,0.156236356,0.187124031,1.77803251,0.011649093,0.005547638,0.258778368,0.748870556,0.73172117,0.000236227,0.447882246,0.634486024,0.107250241,0.002469008,0.293309693,0.775672093,2.317181779,-0.035275293,1267142
-0.6,-0.910305303,0.347049995,0.148596741,0.000168764,0.006528636,0.013337179,0.020091586,0.299701237,0.158498009,0.179131966,1.836409522,0.010266637,0.00521176,0.268157682,0.739942716,0.633624764,0.000229604,0.445254363,0.744897816,0.100457729,0.002008579,0.235097859,0.398198976,2.235791012,-0.020354461,1267142
-0.6,-0.935534382,0.529857554,0.116639567,0.000125824,0.006037347,0.013687597,0.022917738,0.258635914,0.164710479,0.182705838,1.382484783,0.009532215,0.005520812,0.273399499,0.672096368,0.641808058,0.000214264,0.39095409,0.785279759,0.10229788,0.002627566,0.428952313,0.602360894,2.2167899,-0.053301885,1267142
-0.6,-0.944958814,-0.366337158,0.138612841,0.000160846,0.005600784,0.011381657,0.022357366,0.314861671,0.170533384,0.191048448,1.822504328,0.008918822,0.00602628,0.312134254,0.737665944,0.682651842,0.000214046,0.409289499,0.792792205,0.112358091,0.002682785,0.785275513,1.492482797,2.146350892,-0.108715284,1267142
-0.6,-0.891020598,0.180877975,0.14055544,0.000115995,0.007520938,0.011108849,0.021071586,0.244438053,0.182650197,0.214985912,1.739776728,0.011115163,0.00512483,0.325999368,0.733504472,0.730038923,0.000237452,0.382032651,0.656820073,0.103120893,0.001952852,0.356322507,0.714923761,2.165033736,-0.1061603,1267142
-0.6,-0.829451967,0.187773895,0.148437386,0.000174173,0.007055625,0.009947523,0.017410776,0.223814421,0.169616317,0.189309647,1.826204033,0.012380482,0.005099097,0.254365149,0.720971789,0.675686008,0.000189963,0.401525071,0.770665755,0.102294921,0.002564759,0.19239053,0.219728998,2.165294914,-0.004859083,1267142
-0.6,-0.876343188,-0.384946239,0.149415621,0.000116619,0.006175319,0.0125088,0.021694345,0.284289192,0.196378221,0.221539564,1.994626454,0.011645164,0.00520207,0.315000822,0.74478075,0.708021746,0.00023626,0.442258201,0.633047331,0.102545671,0.001432701,0.185319194,0.461047102,2.104276126,-0.08078632,1267142
-0.6,-0.921454564,0.780270101,0.135207418,0.000136481,0.005082928,0.016645428,0.020653079,0.237732513,0.175379435,0.176872882,1.883831746,0.015628801,0.005092885,0.274530313,0.743187953,0.716084281,0.000214295,0.459730687,0.616612786,0.106389539,0.002169924,0.545005748,0.943581734,2.103365084,-0.013586104,1267142
-0.6,-0.941668225,-0.368916483,0.142153253,0.000151612,0.005335046,0.011707891,0.021754146,0.310774586,0.168275598,0.198091706,1.740106079,0.011829388,0.005908177,0.313609867,0.743918752,0.698205912,0.000212687,0.38274353,0.796476389,0.113103503,0.002170692,0.739240378,1.410664923,2.153064939,-0.125913638,1267142
-0.6,-0.955049339,-0.284972999,0.142796244,0.000148345,0.005009562,0.012800192,0.021310617,0.298174577,0.152532634,0.172713351,1.835832406,0.016313784,0.005262092,0.322513944,0.749066469,0.724167051,0.00022037,0.484736974,0.745314854,0.106673286,0.000671606,0.636159329,1.16254989,2.423599905,-0.033892089,1267142
-0.6,-0.870638537,0.259169134,0.115165011,0.000137246,0.005903649,0.014084704,0.017659909,0.271257227,0.14961154,0.182861502,1.019313992,0.013159133,0.005586422,0.274596719,0.741888302,0.67191211,0.000217826,0.442266397,0.727313903,0.101476665,0.002255987,0.162258363,0.722268606,2.34872832,-0.070517024,1267142
-0.6,-0.95862923,-0.055151306,0.142579363,0.000176835,0.005920368,0.012693609,0.023839121,0.328033636,0.149084428,0.188598298,1.871781596,0.014284557,0.006330961,0.328645146,0.749834686,0.658545026,0.000187229,0.408773721,0.737821714,0.106258541,0.001329309,0.841510461,1.42685606,2.37546908,-0.057173443,1267142
-0.6,-0.839937167,0.267225936,0.145570647,0.00011848,0.005613498,0.016439931,0.025230741,0.249784723,0.175781284,0.197344222,1.328745018,0.008046019,0.007094322,0.357618415,0.745155651,0.707339196,0.000228118,0.400524475,0.653376619,0.133083375,0.003158229,0.207416395,0.298661614,1.948366021,-0.137484595,1267142
-0.6,-0.844084128,0.124986687,0.142122695,0.000137986,0.005362655,0.015981695,0.02475303,0.281207153,0.173257847,0.183073603,1.523071022,0.011837292,0.005486201,0.354571026,0.73906196,0.730306535,0.000238939,0.464970975,0.655955841,0.143374665,0.002119796,0.192078181,0.252071895,2.11443567,-0.118953906,1267142
-0.6,-0.903665963,0.490538188,0.130266808,0.000145971,0.006632627,0.017260075,0.022951389,0.240347534,0.156683867,0.191638886,1.948949142,0.023223486,0.006168823,0.265163684,0.743991686,0.732011297,0.000235741,0.447219967,0.651431014,0.104530119,0.000706877,0.210611437,0.814781583,2.308635751,-0.040755797,1267142
-0.6,-0.937342845,0.713699155,0.122328821,0.000144094,0.009553117,0.01171743,0.020099628,0.274579482,0.15733518,0.176890812,1.562669014,0.007523919,0.005149092,0.324314582,0.748948859,0.728772981,0.000245819,0.480571926,0.631131224,0.112889076,0.002828552,0.347629559,1.212012196,2.263079533,-0.043399647,1267142
-0.6,-0.902990749,0.169862201,0.143325592,0.00010588,0.006849515,0.012810032,0.023294785,0.274971433,0.190773429,0.228508463,1.963245877,0.01717093,0.005328375,0.303008902,0.72529065,0.7077338,0.000238038,0.367465782,0.718243454,0.100237313,0.00062525,0.206103537,0.593633808,2.064266336,-0.10371163,1267142
-0.6,-0.875263745,-0.016919374,0.12976718,0.000123819,0.006622133,0.015469753,0.027847625,0.259834842,0.177738726,0.193083318,1.414161137,0.014441634,0.006470808,0.3398525,0.743857915,0.738540467,0.000244298,0.429214146,0.678252162,0.107609204,0.001513521,0.355768601,0.388392584,2.068827833,-0.032861988,1267142
-0.6,-0.897221916,0.830231163,0.136053966,0.000124544,0.007478934,0.014851787,0.018996981,0.276436892,0.150097553,0.192540032,1.273939809,0.017347038,0.006067471,0.315374653,0.72387541,0.690502455,0.000259196,0.43002539,0.695652868,0.112664228,0.000781225,0.232291335,0.371604745,2.500005276,-0.038559181,1267142
-0.6,-0.930709399,1.059920015,0.118265529,0.000154232,0.009778191,0.011763424,0.019437328,0.295434138,0.152909818,0.188208471,1.527307978,0.008071509,0.005443595,0.33654976,0.743292598,0.678382369,0.000265058,0.442194095,0.614085333,0.101814038,0.002389741,0.404770057,1.069477819,2.365787937,-0.055307565,1267142
-0.6,-0.843868804,0.474999984,0.140573497,0.000123139,0.00515467,0.012158565,0.020395115,0.291758354,0.144483156,0.190894089,1.369452769,0.017634387,0.005950044,0.283761769,0.712438831,0.698789599,0.000215388,0.407108922,0.788996393,0.102078759,0.001181694,0.120910537,0.322062241,2.48722027,0.020712339,1267142
-0.6,-0.950494739,0.781474213,0.136429695,0.000137555,0.005159609,0.016796062,0.022190509,0.235842018,0.17685859,0.175739023,1.86928399,0.01315062,0.005191388,0.269251881,0.742066167,0.719063059,0.000212668,0.51416231,0.62160244,0.104990215,0.002020293,0.551879644,1.03075418,2.1649417,-7.58E-05,1267142
-0.6,-0.920322708,0.692775025,0.123883286,0.000136286,0.006439441,0.017405476,0.018056468,0.224930344,0.157317776,0.189596342,1.738446098,0.012003053,0.005399965,0.262463298,0.749325216,0.735682077,0.000240423,0.456543022,0.631966124,0.106597356,0.002085522,0.246817581,0.786121603,2.315674802,-0.041909912,1267142
-0.6,-0.929191309,-0.054847223,0.135276016,0.000132973,0.007348052,0.010784268,0.022935893,0.249330983,0.181284952,0.204289433,1.599463532,0.016647647,0.005069067,0.3297182,0.744900321,0.72647872,0.00024699,0.415556965,0.669254272,0.102470268,0.001000601,0.343989007,0.83172795,2.055564699,-0.067230133,1267142
-0.6,-0.916120927,0.348724057,0.140243725,0.000153645,0.005015601,0.015834333,0.021488144,0.260668477,0.166176994,0.169634999,1.235570934,0.007658875,0.005437597,0.292685708,0.729609711,0.70991365,0.000208515,0.504945035,0.650898186,0.100269658,0.002317058,0.524491021,0.822958057,2.371526479,-0.083930662,1267142
-0.6,-0.883818493,0.076773617,0.141375427,0.000168249,0.006570762,0.010072533,0.015981302,0.274233549,0.162570103,0.18788418,1.91718451,0.020193917,0.006043152,0.283451751,0.706570006,0.674227293,0.000195558,0.43253679,0.78336529,0.112371198,0.000701012,0.171123702,0.273443212,2.30501659,-0.044931741,1267142
-0.6,-0.952676214,0.622198044,0.143007122,0.000144681,0.005045964,0.016844016,0.021458535,0.258896343,0.173927847,0.183886256,1.786652866,0.01075688,0.005057583,0.277396394,0.74856031,0.743280386,0.000217198,0.472414847,0.626521724,0.10365038,0.001767336,0.399110071,0.912417503,2.124341257,-0.00659482,1267142
-0.6,-0.914948111,0.551253393,0.121569552,0.000124914,0.00541041,0.013857043,0.023660449,0.274256339,0.156828878,0.188988044,1.253726399,0.014938066,0.005856602,0.257254021,0.693284439,0.629203065,0.000232909,0.378092225,0.752662176,0.100385433,0.001776976,0.401552658,0.544580056,2.349053568,-0.022485551,1267142
-0.6,-0.95484777,0.08145136,0.144736833,0.000109801,0.005663302,0.012051587,0.024174569,0.277706116,0.166926855,0.18624546,1.813880191,0.00587696,0.005667574,0.297267538,0.740413925,0.737777276,0.000258194,0.451332542,0.720581448,0.111609935,0.002704035,0.726172105,0.918698305,2.223664178,-0.03127056,1267142
-0.6,-0.94570479,0.631623836,0.140179509,0.000148928,0.005112938,0.016299817,0.021768101,0.261120229,0.174377328,0.177863117,1.764314563,0.006192904,0.005345356,0.278807493,0.742292986,0.733849432,0.000217621,0.516680055,0.624428284,0.106976104,0.002791263,0.390813799,0.905702406,2.202979252,-0.012404154,1267142
-0.6,-0.937724383,0.343324104,0.125350139,0.000133872,0.007250267,0.011104156,0.020037038,0.238334596,0.166683308,0.202542917,1.677948796,0.020259036,0.005163991,0.326244946,0.746976589,0.666499628,0.00024324,0.405254626,0.678135303,0.10059012,0.000688816,0.345684838,0.786951573,2.197806867,-0.037546467,1267142
-0.6,-0.875105679,0.344591792,0.139942779,0.000174731,0.006727624,0.013261468,0.018908259,0.311157652,0.157295249,0.176674448,1.848683252,0.012953221,0.005390232,0.271624598,0.74077988,0.65811664,0.000228694,0.468305119,0.756057261,0.101327973,0.002027879,0.202147522,0.384390165,2.301286236,0.042757798,1267142
-0.6,-0.937729658,0.264496919,0.139356612,0.000106883,0.006916011,0.012104193,0.025197914,0.222387783,0.188947695,0.226655109,1.707148545,0.019215723,0.005878801,0.340537446,0.741245646,0.696735493,0.000247245,0.37312198,0.647228261,0.100170784,0.000928518,0.305179947,0.68951622,1.943059962,-0.047120201,1267142
-0.6,-0.890569487,0.496412157,0.136334561,0.000135649,0.005782564,0.012896756,0.020284599,0.290299739,0.152500349,0.173703791,1.392975066,0.013206046,0.005416748,0.256276987,0.701550478,0.650898844,0.000216016,0.40612827,0.793457922,0.101202612,0.001731077,0.396481534,0.464846497,2.398349202,-0.076916445,1267142
-0.6,-0.914766835,0.651393546,0.124222764,0.000137576,0.006116616,0.017237566,0.018056727,0.217917124,0.158494617,0.183224982,1.727538121,0.005519833,0.005214964,0.262091842,0.739242405,0.734160038,0.000243714,0.492801952,0.628346016,0.107257813,0.003288005,0.279115755,0.773072951,2.419118612,-0.024485658,1267142
-0.6,-0.847780745,0.204058699,0.141367428,0.000154076,0.006487109,0.0146938,0.015602454,0.312091698,0.158596182,0.195934858,1.990835286,0.011795183,0.005735412,0.280871311,0.744929088,0.682548345,0.000227121,0.504857436,0.788207847,0.102105949,0.000877355,0.173853046,0.203335423,2.642235233,-0.07203496,1267142
-0.6,-0.940515111,-0.036645717,0.137107326,0.000111662,0.005030209,0.011681703,0.023989289,0.298264231,0.162541473,0.174578371,1.968025869,0.011931047,0.005228713,0.325837452,0.739542929,0.739416875,0.000228197,0.454749361,0.722224929,0.101370657,0.002167628,0.494248538,1.205441117,2.15607843,0.04366188,1267142
-0.6,-0.918693699,0.245307747,0.136309482,0.000150891,0.005414248,0.015552273,0.02290794,0.246675975,0.149098207,0.174847234,1.234786428,0.008197799,0.005334642,0.287776597,0.742463084,0.737388456,0.00021261,0.432872917,0.684454442,0.107130961,0.00280566,0.58972176,0.836137172,2.450394526,0.010383558,1267142
-0.6,-0.80770611,0.122975623,0.140863231,0.000171597,0.006795826,0.010497589,0.019247856,0.233471546,0.177582698,0.188293989,1.676637592,0.006502274,0.005339968,0.250474583,0.708257128,0.69074457,0.000203743,0.434596889,0.750255825,0.101568792,0.003355949,0.091941772,0.282351356,2.103943074,-0.025000695,1267142
-0.6,-0.822045504,-0.035078227,0.138507959,0.000151799,0.006780098,0.010015466,0.018143274,0.234119991,0.171028077,0.191991631,1.928656062,0.020103756,0.005097381,0.268373278,0.711507048,0.702590849,0.000197449,0.421841925,0.759495334,0.105590381,0.000816164,0.171367169,0.225641132,2.263069862,-0.055007431,1267142
-0.6,-0.93968882,0.141351405,0.138665393,0.00011286,0.005343717,0.010981419,0.027989798,0.27646949,0.171271889,0.184662638,1.771242375,0.016053031,0.006034069,0.304474795,0.743175679,0.715860377,0.000255646,0.406184132,0.72870088,0.10172869,0.001663557,0.660680464,1.017964894,2.019687991,0.005369685,1267142
-0.6,-0.889725415,-0.304738294,0.145295847,0.000116765,0.005300722,0.012340611,0.020802849,0.27473044,0.197477935,0.217721196,1.911656298,0.012100978,0.005011278,0.32015023,0.738601606,0.718402668,0.000237533,0.432101617,0.633089246,0.102862239,0.001654334,0.199450311,0.491627664,2.037071267,-0.05681806,1267142
-0.6,-0.857527828,-0.056074615,0.140915201,0.00012842,0.006808555,0.011502161,0.021983134,0.261118565,0.185048496,0.21523644,1.971638872,0.012338063,0.005173877,0.288188257,0.748442216,0.688645591,0.000231436,0.363774394,0.647385538,0.100205785,0.001999309,0.356757361,0.362882514,2.091047767,-0.077560089,1267142
-0.6,-0.940707694,0.594935364,0.107607527,0.000143175,0.009809466,0.010817665,0.01976505,0.278869218,0.159640199,0.185482584,1.830788925,0.008735367,0.006705735,0.316931726,0.741657098,0.718533675,0.000262673,0.446042994,0.641516025,0.108849486,0.002581844,0.379625779,0.872550639,2.187168524,0.027931619,1267142
-0.6,-0.88243009,0.028765834,0.14269393,0.00015617,0.006901132,0.014122123,0.016468664,0.312237901,0.160184367,0.195771448,1.967144702,0.014160022,0.005229839,0.285930421,0.734834218,0.672063716,0.000203166,0.493818195,0.791674085,0.101386258,0.000400048,0.190284293,0.275960461,2.672386198,-0.048207948,1267142
-0.6,-0.907915877,0.344442375,0.141954697,0.000175655,0.006733085,0.012731947,0.022957202,0.299470632,0.160029873,0.182579685,1.94694579,0.014972748,0.005391915,0.268078649,0.733371803,0.604233055,0.00022567,0.4457279,0.749645001,0.103682473,0.001663453,0.251232418,0.333590711,2.259003564,-0.014899603,1267142
-0.6,-0.884641409,0.557830027,0.139623179,0.0001312,0.005076368,0.013127936,0.020691129,0.296156367,0.15045938,0.175225193,1.343196766,0.014615822,0.005665419,0.261768228,0.682910751,0.65126478,0.000215495,0.405058724,0.795405332,0.105565246,0.001524036,0.421279113,0.466007293,2.549210919,-0.086535706,1267142
-0.6,-0.90810423,0.319570776,0.145989199,0.000111036,0.005907591,0.016347467,0.024977041,0.241043379,0.168853059,0.1948507,1.330683227,0.013393645,0.006796756,0.35585313,0.732330987,0.730936663,0.000236388,0.432646224,0.661791031,0.113836054,0.001309027,0.281783603,0.366561082,2.140858854,-0.070057775,1267142
-0.6,-0.935763123,0.702803865,0.114034073,0.000155704,0.009589723,0.011583086,0.016667254,0.281826022,0.159573064,0.178482386,1.736829626,0.00599757,0.005432027,0.32133905,0.730383497,0.706913159,0.000236255,0.474763561,0.654788761,0.101580745,0.002707232,0.572948924,1.168520009,2.39024392,-0.061240389,1267142
-0.6,-0.937123785,-0.243693477,0.138371247,0.000143042,0.005197022,0.013040286,0.021776338,0.291437675,0.155558832,0.172301978,1.865254143,0.015564574,0.005286782,0.323711648,0.732246699,0.729769049,0.000218668,0.444717239,0.742390088,0.107081199,0.001796282,0.672442223,1.113192495,2.305848023,0.027366133,1267142
-0.6,-0.82365242,-0.062068906,0.144364363,0.000164689,0.006476271,0.010227959,0.016067052,0.260004249,0.165257191,0.194701711,1.949672197,0.02159327,0.0056165,0.275392408,0.717248231,0.681904181,0.000199193,0.421860038,0.780506427,0.104672407,0.000334731,0.140260814,0.245681803,2.303847659,-0.113202455,1267142
-0.6,-0.932973171,0.895613034,0.136333433,0.000104491,0.006774264,0.015337024,0.020863651,0.2906507,0.144394539,0.185560438,1.510358589,0.009324816,0.006523793,0.315206165,0.726715262,0.679595053,0.000240019,0.423293565,0.732862631,0.114160932,0.002186056,0.427739373,0.525327664,2.459275452,-0.002165612,1267142
-0.6,-0.910503121,0.70866838,0.14938414,0.000148901,0.005164754,0.016142994,0.020215936,0.269106997,0.173979636,0.174280675,1.565355045,0.007472019,0.005047183,0.293897115,0.733044258,0.727198143,0.000211102,0.473689123,0.620250543,0.100659483,0.003167873,0.37141405,0.895428855,2.125987264,0.013976386,1267142
-0.6,-0.912029926,0.19070625,0.14256413,0.000140997,0.005534476,0.015472523,0.023899063,0.267123239,0.168721017,0.213305474,1.423786213,0.016920654,0.006248324,0.349203043,0.739957994,0.73953743,0.000224372,0.393691207,0.669374017,0.134674237,0.00096734,0.244551538,0.387441148,2.193487881,-0.104035317,1267142
-0.6,-0.90952665,0.127692735,0.125039136,0.000133066,0.006038326,0.01422561,0.016716366,0.267993549,0.146474222,0.18961619,1.012202706,0.006767067,0.005191829,0.272426734,0.708884653,0.688981063,0.000206813,0.42014814,0.714864322,0.100723681,0.002312289,0.26081309,0.568612354,2.622998645,-0.04200413,1267142
-0.6,-0.896609666,-0.426800146,0.11719272,0.000112708,0.00620036,0.014744808,0.030151077,0.287589313,0.184958078,0.201302629,1.653804691,0.022015714,0.005632456,0.333180713,0.734096842,0.696069064,0.000232364,0.379555709,0.66693931,0.115537577,0.000292527,0.398403448,0.44417788,1.976952205,-0.122741801,1267142
-0.6,-0.934681398,0.1746702,0.148005888,0.00010758,0.00517564,0.011842769,0.02540935,0.284857008,0.167423393,0.189251911,1.804931174,0.007852522,0.00585456,0.305335075,0.745089874,0.744630809,0.000263275,0.419425699,0.71066849,0.110309276,0.002534627,0.587507062,0.93727786,2.16026565,-0.047020041,1267142
-0.6,-0.94885381,-0.282284268,0.149693531,0.0001509,0.005566822,0.012781108,0.021597623,0.311735897,0.148045882,0.179335161,1.961262746,0.014926837,0.005057273,0.319900312,0.730185782,0.725986458,0.00021692,0.47206259,0.728486591,0.112132399,0.001068281,0.578872693,1.1237959,2.57407196,-0.024751112,1267142
-0.6,-0.840244403,0.230949352,0.103000986,0.000147624,0.005603282,0.014388371,0.016680046,0.274049995,0.149975033,0.192479817,1.119434265,0.011324424,0.006537118,0.280754358,0.729345423,0.715852232,0.000228022,0.403259978,0.769841944,0.106324585,0.001763372,0.29281648,0.443022845,2.552921121,-0.089603763,1267142
-0.6,-0.885701355,-0.260133037,0.143638773,0.000125018,0.005238418,0.012485138,0.021148919,0.277012095,0.198035226,0.214612388,1.911868835,0.014600418,0.005106649,0.320251216,0.731708752,0.724146361,0.000238955,0.440751115,0.637968973,0.100654229,0.000821266,0.188943187,0.497204516,2.090321863,-0.050883501,1267142
-0.6,-0.90428808,0.73856311,0.13395136,0.000125765,0.007180961,0.015195172,0.018792077,0.287239814,0.154447227,0.187841762,1.266107475,0.01160761,0.006153585,0.315959019,0.712295292,0.701819625,0.000268193,0.441405897,0.691271811,0.115729326,0.001743441,0.253266014,0.515676439,2.414939695,-0.048248749,1267142
-0.6,-0.918033777,0.59988297,0.114101089,0.00015981,0.007388001,0.017907067,0.021094233,0.276111047,0.15277901,0.205879406,1.93605783,0.009706816,0.006432421,0.285391509,0.735010907,0.721478296,0.000230439,0.416398223,0.632326769,0.104339506,0.002012549,0.427755943,0.728412915,2.51896505,-0.060399265,1267142
-0.6,-0.846002648,0.227807222,0.10422772,0.000141003,0.005810285,0.014258081,0.017090122,0.2780777,0.14832798,0.192428663,1.088878402,0.006779734,0.006494488,0.280874772,0.719084969,0.717024827,0.000230672,0.394291843,0.76196441,0.107087554,0.002612241,0.284166802,0.423941915,2.547384016,-0.039709133,1267142
-0.6,-0.917554846,0.238088269,0.134723412,0.000133293,0.007189997,0.010852828,0.022326797,0.252105687,0.166621963,0.205132175,1.691171923,0.023434434,0.00538878,0.326285101,0.736059849,0.691131501,0.000247576,0.388057083,0.669666012,0.101863361,0.000407155,0.426469936,0.844441018,2.219313554,-0.113059982,1267142
-0.6,-0.863763438,0.269546798,0.115855756,0.000135655,0.005975527,0.013996505,0.018067771,0.271241896,0.150682987,0.183829617,1.013400837,0.013002431,0.005632444,0.274180152,0.745622216,0.671206026,0.00021708,0.450081247,0.725558898,0.101081009,0.00221947,0.153413764,0.708966857,2.362765654,-0.072356228,1267142
-0.6,-0.913967851,0.13669461,0.133402921,0.000177064,0.006831874,0.012102393,0.020254439,0.301942663,0.161613163,0.178796999,1.819604886,0.011203926,0.005329195,0.27566042,0.737863447,0.607522186,0.000236414,0.465406915,0.761091971,0.100521585,0.002133692,0.349811252,0.394209322,2.289850738,0.00391545,1267142
-0.6,-0.853592172,0.014739649,0.144501351,0.000168363,0.006408626,0.010100669,0.016353968,0.268420845,0.163441765,0.191265922,1.971635332,0.02103262,0.005836333,0.277339862,0.709201694,0.677762324,0.000197156,0.387351046,0.779073952,0.111233645,0.000531848,0.247572955,0.303797526,2.28839212,-0.138986824,1267142
-0.6,-0.943032587,0.956547585,0.136397768,0.000140384,0.009191322,0.011816964,0.01983302,0.29785939,0.150076273,0.18709103,1.357171655,0.020635334,0.005488205,0.351962145,0.740969157,0.671864311,0.00025126,0.437710175,0.613622424,0.105703242,0.000590504,0.515170421,0.815343644,2.408322093,-0.002488484,1267142
-0.6,-0.93754659,-0.094914417,0.138075441,0.000132493,0.005076748,0.012156315,0.023884996,0.292517617,0.154573364,0.172832907,1.925158203,0.010971218,0.005391074,0.322976687,0.725004132,0.720430417,0.000218998,0.435114023,0.734188205,0.107062598,0.00217726,0.677562407,1.207208823,2.333276567,-0.046686609,1267142
-0.6,-0.904017387,0.19591515,0.147024472,0.000104289,0.006394474,0.012350931,0.025509565,0.271607725,0.185192093,0.234830117,1.966779646,0.016163822,0.005510275,0.301361405,0.74063925,0.718993349,0.000242595,0.366762511,0.716408305,0.100857182,0.001012968,0.305175904,0.62013732,2.129293642,-0.116713901,1267142
-0.6,-0.942300775,0.641377205,0.100114239,0.000149304,0.010131148,0.010960819,0.018803109,0.274783888,0.16095571,0.179624906,1.726777237,0.007577565,0.006326844,0.318134197,0.740046104,0.707769199,0.00024312,0.458712261,0.645747146,0.111748243,0.002810198,0.428959867,1.020677559,2.18910984,-0.03579649,1267142
-0.6,-0.853104964,0.127330109,0.142840878,0.000137373,0.005251543,0.015897168,0.024397947,0.269285047,0.175914434,0.18966422,1.479716383,0.008403904,0.005541483,0.35556106,0.746534098,0.745243194,0.00024137,0.459668249,0.643706547,0.144707684,0.002544946,0.187057763,0.250407097,2.0911947,-0.151659504,1267142
-0.6,-0.790375291,-0.178640002,0.135811693,0.000174896,0.007450662,0.012866785,0.01613182,0.305288733,0.163237594,0.214931407,1.860453258,0.014103957,0.005223173,0.266551081,0.735360835,0.672813979,0.00020051,0.390398855,0.784695536,0.108749731,0.00087143,0.13769108,0.295665495,2.518329292,-0.149042976,1267142
-0.6,-0.949588062,-0.150887803,0.13888924,0.00017092,0.005142983,0.011917621,0.023133776,0.349155,0.15504919,0.175254047,1.752923068,0.01825542,0.005888092,0.318795423,0.747440578,0.666075738,0.00020578,0.456613763,0.782146732,0.108977309,0.001010064,0.700902441,1.453770338,2.289665952,-0.071712541,1267142
-0.6,-0.937663908,0.388824894,0.127922647,0.000141335,0.007494252,0.0109639,0.020449676,0.24426042,0.169915828,0.212309429,1.691394466,0.023897135,0.005217855,0.327594553,0.731829473,0.672749206,0.000247198,0.395309651,0.675526864,0.101456786,0.000286971,0.346246719,0.839516922,2.208165603,-0.062264832,1267142
-0.6,-0.926544625,0.126418589,0.140313622,0.000106024,0.007318608,0.012167068,0.023523337,0.236879256,0.191636841,0.21873962,1.786217141,0.013403868,0.00608922,0.33269323,0.718765126,0.679058787,0.00024087,0.367564502,0.663204229,0.10568286,0.002022276,0.278992431,0.649680216,1.93352408,-0.041173203,1267142
-0.6,-0.839568532,-0.185552725,0.14489476,0.000168532,0.006704575,0.013732708,0.015605324,0.297025128,0.168622424,0.216597887,1.969491942,0.015210336,0.005117963,0.267698067,0.719519383,0.693818677,0.000196153,0.38220183,0.792963942,0.11204153,0.000956156,0.18525547,0.267954109,2.43099353,-0.078792992,1267142
-0.6,-0.878722436,0.622697237,0.144249403,0.000123038,0.005560923,0.012576442,0.020169525,0.303333919,0.151093743,0.182017207,1.377427881,0.006477105,0.005049319,0.274346649,0.721067989,0.685197444,0.000213624,0.431341458,0.787557866,0.104317325,0.002841989,0.169362946,0.338050807,2.404858128,0.052482126,1267142
-0.6,-0.864571358,0.397065768,0.136968905,0.000114181,0.005782812,0.011898426,0.018028732,0.294796041,0.144542356,0.191811869,1.407775617,0.017056191,0.005476486,0.289851167,0.743406099,0.728266073,0.000233944,0.399410434,0.785290443,0.103983532,0.00076144,0.338492263,0.434417666,2.625429407,-0.02853074,1267142
-0.6,-0.891390827,-0.476759538,0.143530852,0.000132589,0.006035778,0.011695136,0.023837268,0.247716794,0.18778939,0.219628837,1.987386411,0.016204117,0.005918728,0.296831438,0.741147908,0.723847451,0.000248165,0.394089687,0.614597299,0.107379251,0.001130157,0.216314744,0.563593389,2.049973937,-0.10125402,1267142
-0.6,-0.89308567,0.37619732,0.144346739,0.000111216,0.006453228,0.0168312,0.026322202,0.246288589,0.165894213,0.190663255,1.35560786,0.008788468,0.007440733,0.355696801,0.747272897,0.713621382,0.000233467,0.417987252,0.670137435,0.116148726,0.002725933,0.353033691,0.467344851,2.082753805,-0.035293394,1267142
-0.6,-0.928645924,0.770234469,0.125131955,0.000146338,0.009490684,0.011578466,0.020254201,0.271734091,0.157563257,0.178045363,1.558864695,0.006165804,0.005244325,0.319379698,0.743030743,0.739056537,0.000250325,0.469496295,0.63069698,0.114052241,0.003257032,0.345446449,1.214972676,2.261920487,-0.0490001,1267142
